time,battery,temp,DO,Q,serial,brand,model,treatment,day
1690501860,3.54,33.359,5.762,0.938,625887,pme,miniDOT,control,4
1690502460,3.54,33.368,5.718,0.939,625887,pme,miniDOT,control,4
1690503060,3.54,33.332,5.5,0.938,625887,pme,miniDOT,control,4
1690503660,3.54,33.341,5.882,0.939,625887,pme,miniDOT,control,4
1690504260,3.54,33.341,5.902,0.939,625887,pme,miniDOT,control,4
1690504860,3.54,33.315,5.933,0.938,625887,pme,miniDOT,control,4
1690505460,3.54,33.341,5.67,0.938,625887,pme,miniDOT,control,4
1690506060,3.54,33.359,5.524,0.938,625887,pme,miniDOT,control,4
1690506660,3.54,33.332,5.47,0.939,625887,pme,miniDOT,control,4
1690507260,3.54,33.341,5.636,0.939,625887,pme,miniDOT,control,4
1690507860,3.54,33.315,5.798,0.938,625887,pme,miniDOT,control,4
1690508460,3.54,33.279,5.794,0.938,625887,pme,miniDOT,control,4
1690509060,3.54,33.191,5.894,0.939,625887,pme,miniDOT,control,4
1690509660,3.54,32.979,5.729,0.939,625887,pme,miniDOT,control,4
1690510260,3.54,32.812,5.615,0.939,625887,pme,miniDOT,control,4
1690510860,3.54,32.662,5.506,0.939,625887,pme,miniDOT,control,4
1690511460,3.54,32.486,5.434,0.939,625887,pme,miniDOT,control,4
1690512060,3.54,32.311,5.327,0.94,625887,pme,miniDOT,control,4
1690512660,3.54,32.197,5.092,0.939,625887,pme,miniDOT,control,4
1690513260,3.54,32.171,4.846,0.939,625887,pme,miniDOT,control,4
1690513860,3.54,32.065,4.468,0.94,625887,pme,miniDOT,control,4
1690514460,3.54,31.978,4.499,0.94,625887,pme,miniDOT,control,4
1690515060,3.54,31.873,4.491,0.94,625887,pme,miniDOT,control,4
1690515660,3.54,31.847,4.42,0.939,625887,pme,miniDOT,control,4
1690516260,3.54,31.812,4.27,0.94,625887,pme,miniDOT,control,4
1690516860,3.54,31.733,4.219,0.94,625887,pme,miniDOT,control,4
1690517460,3.54,31.672,4.23,0.94,625887,pme,miniDOT,control,4
1690518060,3.54,31.663,4.013,0.94,625887,pme,miniDOT,control,4
1690518660,3.54,31.672,4.163,0.94,625887,pme,miniDOT,control,4
1690519260,3.54,31.768,4.369,0.94,625887,pme,miniDOT,control,4
1690519860,3.54,31.899,4.638,0.94,625887,pme,miniDOT,control,4
1690520460,3.54,32.074,4.819,0.94,625887,pme,miniDOT,control,4
1690521060,3.54,32.188,4.643,0.94,625887,pme,miniDOT,control,4
1690521660,3.54,32.451,4.842,0.94,625887,pme,miniDOT,control,4
1690522260,3.54,32.662,5.134,0.94,625887,pme,miniDOT,control,4
1690522860,3.54,32.882,5.772,0.94,625887,pme,miniDOT,control,4
1690523460,3.54,33.05,6.087,0.939,625887,pme,miniDOT,control,4
1690524060,3.54,33.173,6.267,0.939,625887,pme,miniDOT,control,4
1690524660,3.54,33.297,6.472,0.939,625887,pme,miniDOT,control,4
1690525260,3.54,33.429,6.713,0.939,625887,pme,miniDOT,control,4
1690525860,3.54,33.571,6.91,0.938,625887,pme,miniDOT,control,4
1690526460,3.54,33.695,7.107,0.939,625887,pme,miniDOT,control,4
1690527060,3.54,33.819,7.28,0.937,625887,pme,miniDOT,control,4
1690527660,3.53,33.97,7.464,0.937,625887,pme,miniDOT,control,4
1690528260,3.53,34.041,7.562,0.937,625887,pme,miniDOT,control,4
1690528860,3.53,34.148,7.643,0.937,625887,pme,miniDOT,control,4
1690529460,3.54,34.237,7.781,0.937,625887,pme,miniDOT,control,4
1690530060,3.54,34.264,7.813,0.937,625887,pme,miniDOT,control,4
1690530660,3.54,34.264,7.881,0.937,625887,pme,miniDOT,control,4
1690531260,3.54,34.264,7.891,0.937,625887,pme,miniDOT,control,4
1690531860,3.54,34.246,7.899,0.936,625887,pme,miniDOT,control,4
1690532460,3.54,34.264,7.963,0.937,625887,pme,miniDOT,control,4
1690533060,3.54,34.406,8.159,0.937,625887,pme,miniDOT,control,4
1690533660,3.54,34.656,8.803,0.937,625887,pme,miniDOT,control,4
1690534260,3.54,34.844,9.093,0.934,625887,pme,miniDOT,control,4
1690534860,3.54,34.996,9.43,0.933,625887,pme,miniDOT,control,4
1690535460,3.53,35.032,9.299,0.934,625887,pme,miniDOT,control,4
1690536060,3.53,35.104,9.355,0.934,625887,pme,miniDOT,control,4
1690536660,3.53,35.157,9.356,0.934,625887,pme,miniDOT,control,4
1690537260,3.53,35.238,9.449,0.934,625887,pme,miniDOT,control,4
1690537860,3.54,35.346,9.554,0.933,625887,pme,miniDOT,control,4
1690538460,3.54,35.409,9.619,0.933,625887,pme,miniDOT,control,4
1690539060,3.54,35.499,9.659,0.934,625887,pme,miniDOT,control,4
1690539660,3.54,35.499,9.676,0.931,625887,pme,miniDOT,control,4
1690540260,3.54,35.562,9.704,0.932,625887,pme,miniDOT,control,4
1690540860,3.54,35.571,9.724,0.932,625887,pme,miniDOT,control,4
1690541460,3.54,35.562,9.713,0.933,625887,pme,miniDOT,control,4
1690542060,3.54,35.562,9.697,0.932,625887,pme,miniDOT,control,4
1690542660,3.54,35.589,9.742,0.933,625887,pme,miniDOT,control,4
1690543260,3.54,35.643,9.735,0.932,625887,pme,miniDOT,control,4
1690543860,3.54,35.679,9.99,0.929,625887,pme,miniDOT,control,4
1690544460,3.54,35.688,10.003,0.931,625887,pme,miniDOT,control,4
1690545060,3.54,35.661,9.871,0.93,625887,pme,miniDOT,control,4
1690545660,3.54,35.589,9.818,0.932,625887,pme,miniDOT,control,4
1690546260,3.54,35.553,9.779,0.932,625887,pme,miniDOT,control,4
1690546860,3.54,35.436,9.525,0.932,625887,pme,miniDOT,control,4
1690547460,3.54,35.373,9.445,0.933,625887,pme,miniDOT,control,4
1690548060,3.54,35.328,9.43,0.933,625887,pme,miniDOT,control,4
1690548660,3.53,35.292,9.451,0.933,625887,pme,miniDOT,control,4
1690549260,3.53,35.283,9.432,0.933,625887,pme,miniDOT,control,4
1690549860,3.53,35.256,9.452,0.933,625887,pme,miniDOT,control,4
1690550460,3.53,35.166,9.415,0.933,625887,pme,miniDOT,control,4
1690551060,3.53,35.157,9.439,0.934,625887,pme,miniDOT,control,4
1690551660,3.53,35.157,9.428,0.934,625887,pme,miniDOT,control,4
1690552260,3.53,35.113,9.454,0.934,625887,pme,miniDOT,control,4
1690552860,3.54,35.068,9.401,0.934,625887,pme,miniDOT,control,4
1690553460,3.54,34.924,9.223,0.935,625887,pme,miniDOT,control,4
1690554060,3.54,34.754,9.194,0.936,625887,pme,miniDOT,control,4
1690554660,3.54,34.629,9.084,0.936,625887,pme,miniDOT,control,4
1690555260,3.54,34.576,9.085,0.936,625887,pme,miniDOT,control,4
1690555860,3.54,34.522,9.087,0.936,625887,pme,miniDOT,control,4
1690556460,3.54,34.415,9.094,0.934,625887,pme,miniDOT,control,4
1690557060,3.54,34.273,8.966,0.935,625887,pme,miniDOT,control,4
1690557660,3.54,34.157,8.818,0.937,625887,pme,miniDOT,control,4
1690558260,3.54,34.024,8.791,0.937,625887,pme,miniDOT,control,4
1690558860,3.54,33.864,8.579,0.937,625887,pme,miniDOT,control,4
1690559460,3.54,33.66,8.39,0.938,625887,pme,miniDOT,control,4
1690560060,3.54,33.527,8.215,0.939,625887,pme,miniDOT,control,4
1690560660,3.54,33.447,8.033,0.938,625887,pme,miniDOT,control,4
1690561260,3.54,33.297,7.842,0.939,625887,pme,miniDOT,control,4
1690561860,3.54,33.156,7.638,0.94,625887,pme,miniDOT,control,4
1690562460,3.54,33.085,7.474,0.94,625887,pme,miniDOT,control,4
1690563060,3.54,32.953,7.318,0.938,625887,pme,miniDOT,control,4
1690563660,3.54,32.873,7.123,0.939,625887,pme,miniDOT,control,4
1690564260,3.54,32.794,6.939,0.939,625887,pme,miniDOT,control,4
1690564860,3.54,32.724,6.766,0.94,625887,pme,miniDOT,control,4
1690565460,3.54,32.671,6.642,0.939,625887,pme,miniDOT,control,4
1690566060,3.54,32.609,6.514,0.94,625887,pme,miniDOT,control,4
1690566660,3.54,32.548,6.296,0.939,625887,pme,miniDOT,control,4
1690567260,3.54,32.539,6.129,0.94,625887,pme,miniDOT,control,4
1690567860,3.54,32.53,6.015,0.94,625887,pme,miniDOT,control,4
1690568460,3.54,32.513,5.903,0.939,625887,pme,miniDOT,control,4
1690569060,3.54,32.478,5.813,0.94,625887,pme,miniDOT,control,4
1690569660,3.54,32.434,5.68,0.94,625887,pme,miniDOT,control,4
1690570260,3.54,32.407,5.61,0.94,625887,pme,miniDOT,control,4
1690570860,3.54,32.399,5.424,0.94,625887,pme,miniDOT,control,4
1690571460,3.54,32.363,5.288,0.94,625887,pme,miniDOT,control,4
1690572060,3.54,32.363,5.134,0.939,625887,pme,miniDOT,control,4
1690572660,3.54,32.372,5.125,0.94,625887,pme,miniDOT,control,4
1690573260,3.54,32.425,5.149,0.94,625887,pme,miniDOT,control,4
1690573860,3.54,32.434,5.106,0.94,625887,pme,miniDOT,control,4
1690574460,3.54,32.486,5.07,0.939,625887,pme,miniDOT,control,4
1690575060,3.54,32.504,4.956,0.939,625887,pme,miniDOT,control,4
1690575660,3.54,32.829,5.248,0.94,625887,pme,miniDOT,control,4
1690576260,3.54,32.803,5.11,0.939,625887,pme,miniDOT,control,4
1690576860,3.54,32.732,4.945,0.939,625887,pme,miniDOT,control,4
1690577460,3.54,32.715,4.969,0.939,625887,pme,miniDOT,control,4
1690578060,3.54,32.865,5.079,0.939,625887,pme,miniDOT,control,4
1690578660,3.54,32.865,4.909,0.939,625887,pme,miniDOT,control,4
1690579260,3.54,32.812,4.614,0.938,625887,pme,miniDOT,control,4
1690579860,3.54,32.82,4.592,0.938,625887,pme,miniDOT,control,4
1690580460,3.54,32.9,4.613,0.938,625887,pme,miniDOT,control,4
1690581060,3.54,33.103,5.025,0.939,625887,pme,miniDOT,control,4
1690581660,3.54,33.217,5.104,0.938,625887,pme,miniDOT,control,4
1690582260,3.54,33.217,5.144,0.938,625887,pme,miniDOT,control,4
1690582860,3.54,33.164,5.172,0.938,625887,pme,miniDOT,control,4
1690583460,3.54,33.156,5.251,0.938,625887,pme,miniDOT,control,4
1690584060,3.54,33.164,5.156,0.938,625887,pme,miniDOT,control,4
1690584660,3.54,33.138,4.976,0.938,625887,pme,miniDOT,control,4
1690585260,3.54,33.217,5.43,0.938,625887,pme,miniDOT,control,4
1690585860,3.54,33.403,5.742,0.938,625887,pme,miniDOT,control,4
1690586460,3.54,33.394,5.57,0.939,625887,pme,miniDOT,control,4
1690587060,3.54,33.244,5.02,0.938,625887,pme,miniDOT,control,4
1690587660,3.54,33.111,4.579,0.937,625887,pme,miniDOT,control,4
1690588260,3.54,33.014,5.242,0.939,625887,pme,miniDOT,control,4
1690588860,3.54,33.014,5.801,0.939,625887,pme,miniDOT,control,4
1690589460,3.54,33.076,5.852,0.939,625887,pme,miniDOT,control,4
1690590060,3.54,33.182,5.94,0.938,625887,pme,miniDOT,control,4
1690590660,3.54,33.173,5.927,0.938,625887,pme,miniDOT,control,4
1690591260,3.54,33.103,6.241,0.939,625887,pme,miniDOT,control,4
1690591860,3.54,33.138,6.28,0.939,625887,pme,miniDOT,control,4
1690592460,3.54,33.173,6.198,0.939,625887,pme,miniDOT,control,4
1690593060,3.54,33.103,6.103,0.939,625887,pme,miniDOT,control,4
1690593660,3.54,33.023,6.069,0.939,625887,pme,miniDOT,control,4
1690594260,3.54,32.944,5.9,0.938,625887,pme,miniDOT,control,4
1690594860,3.54,32.688,5.606,0.939,625887,pme,miniDOT,control,4
1690595460,3.54,32.592,5.519,0.94,625887,pme,miniDOT,control,4
1690596060,3.54,32.478,5.497,0.939,625887,pme,miniDOT,control,4
1690596660,3.54,32.241,5.066,0.94,625887,pme,miniDOT,control,4
1690597260,3.54,32.135,4.677,0.939,625887,pme,miniDOT,control,4
1690597860,3.54,31.978,4.418,0.939,625887,pme,miniDOT,control,4
1690598460,3.54,31.847,4.169,0.94,625887,pme,miniDOT,control,4
1690599060,3.54,31.742,3.904,0.94,625887,pme,miniDOT,control,4
1690599660,3.54,31.637,3.995,0.94,625887,pme,miniDOT,control,4
1690600260,3.54,31.55,4.064,0.94,625887,pme,miniDOT,control,4
1690600860,3.54,31.463,4.003,0.94,625887,pme,miniDOT,control,4
1690601460,3.54,31.332,3.866,0.94,625887,pme,miniDOT,control,4
1690602060,3.54,31.175,3.704,0.94,625887,pme,miniDOT,control,4
1690602660,3.54,31.097,3.608,0.941,625887,pme,miniDOT,control,4
1690603260,3.54,31.001,3.548,0.94,625887,pme,miniDOT,control,4
1690603860,3.54,30.958,3.521,0.94,625887,pme,miniDOT,control,4
1690604460,3.55,30.889,3.573,0.94,625887,pme,miniDOT,control,4
1690605060,3.55,30.906,3.641,0.94,625887,pme,miniDOT,control,4
1690605660,3.54,30.932,3.746,0.941,625887,pme,miniDOT,control,4
1690606260,3.54,31.01,4.083,0.939,625887,pme,miniDOT,control,4
1690606860,3.54,31.045,4.37,0.939,625887,pme,miniDOT,control,4
1690607460,3.54,31.123,4.424,0.939,625887,pme,miniDOT,control,4
1690608060,3.54,31.184,4.557,0.939,625887,pme,miniDOT,control,4
1690608660,3.54,31.271,4.796,0.939,625887,pme,miniDOT,control,4
1690609260,3.54,31.358,4.954,0.939,625887,pme,miniDOT,control,4
1690609860,3.54,31.428,4.702,0.939,625887,pme,miniDOT,control,4
1690610460,3.54,31.585,5.323,0.939,625887,pme,miniDOT,control,4
1690611060,3.54,31.733,6.018,0.939,625887,pme,miniDOT,control,4
1690611660,3.54,31.969,7.18,0.94,625887,pme,miniDOT,control,4
1690612260,3.54,32.162,7.48,0.939,625887,pme,miniDOT,control,4
1690612860,3.54,32.451,7.723,0.94,625887,pme,miniDOT,control,4
1690613460,3.54,32.741,7.088,0.938,625887,pme,miniDOT,control,4
1690614060,3.54,33.156,6.973,0.94,625887,pme,miniDOT,control,4
1690614660,3.54,34.317,6.732,0.937,625887,pme,miniDOT,control,4
1690615260,3.54,32.68,7.128,0.941,625887,pme,miniDOT,control,4
1690615860,3.54,31.559,7.312,0.94,625887,pme,miniDOT,control,4
1690616460,3.56,23.288,7.57,0.937,625887,pme,miniDOT,control,4
1690617060,3.55,22.611,7.671,0.939,625887,pme,miniDOT,control,4
1690617660,3.56,22.36,7.71,0.94,625887,pme,miniDOT,control,4
1690618260,3.55,22.177,7.739,0.941,625887,pme,miniDOT,control,4
1690618860,3.55,22.018,7.742,0.94,625887,pme,miniDOT,control,4
1690619460,3.55,21.876,7.756,0.94,625887,pme,miniDOT,control,4
1690620060,3.55,21.801,7.761,0.94,625887,pme,miniDOT,control,4
1690620660,3.55,21.709,7.775,0.94,625887,pme,miniDOT,control,4
1690621260,3.56,21.642,7.777,0.94,625887,pme,miniDOT,control,4
1690621860,3.56,21.592,7.78,0.941,625887,pme,miniDOT,control,4
1690622460,3.56,21.542,7.774,0.94,625887,pme,miniDOT,control,4
1690623060,3.56,21.483,7.785,0.94,625887,pme,miniDOT,control,4
1690623660,3.56,21.375,7.8,0.94,625887,pme,miniDOT,control,4
1690624260,3.56,21.283,7.816,0.941,625887,pme,miniDOT,control,4
1690624860,3.56,21.208,7.818,0.94,625887,pme,miniDOT,control,4
1690625460,3.56,21.157,7.828,0.94,625887,pme,miniDOT,control,4
1690626060,3.56,21.116,7.824,0.94,625887,pme,miniDOT,control,4
1690626660,3.55,21.065,7.843,0.94,625887,pme,miniDOT,control,4
1690627260,3.55,20.999,7.851,0.94,625887,pme,miniDOT,control,4
1690627860,3.55,20.957,7.85,0.94,625887,pme,miniDOT,control,4
1690628460,3.55,20.89,7.869,0.94,625887,pme,miniDOT,control,4
1690629060,3.55,20.89,7.876,0.941,625887,pme,miniDOT,control,4
1690629660,3.55,20.84,7.881,0.94,625887,pme,miniDOT,control,4
1690630260,3.55,20.815,7.88,0.94,625887,pme,miniDOT,control,4
1690630860,3.55,20.756,7.895,0.94,625887,pme,miniDOT,control,4
1690631460,3.55,20.731,7.898,0.94,625887,pme,miniDOT,control,4
1690632060,3.55,20.689,7.915,0.941,625887,pme,miniDOT,control,4
1690632660,3.55,20.631,7.922,0.94,625887,pme,miniDOT,control,4
1690633260,3.55,20.614,7.918,0.94,625887,pme,miniDOT,control,4
1690633860,3.55,20.597,7.929,0.94,625887,pme,miniDOT,control,4
1690634460,3.55,20.581,7.939,0.94,625887,pme,miniDOT,control,4
1690635060,3.55,20.556,7.941,0.94,625887,pme,miniDOT,control,4
1690635660,3.55,20.547,7.95,0.939,625887,pme,miniDOT,control,4
1690636260,3.55,20.522,7.965,0.94,625887,pme,miniDOT,control,4
1690636860,3.55,20.531,7.96,0.94,625887,pme,miniDOT,control,4
1690637460,3.55,20.489,7.979,0.94,625887,pme,miniDOT,control,4
1690638060,3.55,20.464,7.978,0.94,625887,pme,miniDOT,control,4
1690638660,3.55,20.405,7.99,0.94,625887,pme,miniDOT,control,4
1690639260,3.55,20.397,7.993,0.94,625887,pme,miniDOT,control,4
1690639860,3.55,20.388,8.006,0.94,625887,pme,miniDOT,control,4
1690640460,3.55,20.363,8.011,0.94,625887,pme,miniDOT,control,4
1690641060,3.55,20.405,8.003,0.94,625887,pme,miniDOT,control,4
1690641660,3.55,20.363,8.017,0.94,625887,pme,miniDOT,control,4
1690642260,3.55,20.355,8.033,0.94,625887,pme,miniDOT,control,4
1690642860,3.55,20.347,8.034,0.94,625887,pme,miniDOT,control,4
1690643460,3.55,20.305,8.043,0.939,625887,pme,miniDOT,control,4
1690644060,3.55,20.271,8.052,0.94,625887,pme,miniDOT,control,4
1690644660,3.55,20.263,8.057,0.94,625887,pme,miniDOT,control,4
1690645260,3.55,20.263,8.056,0.939,625887,pme,miniDOT,control,4
1690645860,3.55,20.263,8.063,0.94,625887,pme,miniDOT,control,4
1690646460,3.55,20.263,8.068,0.94,625887,pme,miniDOT,control,4
1690647060,3.55,20.263,8.062,0.939,625887,pme,miniDOT,control,4
1690647660,3.55,20.263,8.079,0.939,625887,pme,miniDOT,control,4
1690648260,3.55,20.213,8.096,0.94,625887,pme,miniDOT,control,4
1690648860,3.55,20.188,8.101,0.94,625887,pme,miniDOT,control,4
1690649460,3.55,20.154,8.11,0.939,625887,pme,miniDOT,control,4
1690650060,3.55,20.179,8.106,0.94,625887,pme,miniDOT,control,4
1690650660,3.55,20.179,8.115,0.94,625887,pme,miniDOT,control,4
1690651260,3.55,20.188,8.111,0.94,625887,pme,miniDOT,control,4
1690651860,3.55,20.179,8.116,0.94,625887,pme,miniDOT,control,4
1690652460,3.55,20.179,8.125,0.94,625887,pme,miniDOT,control,4
1690653060,3.55,20.171,8.153,0.94,625887,pme,miniDOT,control,4
1690653660,3.55,20.121,8.142,0.939,625887,pme,miniDOT,control,4
1690654260,3.55,20.104,8.154,0.94,625887,pme,miniDOT,control,4
1690654860,3.55,20.121,8.159,0.94,625887,pme,miniDOT,control,4
1690655460,3.55,20.104,8.162,0.94,625887,pme,miniDOT,control,4
1690656060,3.55,20.121,8.164,0.94,625887,pme,miniDOT,control,4
1690656660,3.55,20.121,8.149,0.939,625887,pme,miniDOT,control,4
1690657260,3.55,20.137,8.181,0.94,625887,pme,miniDOT,control,4
1690657860,3.55,20.112,8.193,0.94,625887,pme,miniDOT,control,4
1690658460,3.55,20.104,8.177,0.94,625887,pme,miniDOT,control,4
1690659060,3.55,20.054,8.201,0.94,625887,pme,miniDOT,control,4
1690659660,3.55,20.07,8.2,0.94,625887,pme,miniDOT,control,4
1690660260,3.55,20.062,8.205,0.94,625887,pme,miniDOT,control,4
1690660860,3.55,20.079,8.207,0.94,625887,pme,miniDOT,control,4
1690661460,3.55,20.062,8.207,0.94,625887,pme,miniDOT,control,4
1690662060,3.55,20.07,8.218,0.94,625887,pme,miniDOT,control,4
1690662660,3.55,20.079,8.231,0.94,625887,pme,miniDOT,control,4
1690663260,3.55,20.054,8.229,0.939,625887,pme,miniDOT,control,4
1690663860,3.55,20.004,8.24,0.94,625887,pme,miniDOT,control,4
1690664460,3.55,20.012,8.241,0.94,625887,pme,miniDOT,control,4
1690665060,3.55,20.004,8.237,0.939,625887,pme,miniDOT,control,4
1690665660,3.55,20.02,8.253,0.94,625887,pme,miniDOT,control,4
1690666260,3.55,20.037,8.245,0.94,625887,pme,miniDOT,control,4
1690666860,3.55,20.054,8.24,0.939,625887,pme,miniDOT,control,4
1690667460,3.55,20.054,8.248,0.94,625887,pme,miniDOT,control,4
1690668060,3.55,20.029,8.27,0.94,625887,pme,miniDOT,control,4
1690668660,3.55,20.012,8.276,0.94,625887,pme,miniDOT,control,4
1690669260,3.54,20.012,8.271,0.94,625887,pme,miniDOT,control,4
1690669860,3.55,20.045,8.273,0.94,625887,pme,miniDOT,control,4
1690670460,3.55,20.045,8.265,0.94,625887,pme,miniDOT,control,4
1690671060,3.55,20.045,8.281,0.94,625887,pme,miniDOT,control,4
1690671660,3.55,20.062,8.295,0.94,625887,pme,miniDOT,control,4
1690672260,3.55,20.045,8.279,0.939,625887,pme,miniDOT,control,4
1690672860,3.55,20.045,8.281,0.939,625887,pme,miniDOT,control,4
1690673460,3.55,20.054,8.288,0.94,625887,pme,miniDOT,control,4
1690674060,3.55,20.045,8.284,0.939,625887,pme,miniDOT,control,4
1690674660,3.55,20.062,8.287,0.94,625887,pme,miniDOT,control,4
1690675260,3.55,20.087,8.312,0.94,625887,pme,miniDOT,control,4
1690675860,3.55,20.096,8.298,0.94,625887,pme,miniDOT,control,4
1690676460,3.55,20.087,8.309,0.94,625887,pme,miniDOT,control,4
1690677060,3.55,20.054,8.323,0.94,625887,pme,miniDOT,control,4
1690677660,3.55,20.045,8.322,0.94,625887,pme,miniDOT,control,4
1690678260,3.55,20.079,8.327,0.94,625887,pme,miniDOT,control,4
1690678860,3.55,20.07,8.35,0.94,625887,pme,miniDOT,control,4
1690679460,3.55,20.112,8.335,0.939,625887,pme,miniDOT,control,4
1690680060,3.55,20.104,8.339,0.94,625887,pme,miniDOT,control,4
1690680660,3.55,20.104,8.319,0.939,625887,pme,miniDOT,control,4
1690681260,3.55,20.096,8.342,0.94,625887,pme,miniDOT,control,4
1690681860,3.55,20.079,8.336,0.939,625887,pme,miniDOT,control,4
1690682460,3.55,20.045,8.357,0.94,625887,pme,miniDOT,control,4
1690683060,3.55,20.087,8.343,0.94,625887,pme,miniDOT,control,4
1690683660,3.55,20.07,8.35,0.94,625887,pme,miniDOT,control,4
1690684260,3.55,20.104,8.35,0.94,625887,pme,miniDOT,control,4
1690684860,3.55,20.104,8.355,0.94,625887,pme,miniDOT,control,4
1690685460,3.55,20.121,8.348,0.94,625887,pme,miniDOT,control,4
1690686060,3.55,20.104,8.361,0.94,625887,pme,miniDOT,control,4
1690686660,3.54,20.062,8.364,0.94,625887,pme,miniDOT,control,4
1690687260,3.54,20.037,8.374,0.94,625887,pme,miniDOT,control,4
1690687860,3.54,20.054,8.381,0.94,625887,pme,miniDOT,control,4
1690688460,3.54,20.045,8.377,0.94,625887,pme,miniDOT,control,4
1690689060,3.54,20.07,8.379,0.94,625887,pme,miniDOT,control,4
1690689660,3.54,20.07,8.37,0.939,625887,pme,miniDOT,control,4
1690690260,3.54,20.096,8.377,0.94,625887,pme,miniDOT,control,4
1690690860,3.54,20.079,8.379,0.94,625887,pme,miniDOT,control,4
1690691460,3.54,20.045,8.387,0.94,625887,pme,miniDOT,control,4
1690692060,3.54,20.029,8.386,0.94,625887,pme,miniDOT,control,4
1690692660,3.54,20.045,8.388,0.94,625887,pme,miniDOT,control,4
1690693260,3.54,20.045,8.388,0.939,625887,pme,miniDOT,control,4
1690693860,3.54,20.07,8.394,0.94,625887,pme,miniDOT,control,4
1690694460,3.54,20.087,8.382,0.94,625887,pme,miniDOT,control,4
1690695060,3.54,20.087,8.381,0.94,625887,pme,miniDOT,control,4
1690695660,3.54,20.07,8.389,0.94,625887,pme,miniDOT,control,4
1690696260,3.54,20.087,8.389,0.94,625887,pme,miniDOT,control,4
1690696860,3.54,20.045,8.39,0.939,625887,pme,miniDOT,control,4
1690697460,3.54,20.062,8.415,0.939,625887,pme,miniDOT,control,4
1690698060,3.54,20.28,8.79,0.939,625887,pme,miniDOT,control,4
1690698660,3.54,20.112,8.829,0.939,625887,pme,miniDOT,control,4
