time,battery,temp,DO,Q,serial,brand,model,treatment,day
1690654260,3.53,20.144,7.963,0.949,389989,pme,miniDOT,copper,4
1690654860,3.53,20.144,7.873,0.949,389989,pme,miniDOT,copper,4
1690655460,3.53,20.144,7.964,0.949,389989,pme,miniDOT,copper,4
1690656060,3.53,20.153,7.978,0.949,389989,pme,miniDOT,copper,4
1690656660,3.53,20.169,7.878,0.949,389989,pme,miniDOT,copper,4
1690657260,3.53,20.186,8.007,0.949,389989,pme,miniDOT,copper,4
1690657860,3.53,20.169,7.987,0.949,389989,pme,miniDOT,copper,4
1690658460,3.53,20.119,8.165,0.95,389989,pme,miniDOT,copper,4
1690659060,3.53,20.111,8.153,0.95,389989,pme,miniDOT,copper,4
1690659660,3.53,20.102,8.14,0.949,389989,pme,miniDOT,copper,4
1690660260,3.53,20.102,8.082,0.949,389989,pme,miniDOT,copper,4
1690660860,3.53,20.102,8.093,0.949,389989,pme,miniDOT,copper,4
1690661460,3.53,20.094,8.144,0.95,389989,pme,miniDOT,copper,4
1690662060,3.53,20.136,8.116,0.95,389989,pme,miniDOT,copper,4
1690662660,3.53,20.119,8.175,0.949,389989,pme,miniDOT,copper,4
1690663260,3.53,20.102,8.243,0.95,389989,pme,miniDOT,copper,4
1690663860,3.53,20.069,8.235,0.95,389989,pme,miniDOT,copper,4
1690664460,3.53,20.052,8.187,0.95,389989,pme,miniDOT,copper,4
1690665060,3.53,20.069,8.164,0.95,389989,pme,miniDOT,copper,4
1690665660,3.53,20.06,8.214,0.95,389989,pme,miniDOT,copper,4
1690666260,3.53,20.077,8.218,0.949,389989,pme,miniDOT,copper,4
1690666860,3.53,20.094,8.222,0.95,389989,pme,miniDOT,copper,4
1690667460,3.53,20.094,8.256,0.95,389989,pme,miniDOT,copper,4
1690668060,3.53,20.077,8.264,0.95,389989,pme,miniDOT,copper,4
1690668660,3.53,20.086,8.263,0.95,389989,pme,miniDOT,copper,4
1690669260,3.53,20.077,8.224,0.95,389989,pme,miniDOT,copper,4
1690669860,3.53,20.086,8.209,0.949,389989,pme,miniDOT,copper,4
1690670460,3.53,20.086,8.258,0.95,389989,pme,miniDOT,copper,4
1690671060,3.53,20.094,8.271,0.949,389989,pme,miniDOT,copper,4
1690671660,3.53,20.094,8.329,0.95,389989,pme,miniDOT,copper,4
1690672260,3.53,20.077,8.36,0.95,389989,pme,miniDOT,copper,4
1690672860,3.53,20.06,8.287,0.95,389989,pme,miniDOT,copper,4
1690673460,3.53,20.086,8.268,0.95,389989,pme,miniDOT,copper,4
1690674060,3.53,20.086,8.31,0.95,389989,pme,miniDOT,copper,4
1690674660,3.53,20.111,8.318,0.949,389989,pme,miniDOT,copper,4
1690675260,3.53,20.127,8.351,0.95,389989,pme,miniDOT,copper,4
1690675860,3.53,20.136,8.329,0.95,389989,pme,miniDOT,copper,4
1690676460,3.53,20.111,8.431,0.951,389989,pme,miniDOT,copper,4
1690677060,3.53,20.102,8.433,0.95,389989,pme,miniDOT,copper,4
1690677660,3.53,20.086,8.37,0.951,389989,pme,miniDOT,copper,4
1690678260,3.53,20.102,8.351,0.95,389989,pme,miniDOT,copper,4
1690678860,3.52,20.119,8.372,0.95,389989,pme,miniDOT,copper,4
1690679460,3.52,20.119,8.371,0.95,389989,pme,miniDOT,copper,4
1690680060,3.52,20.119,8.408,0.951,389989,pme,miniDOT,copper,4
1690680660,3.52,20.161,8.422,0.95,389989,pme,miniDOT,copper,4
1690681260,3.52,20.127,8.402,0.95,389989,pme,miniDOT,copper,4
1690681860,3.52,20.111,8.447,0.951,389989,pme,miniDOT,copper,4
1690682460,3.52,20.094,8.448,0.95,389989,pme,miniDOT,copper,4
1690683060,3.52,20.111,8.42,0.95,389989,pme,miniDOT,copper,4
1690683660,3.52,20.102,8.447,0.95,389989,pme,miniDOT,copper,4
1690684260,3.52,20.111,8.457,0.95,389989,pme,miniDOT,copper,4
1690684860,3.52,20.119,8.462,0.95,389989,pme,miniDOT,copper,4
1690685460,3.52,20.153,8.481,0.951,389989,pme,miniDOT,copper,4
1690686060,3.52,20.153,8.522,0.95,389989,pme,miniDOT,copper,4
1690686660,3.52,20.102,8.535,0.95,389989,pme,miniDOT,copper,4
1690687260,3.52,20.094,8.502,0.95,389989,pme,miniDOT,copper,4
1690687860,3.52,20.077,8.497,0.95,389989,pme,miniDOT,copper,4
1690688460,3.52,20.077,8.494,0.951,389989,pme,miniDOT,copper,4
1690689060,3.52,20.111,8.477,0.95,389989,pme,miniDOT,copper,4
1690689660,3.52,20.127,8.494,0.95,389989,pme,miniDOT,copper,4
1690690260,3.52,20.136,8.521,0.95,389989,pme,miniDOT,copper,4
1690690860,3.52,20.119,8.534,0.95,389989,pme,miniDOT,copper,4
1690691460,3.52,20.094,8.558,0.95,389989,pme,miniDOT,copper,4
1690692060,3.52,20.111,8.522,0.951,389989,pme,miniDOT,copper,4
1690692660,3.52,20.077,8.494,0.95,389989,pme,miniDOT,copper,4
1690693260,3.52,20.119,8.509,0.951,389989,pme,miniDOT,copper,4
1690693860,3.52,20.102,8.53,0.95,389989,pme,miniDOT,copper,4
1690694460,3.52,20.094,8.551,0.95,389989,pme,miniDOT,copper,4
1690695060,3.52,20.127,8.557,0.951,389989,pme,miniDOT,copper,4
1690695660,3.52,20.127,8.558,0.951,389989,pme,miniDOT,copper,4
1690696260,3.52,20.102,8.61,0.951,389989,pme,miniDOT,copper,4
1690696860,3.52,20.094,8.603,0.951,389989,pme,miniDOT,copper,4
1690697460,3.52,20.094,8.763,0.951,389989,pme,miniDOT,copper,4
1690698060,3.52,20.286,9.194,0.952,389989,pme,miniDOT,copper,4
1690698660,3.52,20.153,9.253,0.953,389989,pme,miniDOT,copper,4
