MiniDOT Logger Concatenated Data File
Sensor:             7450-435816
Concatenation Date: 2023Aug09 10:55:02 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1690187460,           2023-07-24 08:31:00,           2023-07-24 11:31:00,      3.490000,     21.888000,          6.600184,                    95.079546,      0.881000
                1690188060,           2023-07-24 08:41:00,           2023-07-24 11:41:00,      3.490000,     22.323000,          6.550387,                    95.084022,      0.881000
                1690188660,           2023-07-24 08:51:00,           2023-07-24 11:51:00,      3.490000,     23.068000,          6.487191,                    95.392962,      0.881000
                1690189260,           2023-07-24 09:01:00,           2023-07-24 12:01:00,      3.490000,     23.411000,          6.455168,                    95.484715,      0.881000
                1690189860,           2023-07-24 09:11:00,           2023-07-24 12:11:00,      3.490000,     23.730000,          6.416468,                    95.432906,      0.880000
                1690190460,           2023-07-24 09:21:00,           2023-07-24 12:21:00,      3.490000,     24.107000,          6.385470,                    95.584803,      0.881000
                1690191060,           2023-07-24 09:31:00,           2023-07-24 12:31:00,      3.490000,     24.426000,          6.359369,                    95.711154,      0.881000
                1690191660,           2023-07-24 09:41:00,           2023-07-24 12:41:00,      3.490000,     24.628000,          6.338382,                    95.721883,      0.881000
                1690192260,           2023-07-24 09:51:00,           2023-07-24 12:51:00,      3.490000,     25.469000,          6.252943,                    95.775179,      0.881000
                1690192860,           2023-07-24 10:01:00,           2023-07-24 13:01:00,      3.490000,     27.671000,          6.048216,                    96.059652,      0.880000
                1690193460,           2023-07-24 10:11:00,           2023-07-24 13:11:00,      3.490000,     26.940000,          6.130066,                    96.205814,      0.881000
                1690194060,           2023-07-24 10:21:00,           2023-07-24 13:21:00,      3.490000,     26.085000,          6.208812,                    96.078718,      0.881000
                1690194660,           2023-07-24 10:31:00,           2023-07-24 13:31:00,      3.500000,     25.444000,          6.274210,                    96.060793,      0.882000
                1690195260,           2023-07-24 10:41:00,           2023-07-24 13:41:00,      3.500000,     24.905000,          6.312565,                    95.778361,      0.881000
                1690195860,           2023-07-24 10:51:00,           2023-07-24 13:51:00,      3.500000,     24.409000,          6.364762,                    95.764725,      0.881000
                1690196460,           2023-07-24 11:01:00,           2023-07-24 14:01:00,      3.500000,     24.023000,          6.402875,                    95.708341,      0.881000
                1690197060,           2023-07-24 11:11:00,           2023-07-24 14:11:00,      3.500000,     23.596000,          6.453181,                    95.758929,      0.882000
                1690197660,           2023-07-24 11:21:00,           2023-07-24 14:21:00,      3.500000,     23.286000,          6.474470,                    95.564502,      0.882000
                1690198260,           2023-07-24 11:31:00,           2023-07-24 14:31:00,      3.500000,     22.942000,          6.509629,                    95.514611,      0.882000
                1690198860,           2023-07-24 11:41:00,           2023-07-24 14:41:00,      3.510000,     22.675000,          6.544779,                    95.586834,      0.882000
                1690199460,           2023-07-24 11:51:00,           2023-07-24 14:51:00,      3.510000,     22.407000,          6.564010,                    95.421542,      0.882000
                1690200060,           2023-07-24 12:01:00,           2023-07-24 15:01:00,      3.510000,     22.206000,          6.587130,                    95.422054,      0.882000
                1690200660,           2023-07-24 12:11:00,           2023-07-24 15:11:00,      3.500000,     21.955000,          6.610450,                    95.339585,      0.882000
                1690201260,           2023-07-24 12:21:00,           2023-07-24 15:21:00,      3.510000,     21.755000,          6.633526,                    95.336533,      0.882000
                1690201860,           2023-07-24 12:31:00,           2023-07-24 15:31:00,      3.510000,     21.587000,          6.652984,                    95.333379,      0.882000
                1690202460,           2023-07-24 12:41:00,           2023-07-24 15:41:00,      3.510000,     21.412000,          6.669178,                    95.270238,      0.882000
                1690203060,           2023-07-24 12:51:00,           2023-07-24 15:51:00,      3.510000,     21.278000,          6.673959,                    95.112441,      0.882000
                1690203660,           2023-07-24 13:01:00,           2023-07-24 16:01:00,      3.510000,     21.136000,          6.688926,                    95.085697,      0.882000
                1690204260,           2023-07-24 13:11:00,           2023-07-24 16:11:00,      3.510000,     21.010000,          6.708814,                    95.154860,      0.882000
                1690204860,           2023-07-24 13:21:00,           2023-07-24 16:21:00,      3.510000,     20.885000,          6.723165,                    95.146165,      0.883000
                1690205460,           2023-07-24 13:31:00,           2023-07-24 16:31:00,      3.510000,     20.709000,          6.741646,                    95.108167,      0.882000
                1690206060,           2023-07-24 13:41:00,           2023-07-24 16:41:00,      3.510000,     20.558000,          6.756454,                    95.059616,      0.882000
                1690206660,           2023-07-24 13:51:00,           2023-07-24 16:51:00,      3.510000,     20.450000,          6.773343,                    95.112698,      0.883000
                1690207260,           2023-07-24 14:01:00,           2023-07-24 17:01:00,      3.510000,     20.383000,          6.779652,                    95.086737,      0.882000
                1690207860,           2023-07-24 14:11:00,           2023-07-24 17:11:00,      3.510000,     20.257000,          6.789990,                    95.016005,      0.882000
                1690208460,           2023-07-24 14:21:00,           2023-07-24 17:21:00,      3.510000,     20.224000,          6.803812,                    95.152818,      0.883000
                1690209060,           2023-07-24 14:31:00,           2023-07-24 17:31:00,      3.510000,     20.106000,          6.815812,                    95.117938,      0.883000
