#,date_time,temp,mV_RAW,pH_RAW,serial,brand,model,treatment,day,pH1,mV,pH2
590,7/29/2023 12:10,21.68,157.68,4.02,21657438,HOBO,HOBO pH,control,4,6.188994,71.7002,5.745183759
591,7/29/2023 12:20,21.6,157.43,4.02,21657438,HOBO,HOBO pH,control,4,6.188994,71.59395,5.747043227
592,7/29/2023 12:30,21.53,157.19,4.03,21657438,HOBO,HOBO pH,control,4,6.192991,71.49195,5.748828316
593,7/29/2023 12:40,21.46,156.85,4.03,21657438,HOBO,HOBO pH,control,4,6.192991,71.34745,5.751357193
594,7/29/2023 12:50,21.39,156.58,4.04,21657438,HOBO,HOBO pH,control,4,6.196988,71.2327,5.753365418
595,7/29/2023 13:00,21.29,156.47,4.04,21657438,HOBO,HOBO pH,control,4,6.196988,71.18595,5.754183584
596,7/29/2023 13:10,21.25,156.36,4.04,21657438,HOBO,HOBO pH,control,4,6.196988,71.1392,5.75500175
597,7/29/2023 13:20,21.2,156.24,4.04,21657438,HOBO,HOBO pH,control,4,6.196988,71.0882,5.755894295
598,7/29/2023 13:30,21.15,156.1,4.04,21657438,HOBO,HOBO pH,control,4,6.196988,71.0287,5.756935597
599,7/29/2023 13:40,21.08,155.88,4.04,21657438,HOBO,HOBO pH,control,4,6.196988,70.9352,5.758571929
600,7/29/2023 13:50,21.03,155.77,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.88845,5.759390095
601,7/29/2023 14:00,20.98,155.71,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.86295,5.759836367
602,7/29/2023 14:10,20.94,155.77,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.88845,5.759390095
603,7/29/2023 14:20,20.89,155.57,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.80345,5.760877669
604,7/29/2023 14:30,20.86,155.47,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.76095,5.761621456
605,7/29/2023 14:40,20.84,155.41,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.73545,5.762067728
606,7/29/2023 14:50,20.82,155.24,4.05,21657438,HOBO,HOBO pH,control,4,6.200985,70.6632,5.763332167
607,7/29/2023 15:00,20.75,155.1,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.6037,5.764373469
608,7/29/2023 15:10,20.7,155.05,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.58245,5.764745362
609,7/29/2023 15:20,20.67,155.04,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.5782,5.764819741
610,7/29/2023 15:30,20.65,155,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.5612,5.765117256
611,7/29/2023 15:40,20.63,154.94,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.5357,5.765563528
612,7/29/2023 15:50,20.63,154.88,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.5102,5.7660098
613,7/29/2023 16:00,20.6,154.82,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.4847,5.766456073
614,7/29/2023 16:10,20.58,154.74,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.4507,5.767051103
615,7/29/2023 16:20,20.58,154.66,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.4167,5.767646132
616,7/29/2023 16:30,20.56,154.57,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.37845,5.768315541
617,7/29/2023 16:40,20.51,154.44,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.3232,5.769282464
618,7/29/2023 16:50,20.46,154.4,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.3062,5.769579979
619,7/29/2023 17:00,20.46,154.41,4.06,21657438,HOBO,HOBO pH,control,4,6.204982,70.31045,5.7695056
620,7/29/2023 17:10,20.44,154.36,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.2892,5.769877494
621,7/29/2023 17:20,20.44,154.32,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.2722,5.770175009
622,7/29/2023 17:30,20.44,154.29,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.25945,5.770398145
623,7/29/2023 17:40,20.44,154.24,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.2382,5.770770039
624,7/29/2023 17:50,20.44,154.16,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.2042,5.771365068
625,7/29/2023 18:00,20.39,154.07,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.16595,5.772034477
626,7/29/2023 18:10,20.36,153.99,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.13195,5.772629506
627,7/29/2023 18:20,20.34,153.94,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.1107,5.7730014
628,7/29/2023 18:30,20.34,153.94,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.1107,5.7730014
629,7/29/2023 18:40,20.32,153.9,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.0937,5.773298915
630,7/29/2023 18:50,20.32,153.86,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.0767,5.77359643
631,7/29/2023 19:00,20.32,153.83,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.06395,5.773819566
632,7/29/2023 19:10,20.32,153.79,4.07,21657438,HOBO,HOBO pH,control,4,6.208979,70.04695,5.774117081
633,7/29/2023 19:20,20.29,153.69,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,70.00445,5.774860868
634,7/29/2023 19:30,20.27,153.61,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.97045,5.775455898
635,7/29/2023 19:40,20.25,153.55,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.94495,5.77590217
636,7/29/2023 19:50,20.25,153.55,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.94495,5.77590217
637,7/29/2023 20:00,20.25,153.54,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.9407,5.775976549
638,7/29/2023 20:10,20.22,153.5,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.9237,5.776274064
639,7/29/2023 20:20,20.22,153.46,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.9067,5.776571579
640,7/29/2023 20:30,20.22,153.43,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.89395,5.776794715
641,7/29/2023 20:40,20.22,153.38,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.8727,5.777166608
642,7/29/2023 20:50,20.2,153.3,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.8387,5.777761638
643,7/29/2023 21:00,20.2,153.22,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.8047,5.778356668
644,7/29/2023 21:10,20.17,153.19,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.79195,5.778579804
645,7/29/2023 21:20,20.17,153.19,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.79195,5.778579804
646,7/29/2023 21:30,20.17,153.16,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.7792,5.77880294
647,7/29/2023 21:40,20.17,153.16,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.7792,5.77880294
648,7/29/2023 21:50,20.17,153.11,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.75795,5.779174834
649,7/29/2023 22:00,20.17,153.1,4.08,21657438,HOBO,HOBO pH,control,4,6.212976,69.7537,5.779249212
650,7/29/2023 22:10,20.17,153.04,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.7282,5.779695485
651,7/29/2023 22:20,20.15,152.94,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.6857,5.780439272
652,7/29/2023 22:30,20.13,152.9,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.6687,5.780736787
653,7/29/2023 22:40,20.13,152.86,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.6517,5.781034302
654,7/29/2023 22:50,20.13,152.86,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.6517,5.781034302
655,7/29/2023 23:00,20.13,152.86,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.6517,5.781034302
656,7/29/2023 23:10,20.13,152.83,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.63895,5.781257438
657,7/29/2023 23:20,20.13,152.8,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.6262,5.781480574
658,7/29/2023 23:30,20.13,152.77,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.61345,5.78170371
659,7/29/2023 23:40,20.1,152.69,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.57945,5.78229874
660,7/29/2023 23:50,20.08,152.61,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.54545,5.78289377
661,7/30/2023 0:00,20.08,152.6,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.5412,5.782968148
662,7/30/2023 0:10,20.08,152.63,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.55395,5.782745012
663,7/30/2023 0:20,20.08,152.6,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.5412,5.782968148
664,7/30/2023 0:30,20.08,152.61,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.54545,5.78289377
665,7/30/2023 0:40,20.1,152.58,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.5327,5.783116906
666,7/30/2023 0:50,20.1,152.57,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.52845,5.783191285
667,7/30/2023 1:00,20.08,152.5,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.4987,5.783711936
668,7/30/2023 1:10,20.08,152.46,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.4817,5.78400945
669,7/30/2023 1:20,20.08,152.41,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.46045,5.784381344
670,7/30/2023 1:30,20.08,152.46,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.4817,5.78400945
671,7/30/2023 1:40,20.1,152.46,4.09,21657438,HOBO,HOBO pH,control,4,6.216973,69.4817,5.78400945
672,7/30/2023 1:50,20.1,152.43,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.46895,5.784232587
673,7/30/2023 2:00,20.1,152.38,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.4477,5.78460448
674,7/30/2023 2:10,20.08,152.32,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.4222,5.785050753
675,7/30/2023 2:20,20.08,152.27,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.40095,5.785422646
676,7/30/2023 2:30,20.1,152.3,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.4137,5.78519951
677,7/30/2023 2:40,20.1,152.3,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.4137,5.78519951
678,7/30/2023 2:50,20.13,152.29,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.40945,5.785273889
679,7/30/2023 3:00,20.13,152.29,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.40945,5.785273889
680,7/30/2023 3:10,20.15,152.25,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.39245,5.785571404
681,7/30/2023 3:20,20.13,152.19,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.36695,5.786017676
682,7/30/2023 3:30,20.13,152.15,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.34995,5.786315191
683,7/30/2023 3:40,20.1,152.11,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.33295,5.786612706
684,7/30/2023 3:50,20.1,152.1,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.3287,5.786687084
685,7/30/2023 4:00,20.13,152.11,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.33295,5.786612706
686,7/30/2023 4:10,20.13,152.13,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.34145,5.786463948
687,7/30/2023 4:20,20.15,152.08,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.3202,5.786835842
688,7/30/2023 4:30,20.15,152.1,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.3287,5.786687084
689,7/30/2023 4:40,20.15,152.04,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.3032,5.787133357
690,7/30/2023 4:50,20.13,151.96,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.2692,5.787728386
691,7/30/2023 5:00,20.13,151.93,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.25645,5.787951523
692,7/30/2023 5:10,20.13,151.94,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.2607,5.787877144
693,7/30/2023 5:20,20.13,151.96,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.2692,5.787728386
694,7/30/2023 5:30,20.15,151.97,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.27345,5.787654008
695,7/30/2023 5:40,20.15,151.94,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.2607,5.787877144
696,7/30/2023 5:50,20.15,151.93,4.1,21657438,HOBO,HOBO pH,control,4,6.22097,69.25645,5.787951523
697,7/30/2023 6:00,20.15,151.91,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.24795,5.78810028
698,7/30/2023 6:10,20.13,151.82,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.2097,5.788769688
699,7/30/2023 6:20,20.13,151.74,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.1757,5.789364718
700,7/30/2023 6:30,20.1,151.8,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.2012,5.788918446
701,7/30/2023 6:40,20.13,151.82,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.2097,5.788769688
702,7/30/2023 6:50,20.13,151.82,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.2097,5.788769688
703,7/30/2023 7:00,20.15,151.82,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.2097,5.788769688
704,7/30/2023 7:10,20.15,151.8,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.2012,5.788918446
705,7/30/2023 7:20,20.15,151.77,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.18845,5.789141582
706,7/30/2023 7:30,20.13,151.69,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.15445,5.789736612
707,7/30/2023 7:40,20.1,151.65,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.13745,5.790034127
708,7/30/2023 7:50,20.1,151.65,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.13745,5.790034127
709,7/30/2023 8:00,20.1,151.69,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.15445,5.789736612
710,7/30/2023 8:10,20.13,151.69,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.15445,5.789736612
711,7/30/2023 8:20,20.13,151.66,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.1417,5.789959748
712,7/30/2023 8:30,20.13,151.68,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.1502,5.789810991
713,7/30/2023 8:40,20.15,151.66,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.1417,5.789959748
714,7/30/2023 8:50,20.13,151.58,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.1077,5.790554778
715,7/30/2023 9:00,20.13,151.54,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.0907,5.790852293
716,7/30/2023 9:10,20.1,151.41,4.11,21657438,HOBO,HOBO pH,control,4,6.224967,69.03545,5.791819216
717,7/30/2023 9:20,20.2,150.86,4.12,21657438,HOBO,HOBO pH,control,4,6.228964,68.8017,5.795910046
718,7/30/2023 9:30,20.15,150.93,4.12,21657438,HOBO,HOBO pH,control,4,6.228964,68.83145,5.795389394
719,7/30/2023 9:40,20.29,150.94,4.12,21657438,HOBO,HOBO pH,control,4,6.228964,68.8357,5.795315016
