#,date_time,temp,mV_RAW,pH_RAW,serial,brand,model,treatment,day,pH1,mV,pH2
516,7/28/2023 23:50,32.69,-67.47,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.710552,8.044986909
517,7/29/2023 0:00,32.77,-67.75,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.8454,8.047346867
518,7/29/2023 0:10,32.87,-67.75,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.8454,8.047346867
519,7/29/2023 0:20,32.82,-67.19,7.8,21657439,HOBO,HOBO pH,copper,4,8.04222,-59.575704,8.042626951
520,7/29/2023 0:30,32.85,-67.44,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.696104,8.044734057
521,7/29/2023 0:40,32.87,-67.67,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.806872,8.046672594
522,7/29/2023 0:50,33,-68.06,7.82,21657439,HOBO,HOBO pH,copper,4,8.052168,-59.994696,8.049959678
523,7/29/2023 1:00,32.98,-67.28,7.8,21657439,HOBO,HOBO pH,copper,4,8.04222,-59.619048,8.043385509
524,7/29/2023 1:10,33.03,-67.08,7.8,21657439,HOBO,HOBO pH,copper,4,8.04222,-59.522728,8.041699825
525,7/29/2023 1:20,33.08,-68.21,7.82,21657439,HOBO,HOBO pH,copper,4,8.052168,-60.066936,8.051223941
526,7/29/2023 1:30,33.08,-68.21,7.82,21657439,HOBO,HOBO pH,copper,4,8.052168,-60.066936,8.051223941
527,7/29/2023 1:40,33.11,-68.33,7.82,21657439,HOBO,HOBO pH,copper,4,8.052168,-60.124728,8.052235352
528,7/29/2023 1:50,33.13,-67.75,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.8454,8.047346867
529,7/29/2023 2:00,33.21,-69.42,7.84,21657439,HOBO,HOBO pH,copper,4,8.062116,-60.649672,8.061422331
530,7/29/2023 2:10,33.42,-70.53,7.86,21657439,HOBO,HOBO pH,copper,4,8.072064,-61.184248,8.070777879
531,7/29/2023 2:20,33.29,-67.44,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.696104,8.044734057
532,7/29/2023 2:30,33.21,-67.24,7.8,21657439,HOBO,HOBO pH,copper,4,8.04222,-59.599784,8.043048372
533,7/29/2023 2:40,33.16,-66.06,7.78,21657439,HOBO,HOBO pH,copper,4,8.032272,-59.031496,8.033102835
534,7/29/2023 2:50,33.08,-69.42,7.84,21657439,HOBO,HOBO pH,copper,4,8.062116,-60.649672,8.061422331
535,7/29/2023 3:00,33.08,-70.78,7.86,21657439,HOBO,HOBO pH,copper,4,8.072064,-61.304648,8.072884984
536,7/29/2023 3:10,33.13,-71.03,7.87,21657439,HOBO,HOBO pH,copper,4,8.077038,-61.425048,8.07499209
537,7/29/2023 3:20,33.23,-71.05,7.87,21657439,HOBO,HOBO pH,copper,4,8.077038,-61.43468,8.075160658
538,7/29/2023 3:30,33.23,-70.97,7.87,21657439,HOBO,HOBO pH,copper,4,8.077038,-61.396152,8.074486384
539,7/29/2023 3:40,33.16,-71.67,7.88,21657439,HOBO,HOBO pH,copper,4,8.082012,-61.733272,8.080386279
540,7/29/2023 3:50,33.18,-71.58,7.88,21657439,HOBO,HOBO pH,copper,4,8.082012,-61.689928,8.079627721
541,7/29/2023 4:00,33.21,-71.72,7.88,21657439,HOBO,HOBO pH,copper,4,8.082012,-61.757352,8.0808077
542,7/29/2023 4:10,33.18,-71.28,7.87,21657439,HOBO,HOBO pH,copper,4,8.077038,-61.545448,8.077099195
543,7/29/2023 4:20,33.08,-70.97,7.87,21657439,HOBO,HOBO pH,copper,4,8.077038,-61.396152,8.074486384
544,7/29/2023 4:30,33.03,-70.81,7.86,21657439,HOBO,HOBO pH,copper,4,8.072064,-61.319096,8.073137837
545,7/29/2023 4:40,32.74,-69.75,7.85,21657439,HOBO,HOBO pH,copper,4,8.06709,-60.8086,8.06420371
546,7/29/2023 4:50,32.64,-69.61,7.84,21657439,HOBO,HOBO pH,copper,4,8.062116,-60.741176,8.063023731
547,7/29/2023 5:00,32.54,-69.6,7.84,21657439,HOBO,HOBO pH,copper,4,8.062116,-60.73636,8.062939447
548,7/29/2023 5:10,32.3,-68.6,7.83,21657439,HOBO,HOBO pH,copper,4,8.057142,-60.25476,8.054511026
549,7/29/2023 5:20,32.18,-67.53,7.81,21657439,HOBO,HOBO pH,copper,4,8.047194,-59.739448,8.045492615
550,7/29/2023 5:30,32.05,-66.99,7.8,21657439,HOBO,HOBO pH,copper,4,8.04222,-59.479384,8.040941267
551,7/29/2023 5:40,31.92,-66.36,7.79,21657439,HOBO,HOBO pH,copper,4,8.037246,-59.175976,8.035631362
552,7/29/2023 5:50,31.82,-65.6,7.78,21657439,HOBO,HOBO pH,copper,4,8.032272,-58.80996,8.029225761
553,7/29/2023 6:00,31.69,-66.05,7.79,21657439,HOBO,HOBO pH,copper,4,8.037246,-59.02668,8.033018551
554,7/29/2023 6:10,31.61,-66.08,7.79,21657439,HOBO,HOBO pH,copper,4,8.037246,-59.041128,8.033271404
555,7/29/2023 6:20,31.48,-65.8,7.78,21657439,HOBO,HOBO pH,copper,4,8.032272,-58.90628,8.030911446
556,7/29/2023 6:30,31.41,-65.05,7.77,21657439,HOBO,HOBO pH,copper,4,8.027298,-58.54508,8.02459013
557,7/29/2023 6:40,31.23,-64.02,7.75,21657439,HOBO,HOBO pH,copper,4,8.01735,-58.049032,8.015908855
558,7/29/2023 6:50,31.13,-63.19,7.74,21657439,HOBO,HOBO pH,copper,4,8.012376,-57.649304,8.008913266
559,7/29/2023 7:00,31.05,-62.39,7.73,21657439,HOBO,HOBO pH,copper,4,8.007402,-57.264024,8.002170529
560,7/29/2023 7:10,30.98,-61.61,7.71,21657439,HOBO,HOBO pH,copper,4,7.997454,-56.888376,7.99559636
561,7/29/2023 7:20,30.9,-61.11,7.71,21657439,HOBO,HOBO pH,copper,4,7.997454,-56.647576,7.991382149
562,7/29/2023 7:30,30.92,-60.92,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.556072,7.989780749
563,7/29/2023 7:40,30.92,-60.5,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.3538,7.986240812
564,7/29/2023 7:50,30.98,-60.56,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.382696,7.986746517
565,7/29/2023 8:00,31.03,-60.6,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.40196,7.987083654
566,7/29/2023 8:10,31.08,-60.45,7.69,21657439,HOBO,HOBO pH,copper,4,7.987506,-56.32972,7.985819391
567,7/29/2023 8:20,31.15,-60.58,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.392328,7.986915086
568,7/29/2023 8:30,31.23,-60.7,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.45012,7.987926496
569,7/29/2023 8:40,31.38,-61.11,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.647576,7.991382149
570,7/29/2023 8:50,31.48,-61.05,7.7,21657439,HOBO,HOBO pH,copper,4,7.99248,-56.61868,7.990876444
571,7/29/2023 9:00,31.66,-62.08,7.72,21657439,HOBO,HOBO pH,copper,4,8.002428,-57.114728,7.999557718
572,7/29/2023 9:10,31.82,-62.64,7.73,21657439,HOBO,HOBO pH,copper,4,8.007402,-57.384424,8.004277634
573,7/29/2023 9:20,31.97,-63.19,7.74,21657439,HOBO,HOBO pH,copper,4,8.012376,-57.649304,8.008913266
574,7/29/2023 9:30,32.23,-63.92,7.75,21657439,HOBO,HOBO pH,copper,4,8.01735,-58.000872,8.015066013
575,7/29/2023 9:40,32.43,-64.85,7.77,21657439,HOBO,HOBO pH,copper,4,8.027298,-58.44876,8.022904445
576,7/29/2023 9:50,32.66,-65.21,7.77,21657439,HOBO,HOBO pH,copper,4,8.027298,-58.622136,8.025938677
577,7/29/2023 10:00,32.82,-69.13,7.84,21657439,HOBO,HOBO pH,copper,4,8.062116,-60.510008,8.058978089
578,7/29/2023 10:10,32.56,179.85,3.65,21657439,HOBO,HOBO pH,copper,4,5.97801,59.39876,5.960469723
579,7/29/2023 10:20,32.33,185.93,3.55,21657439,HOBO,HOBO pH,copper,4,5.92827,62.326888,5.909224921
580,7/29/2023 10:30,32.46,186.88,3.53,21657439,HOBO,HOBO pH,copper,4,5.918322,62.784408,5.901217921
581,7/29/2023 10:40,25.89,183.49,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,61.151784,5.92979027
582,7/29/2023 10:50,23.57,183.55,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,61.18068,5.929284564
583,7/29/2023 11:00,22.8,183.58,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,61.195128,5.929031712
584,7/29/2023 11:10,22.47,183.4,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,61.10844,5.930548827
585,7/29/2023 11:20,22.25,183.18,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,61.002488,5.93240308
586,7/29/2023 11:30,22.08,182.94,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,60.886904,5.934425901
587,7/29/2023 11:40,22.03,182.79,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,60.814664,5.935690165
588,7/29/2023 11:50,21.94,182.68,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,60.761688,5.936617291
589,7/29/2023 12:00,21.84,182.57,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,60.708712,5.937544417
590,7/29/2023 12:10,21.77,182.44,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,60.646104,5.938640112
591,7/29/2023 12:20,21.72,182.35,3.48,21657439,HOBO,HOBO pH,copper,4,5.893452,60.60276,5.93939867
592,7/29/2023 12:30,21.68,182.26,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.559416,5.940157228
593,7/29/2023 12:40,21.63,182.15,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.50644,5.941084354
594,7/29/2023 12:50,21.56,182.01,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.439016,5.942264333
595,7/29/2023 13:00,21.46,181.97,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.419752,5.94260147
596,7/29/2023 13:10,21.39,181.85,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.36196,5.943612881
597,7/29/2023 13:20,21.32,181.79,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.333064,5.944118586
598,7/29/2023 13:30,21.27,181.71,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.294536,5.94479286
599,7/29/2023 13:40,21.22,181.63,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.256008,5.945467133
600,7/29/2023 13:50,21.15,181.6,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.24156,5.945719986
601,7/29/2023 14:00,21.1,181.55,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.21748,5.946141407
602,7/29/2023 14:10,21.06,181.51,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.198216,5.946478544
603,7/29/2023 14:20,21.01,181.47,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.178952,5.946815681
604,7/29/2023 14:30,20.98,181.43,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.159688,5.947152818
605,7/29/2023 14:40,20.94,181.36,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.125976,5.947742807
606,7/29/2023 14:50,20.91,181.32,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.106712,5.948079944
607,7/29/2023 15:00,20.86,181.24,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.068184,5.948754218
608,7/29/2023 15:10,20.79,181.16,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.029656,5.949428491
609,7/29/2023 15:20,20.77,181.18,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.039288,5.949259923
610,7/29/2023 15:30,20.75,181.13,3.49,21657439,HOBO,HOBO pH,copper,4,5.898426,60.015208,5.949681344
611,7/29/2023 15:40,20.75,181.08,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.991128,5.950102765
612,7/29/2023 15:50,20.72,181.05,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.97668,5.950355618
613,7/29/2023 16:00,20.7,181.04,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.971864,5.950439902
614,7/29/2023 16:10,20.67,180.97,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.938152,5.951029891
615,7/29/2023 16:20,20.67,180.96,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.933336,5.951114176
616,7/29/2023 16:30,20.65,180.91,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.909256,5.951535597
617,7/29/2023 16:40,20.63,180.82,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.865912,5.952294155
618,7/29/2023 16:50,20.58,180.79,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.851464,5.952547007
619,7/29/2023 17:00,20.56,180.77,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.841832,5.952715576
620,7/29/2023 17:10,20.56,180.74,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.827384,5.952968428
621,7/29/2023 17:20,20.53,180.74,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.827384,5.952968428
622,7/29/2023 17:30,20.53,180.72,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.817752,5.953136997
623,7/29/2023 17:40,20.53,180.69,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.803304,5.953389849
624,7/29/2023 17:50,20.51,180.69,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.803304,5.953389849
625,7/29/2023 18:00,20.51,180.66,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.788856,5.953642702
626,7/29/2023 18:10,20.46,180.57,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.745512,5.95440126
627,7/29/2023 18:20,20.44,180.57,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.745512,5.95440126
628,7/29/2023 18:30,20.44,180.55,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.73588,5.954569828
629,7/29/2023 18:40,20.41,180.52,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.721432,5.954822681
630,7/29/2023 18:50,20.41,180.57,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.745512,5.95440126
631,7/29/2023 19:00,20.41,180.57,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.745512,5.95440126
632,7/29/2023 19:10,20.41,180.54,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.731064,5.954654113
633,7/29/2023 19:20,20.41,180.57,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.745512,5.95440126
634,7/29/2023 19:30,20.39,180.49,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.706984,5.955075534
635,7/29/2023 19:40,20.34,180.4,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.66364,5.955834092
636,7/29/2023 19:50,20.34,180.38,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.654008,5.95600266
637,7/29/2023 20:00,20.32,180.38,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.654008,5.95600266
638,7/29/2023 20:10,20.32,180.36,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.644376,5.956171229
639,7/29/2023 20:20,20.32,180.38,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.654008,5.95600266
640,7/29/2023 20:30,20.32,180.36,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.644376,5.956171229
641,7/29/2023 20:40,20.32,180.32,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.625112,5.956508365
642,7/29/2023 20:50,20.32,180.33,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.629928,5.956424081
643,7/29/2023 21:00,20.29,180.29,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.610664,5.956761218
644,7/29/2023 21:10,20.27,180.21,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.572136,5.957435492
645,7/29/2023 21:20,20.27,180.24,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.586584,5.957182639
646,7/29/2023 21:30,20.25,180.21,3.5,21657439,HOBO,HOBO pH,copper,4,5.9034,59.572136,5.957435492
647,7/29/2023 21:40,20.25,180.15,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.54324,5.957941197
648,7/29/2023 21:50,20.25,180.15,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.54324,5.957941197
649,7/29/2023 22:00,20.27,180.11,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.523976,5.958278334
650,7/29/2023 22:10,20.27,180.08,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.509528,5.958531187
651,7/29/2023 22:20,20.25,180.11,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.523976,5.958278334
652,7/29/2023 22:30,20.22,180.1,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.51916,5.958362618
653,7/29/2023 22:40,20.2,180.05,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.49508,5.958784039
654,7/29/2023 22:50,20.2,180.05,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.49508,5.958784039
655,7/29/2023 23:00,20.2,180.01,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.475816,5.959121176
656,7/29/2023 23:10,20.2,179.96,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.451736,5.959542597
657,7/29/2023 23:20,20.2,179.96,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.451736,5.959542597
658,7/29/2023 23:30,20.22,179.93,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.437288,5.95979545
659,7/29/2023 23:40,20.2,179.9,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.42284,5.960048302
660,7/29/2023 23:50,20.2,179.94,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.442104,5.959711166
661,7/30/2023 0:00,20.17,179.93,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.437288,5.95979545
662,7/30/2023 0:10,20.15,179.86,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.403576,5.960385439
663,7/30/2023 0:20,20.15,179.85,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.39876,5.960469723
664,7/30/2023 0:30,20.15,179.8,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.37468,5.960891145
665,7/30/2023 0:40,20.17,179.77,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.360232,5.961143997
666,7/30/2023 0:50,20.17,179.8,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.37468,5.960891145
667,7/30/2023 1:00,20.17,179.8,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.37468,5.960891145
668,7/30/2023 1:10,20.17,179.74,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.345784,5.96139685
669,7/30/2023 1:20,20.15,179.76,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.355416,5.961228281
670,7/30/2023 1:30,20.17,179.76,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.355416,5.961228281
671,7/30/2023 1:40,20.17,179.74,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.345784,5.96139685
672,7/30/2023 1:50,20.17,179.77,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.360232,5.961143997
673,7/30/2023 2:00,20.17,179.76,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.355416,5.961228281
674,7/30/2023 2:10,20.17,179.69,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.321704,5.961818271
675,7/30/2023 2:20,20.17,179.71,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.331336,5.961649702
676,7/30/2023 2:30,20.17,179.68,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.316888,5.961902555
677,7/30/2023 2:40,20.17,179.65,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.30244,5.962155408
678,7/30/2023 2:50,20.2,179.65,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.30244,5.962155408
679,7/30/2023 3:00,20.2,179.63,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.292808,5.962323976
680,7/30/2023 3:10,20.22,179.6,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.27836,5.962576829
681,7/30/2023 3:20,20.22,179.61,3.51,21657439,HOBO,HOBO pH,copper,4,5.908374,59.283176,5.962492545
682,7/30/2023 3:30,20.22,179.6,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.27836,5.962576829
683,7/30/2023 3:40,20.2,179.54,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.249464,5.963082534
684,7/30/2023 3:50,20.2,179.57,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.263912,5.962829681
685,7/30/2023 4:00,20.2,179.55,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.25428,5.96299825
686,7/30/2023 4:10,20.2,179.52,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.239832,5.963251103
687,7/30/2023 4:20,20.22,179.55,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.25428,5.96299825
688,7/30/2023 4:30,20.22,179.52,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.239832,5.963251103
689,7/30/2023 4:40,20.22,179.51,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.235016,5.963335387
690,7/30/2023 4:50,20.22,179.52,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.239832,5.963251103
691,7/30/2023 5:00,20.22,179.51,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.235016,5.963335387
692,7/30/2023 5:10,20.2,179.46,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.210936,5.963756808
693,7/30/2023 5:20,20.2,179.49,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.225384,5.963503955
694,7/30/2023 5:30,20.2,179.49,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.225384,5.963503955
695,7/30/2023 5:40,20.22,179.46,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.210936,5.963756808
696,7/30/2023 5:50,20.22,179.49,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.225384,5.963503955
697,7/30/2023 6:00,20.25,179.47,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.215752,5.963672524
698,7/30/2023 6:10,20.22,179.44,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.201304,5.963925376
699,7/30/2023 6:20,20.2,179.46,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.210936,5.963756808
700,7/30/2023 6:30,20.2,179.44,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.201304,5.963925376
701,7/30/2023 6:40,20.2,179.41,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.186856,5.964178229
702,7/30/2023 6:50,20.2,179.44,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.201304,5.963925376
703,7/30/2023 7:00,20.2,179.43,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.196488,5.96400966
704,7/30/2023 7:10,20.2,179.4,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.18204,5.964262513
705,7/30/2023 7:20,20.22,179.43,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.196488,5.96400966
706,7/30/2023 7:30,20.22,179.41,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.186856,5.964178229
707,7/30/2023 7:40,20.2,179.38,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.172408,5.964431082
708,7/30/2023 7:50,20.17,179.4,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.18204,5.964262513
709,7/30/2023 8:00,20.17,179.38,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.172408,5.964431082
710,7/30/2023 8:10,20.2,179.35,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.15796,5.964683934
711,7/30/2023 8:20,20.2,179.38,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.172408,5.964431082
712,7/30/2023 8:30,20.2,179.38,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.172408,5.964431082
713,7/30/2023 8:40,20.22,179.35,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.15796,5.964683934
714,7/30/2023 8:50,20.22,179.36,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.162776,5.96459965
715,7/30/2023 9:00,20.2,179.35,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.15796,5.964683934
716,7/30/2023 9:10,20.17,179.3,3.52,21657439,HOBO,HOBO pH,copper,4,5.913348,59.13388,5.965105355
717,7/30/2023 9:20,20.67,165.93,3.76,21657439,HOBO,HOBO pH,copper,4,6.032724,52.694888,6.07779335
718,7/30/2023 9:30,20.58,166.08,3.76,21657439,HOBO,HOBO pH,copper,4,6.032724,52.767128,6.076529086
