MiniDOT Logger Concatenated Data File
Sensor:             7450-213127
Concatenation Date: 2023Aug09 10:54:34 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1690216260,           2023-07-24 16:31:00,           2023-07-24 19:31:00,      3.520000,     19.527000,          7.017834,                    96.914013,      0.916000
                1690216860,           2023-07-24 16:41:00,           2023-07-24 19:41:00,      3.520000,     19.518000,          7.020877,                    96.940124,      0.916000
                1690217460,           2023-07-24 16:51:00,           2023-07-24 19:51:00,      3.520000,     19.485000,          7.023615,                    96.919618,      0.916000
                1690218060,           2023-07-24 17:01:00,           2023-07-24 20:01:00,      3.520000,     19.434000,          7.030859,                    96.929353,      0.916000
                1690218660,           2023-07-24 17:11:00,           2023-07-24 20:11:00,      3.520000,     19.350000,          7.051089,                    97.059261,      0.916000
                1690219260,           2023-07-24 17:21:00,           2023-07-24 20:21:00,      3.520000,     19.283000,          7.059699,                    97.058820,      0.916000
                1690219860,           2023-07-24 17:31:00,           2023-07-24 20:31:00,      3.520000,     19.225000,          7.062902,                    96.999834,      0.916000
                1690220460,           2023-07-24 17:41:00,           2023-07-24 20:41:00,      3.520000,     19.199000,          7.068877,                    97.035689,      0.916000
                1690221060,           2023-07-24 17:51:00,           2023-07-24 20:51:00,      3.520000,     19.191000,          7.065621,                    96.976777,      0.916000
                1690221660,           2023-07-24 18:01:00,           2023-07-24 21:01:00,      3.520000,     19.157000,          7.073070,                    97.018559,      0.916000
                1690222260,           2023-07-24 18:11:00,           2023-07-24 21:11:00,      3.520000,     19.157000,          7.069128,                    96.964485,      0.916000
                1690222860,           2023-07-24 18:21:00,           2023-07-24 21:21:00,      3.520000,     19.115000,          7.074897,                    96.968915,      0.916000
                1690223460,           2023-07-24 18:31:00,           2023-07-24 21:31:00,      3.520000,     19.124000,          7.075012,                    96.986504,      0.916000
                1690224060,           2023-07-24 18:41:00,           2023-07-24 21:41:00,      3.520000,     19.048000,          7.087438,                    97.021441,      0.916000
                1690224660,           2023-07-24 18:51:00,           2023-07-24 21:51:00,      3.520000,     19.040000,          7.096006,                    97.124463,      0.917000
                1690225260,           2023-07-24 19:01:00,           2023-07-24 22:01:00,      3.520000,     19.040000,          7.088911,                    97.027360,      0.916000
                1690225860,           2023-07-24 19:11:00,           2023-07-24 22:11:00,      3.520000,     18.989000,          7.099289,                    97.078413,      0.916000
                1690226460,           2023-07-24 19:21:00,           2023-07-24 22:21:00,      3.520000,     19.023000,          7.084751,                    96.940150,      0.916000
                1690227060,           2023-07-24 19:31:00,           2023-07-24 22:31:00,      3.520000,     18.989000,          7.080373,                    96.819738,      0.915000
                1690227660,           2023-07-24 19:41:00,           2023-07-24 22:41:00,      3.520000,     19.023000,          7.087904,                    96.983292,      0.916000
                1690228260,           2023-07-24 19:51:00,           2023-07-24 22:51:00,      3.520000,     18.989000,          7.094560,                    97.013744,      0.916000
                1690228860,           2023-07-24 20:01:00,           2023-07-24 23:01:00,      3.520000,     19.006000,          7.081380,                    96.863761,      0.916000
                1690229460,           2023-07-24 20:11:00,           2023-07-24 23:11:00,      3.520000,     18.973000,          7.090413,                    96.928525,      0.916000
                1690230060,           2023-07-24 20:21:00,           2023-07-24 23:21:00,      3.520000,     18.981000,          7.094457,                    96.998071,      0.916000
                1690230660,           2023-07-24 20:31:00,           2023-07-24 23:31:00,      3.520000,     19.006000,          7.088474,                    96.960797,      0.916000
                1690231260,           2023-07-24 20:41:00,           2023-07-24 23:41:00,      3.520000,     18.981000,          7.091304,                    96.954966,      0.916000
                1690231860,           2023-07-24 20:51:00,           2023-07-24 23:51:00,      3.520000,     19.006000,          7.085321,                    96.917670,      0.916000
                1690232460,           2023-07-24 21:01:00,           2023-07-25 00:01:00,      3.520000,     19.006000,          7.086897,                    96.939234,      0.916000
                1690233060,           2023-07-24 21:11:00,           2023-07-25 00:11:00,      3.520000,     19.006000,          7.095568,                    97.057834,      0.916000
                1690233660,           2023-07-24 21:21:00,           2023-07-25 00:21:00,      3.520000,     18.998000,          7.077336,                    96.794216,      0.916000
                1690234260,           2023-07-24 21:31:00,           2023-07-25 00:31:00,      3.520000,     18.981000,          7.081846,                    96.825649,      0.916000
                1690234860,           2023-07-24 21:41:00,           2023-07-25 00:41:00,      3.520000,     19.015000,          7.079131,                    96.849011,      0.916000
                1690235460,           2023-07-24 21:51:00,           2023-07-25 00:51:00,      3.520000,     18.998000,          7.083641,                    96.880457,      0.916000
                1690236060,           2023-07-24 22:01:00,           2023-07-25 01:01:00,      3.520000,     19.015000,          7.080707,                    96.870578,      0.916000
                1690236660,           2023-07-24 22:11:00,           2023-07-25 01:11:00,      3.520000,     19.015000,          7.080707,                    96.870578,      0.916000
                1690237260,           2023-07-24 22:21:00,           2023-07-25 01:21:00,      3.520000,     19.023000,          7.073716,                    96.789153,      0.916000
                1690237860,           2023-07-24 22:31:00,           2023-07-25 01:31:00,      3.520000,     18.989000,          7.092196,                    96.981410,      0.917000
                1690238460,           2023-07-24 22:41:00,           2023-07-25 01:41:00,      3.520000,     18.989000,          7.081161,                    96.830517,      0.916000
                1690239060,           2023-07-24 22:51:00,           2023-07-25 01:51:00,      3.520000,     18.964000,          7.087932,                    96.878586,      0.916000
                1690239660,           2023-07-24 23:01:00,           2023-07-25 02:01:00,      3.520000,     18.964000,          7.091085,                    96.921676,      0.916000
                1690240260,           2023-07-24 23:11:00,           2023-07-25 02:11:00,      3.520000,     18.964000,          7.084780,                    96.835495,      0.916000
                1690240860,           2023-07-24 23:21:00,           2023-07-25 02:21:00,      3.520000,     18.981000,          7.073964,                    96.717886,      0.915000
                1690241460,           2023-07-24 23:31:00,           2023-07-25 02:31:00,      3.520000,     18.922000,          7.093696,                    96.882496,      0.916000
                1690242060,           2023-07-24 23:41:00,           2023-07-25 02:41:00,      3.520000,     18.939000,          7.093127,                    96.905027,      0.916000
                1690242660,           2023-07-24 23:51:00,           2023-07-25 02:51:00,      3.520000,     18.964000,          7.082415,                    96.803177,      0.916000
                1690243260,           2023-07-25 00:01:00,           2023-07-25 03:01:00,      3.520000,     18.973000,          7.093566,                    96.971624,      0.916000
                1690243860,           2023-07-25 00:11:00,           2023-07-25 03:11:00,      3.520000,     19.006000,          7.078227,                    96.820634,      0.916000
                1690244460,           2023-07-25 00:21:00,           2023-07-25 03:21:00,      3.520000,     18.973000,          7.083319,                    96.831553,      0.916000
                1690245060,           2023-07-25 00:31:00,           2023-07-25 03:31:00,      3.520000,     19.006000,          7.086897,                    96.939234,      0.916000
                1690245660,           2023-07-25 00:41:00,           2023-07-25 03:41:00,      3.520000,     18.964000,          7.091085,                    96.921676,      0.916000
                1690246260,           2023-07-25 00:51:00,           2023-07-25 03:51:00,      3.520000,     18.981000,          7.083422,                    96.847202,      0.916000
                1690246860,           2023-07-25 01:01:00,           2023-07-25 04:01:00,      3.520000,     18.956000,          7.092558,                    96.927553,      0.916000
                1690247460,           2023-07-25 01:11:00,           2023-07-25 04:11:00,      3.520000,     18.964000,          7.101331,                    97.061721,      0.917000
                1690248060,           2023-07-25 01:21:00,           2023-07-25 04:21:00,      3.520000,     18.922000,          7.093696,                    96.882496,      0.916000
                1690248660,           2023-07-25 01:31:00,           2023-07-25 04:31:00,      3.520000,     18.939000,          7.096279,                    96.948096,      0.916000
                1690249260,           2023-07-25 01:41:00,           2023-07-25 04:41:00,      3.520000,     18.939000,          7.091551,                    96.883493,      0.916000
                1690249860,           2023-07-25 01:51:00,           2023-07-25 04:51:00,      3.520000,     18.939000,          7.100220,                    97.001932,      0.916000
                1690250460,           2023-07-25 02:01:00,           2023-07-25 05:01:00,      3.520000,     18.947000,          7.096383,                    96.963772,      0.916000
                1690251060,           2023-07-25 02:11:00,           2023-07-25 05:11:00,      3.520000,     18.956000,          7.091770,                    96.916782,      0.916000
                1690251660,           2023-07-25 02:21:00,           2023-07-25 05:21:00,      3.520000,     18.931000,          7.098541,                    96.964717,      0.916000
                1690252260,           2023-07-25 02:31:00,           2023-07-25 05:31:00,      3.520000,     18.947000,          7.099535,                    97.006848,      0.916000
                1690252860,           2023-07-25 02:41:00,           2023-07-25 05:41:00,      3.510000,     18.931000,          7.098541,                    96.964717,      0.916000
                1690253460,           2023-07-25 02:51:00,           2023-07-25 05:51:00,      3.520000,     18.947000,          7.094806,                    96.942234,      0.916000
                1690254060,           2023-07-25 03:01:00,           2023-07-25 06:01:00,      3.520000,     18.947000,          7.090866,                    96.888389,      0.916000
                1690254660,           2023-07-25 03:11:00,           2023-07-25 06:11:00,      3.520000,     18.939000,          7.097068,                    96.958863,      0.916000
                1690255260,           2023-07-25 03:21:00,           2023-07-25 06:21:00,      3.520000,     18.931000,          7.101693,                    97.007779,      0.916000
                1690255860,           2023-07-25 03:31:00,           2023-07-25 06:31:00,      3.520000,     18.947000,          7.101900,                    97.039155,      0.916000
                1690256460,           2023-07-25 03:41:00,           2023-07-25 06:41:00,      3.520000,     18.956000,          7.094923,                    96.959866,      0.916000
                1690257060,           2023-07-25 03:51:00,           2023-07-25 06:51:00,      3.520000,     18.939000,          7.099432,                    96.991165,      0.916000
                1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,      3.520000,     18.964000,          7.096602,                    96.997085,      0.916000
                1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,      3.510000,     18.922000,          7.103941,                    97.022422,      0.916000
                1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,      3.510000,     18.956000,          7.095711,                    96.970637,      0.916000
                1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,      3.510000,     18.931000,          7.107210,                    97.083137,      0.916000
                1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,      3.510000,     18.939000,          7.102584,                    97.034234,      0.916000
                1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,      3.510000,     18.939000,          7.101008,                    97.012699,      0.916000
                1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,      3.520000,     18.981000,          7.096033,                    97.019624,      0.916000
                1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,      3.520000,     18.973000,          7.090413,                    96.928525,      0.916000
                1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,      3.520000,     18.973000,          7.103024,                    97.100919,      0.916000
                1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,      3.520000,     18.964000,          7.095026,                    96.975540,      0.916000
                1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,      3.520000,     18.973000,          7.102236,                    97.090144,      0.916000
                1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,      3.510000,     19.493000,          7.045017,                    97.229126,      0.916000
                1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,      3.510000,     21.058000,          6.852566,                    97.276870,      0.916000
                1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,      3.510000,     22.513000,          6.702395,                    97.613410,      0.917000
                1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,      3.510000,     24.658000,          6.467630,                    97.723288,      0.917000
                1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,      3.500000,     26.089000,          6.338884,                    98.098023,      0.918000
                1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,      3.500000,     28.168000,          6.151239,                    98.484928,      0.919000
                1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,      3.500000,     32.414000,          5.757762,                    98.562585,      0.917000
                1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,      3.500000,     35.477000,          5.465579,                    98.019725,      0.910000
                1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,      3.490000,     36.441000,          5.406079,                    98.360917,      0.907000
                1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,      3.490000,     36.450000,          5.590745,                   101.734491,      0.910000
                1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,      3.490000,     36.441000,          5.738038,                   104.400752,      0.912000
                1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,      3.490000,     36.432000,          5.771166,                   104.989421,      0.912000
                1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,      3.490000,     36.450000,          5.751869,                   104.666448,      0.905000
                1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,      3.510000,     34.305000,          6.318512,                   111.331296,      0.916000
                1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,      3.510000,     34.332000,          6.594067,                   116.234057,      0.917000
                1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,      3.510000,     34.457000,          6.736496,                   118.969568,      0.916000
                1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,      3.510000,     34.662000,          6.797316,                   120.416279,      0.915000
                1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,      3.510000,     34.608000,          6.830747,                   120.909847,      0.915000
                1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,      3.510000,     34.787000,          6.871971,                   121.968780,      0.914000
                1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,      3.510000,     34.885000,          6.935894,                   123.285450,      0.915000
                1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,      3.510000,     34.939000,          6.984069,                   124.242859,      0.915000
                1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,      3.510000,     35.037000,          7.045592,                   125.522529,      0.915000
                1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,      3.520000,     34.591000,          6.742554,                   119.318093,      0.916000
                1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,      3.520000,     34.546000,          6.732455,                   119.058368,      0.916000
                1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,      3.520000,     34.537000,          6.701684,                   118.498078,      0.916000
                1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,      3.520000,     34.475000,          6.638137,                   117.264428,      0.916000
                1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,      3.520000,     34.475000,          6.575147,                   116.151700,      0.916000
                1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,      3.520000,     34.439000,          6.593402,                   116.410751,      0.916000
                1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,      3.520000,     34.457000,          6.461125,                   114.106391,      0.916000
                1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,      3.520000,     34.573000,          6.569551,                   116.224956,      0.916000
                1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,      3.520000,     34.707000,          6.705635,                   118.872887,      0.916000
                1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,      3.520000,     34.832000,          6.734225,                   119.605146,      0.914000
                1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,      3.520000,     34.957000,          7.032721,                   125.142301,      0.915000
                1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,      3.520000,     35.109000,          7.127091,                   127.112210,      0.915000
                1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,      3.520000,     35.279000,          7.288766,                   130.328553,      0.915000
                1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,      3.520000,     35.360000,          7.310568,                   130.877616,      0.914000
                1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,      3.520000,     35.360000,          7.439930,                   133.193522,      0.915000
                1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,      3.520000,     35.450000,          7.474776,                   133.998355,      0.914000
                1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,      3.530000,     35.602000,          7.832941,                   140.739723,      0.914000
                1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,      3.530000,     35.423000,          7.436507,                   133.258269,      0.914000
                1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,      3.530000,     35.548000,          7.644763,                   137.247382,      0.915000
                1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,      3.530000,     35.620000,          7.715043,                   138.658797,      0.914000
                1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,      3.530000,     35.701000,          7.758735,                   139.613473,      0.913000
                1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,      3.530000,     35.593000,          7.565149,                   135.909767,      0.913000
                1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,      3.530000,     35.378000,          7.491045,                   134.144869,      0.914000
                1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,      3.530000,     35.477000,          7.577739,                   135.899222,      0.915000
                1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,      3.530000,     35.369000,          7.439210,                   133.198640,      0.915000
                1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,      3.530000,     35.127000,          7.016529,                   125.174243,      0.915000
                1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,      3.530000,     35.002000,          6.899801,                   122.860361,      0.916000
                1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,      3.530000,     34.957000,          6.882418,                   122.467767,      0.916000
                1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,      3.530000,     34.912000,          6.939376,                   123.397562,      0.916000
                1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,      3.530000,     34.921000,          6.910370,                   122.898439,      0.916000
                1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,      3.530000,     34.984000,          6.991760,                   124.464061,      0.916000
                1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,      3.530000,     34.993000,          6.983763,                   124.338553,      0.917000
                1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,      3.530000,     34.948000,          6.896881,                   122.708477,      0.917000
                1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,      3.530000,     34.876000,          6.808956,                   121.012702,      0.916000
                1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,      3.530000,     34.903000,          6.926364,                   123.149476,      0.917000
                1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,      3.530000,     34.760000,          6.611590,                   117.299534,      0.916000
                1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,      3.530000,     34.680000,          6.498600,                   115.155762,      0.917000
                1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,      3.530000,     34.662000,          6.444324,                   114.162932,      0.916000
                1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,      3.530000,     34.653000,          6.474133,                   114.675418,      0.917000
                1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,      3.530000,     34.510000,          6.062632,                   107.154701,      0.918000
                1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,      3.530000,     34.528000,          6.393094,                   113.026248,      0.917000
                1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,      3.530000,     34.707000,          7.441550,                   131.918689,      0.918000
                1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,      3.540000,     34.546000,          6.768799,                   119.701078,      0.918000
                1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,      3.540000,     34.243000,          6.226758,                   109.611575,      0.917000
                1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,      3.530000,     34.092000,          5.825145,                   102.307285,      0.918000
                1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,      3.530000,     34.003000,          5.432219,                    95.277484,      0.918000
                1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,      3.530000,     33.959000,          5.422210,                    95.038405,      0.919000
                1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,      3.530000,     33.932000,          5.417170,                    94.911111,      0.919000
                1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,      3.530000,     33.950000,          5.957983,                   104.414948,      0.919000
                1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,      3.530000,     33.888000,          5.665377,                    99.193447,      0.919000
                1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,      3.540000,     33.746000,          5.376268,                    93.928415,      0.920000
                1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,      3.540000,     33.684000,          4.932938,                    86.101716,      0.919000
                1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,      3.540000,     33.657000,          4.967443,                    86.668332,      0.919000
                1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,      3.540000,     33.648000,          5.127906,                    89.455714,      0.920000
                1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,      3.540000,     33.666000,          5.391815,                    94.085363,      0.919000
                1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,      3.540000,     33.737000,          5.545620,                    96.873884,      0.920000
                1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,      3.540000,     33.711000,          5.483306,                    95.747438,      0.920000
                1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,      3.540000,     33.728000,          5.553620,                    97.000332,      0.920000
