MiniDOT Logger Concatenated Data File
Sensor:             7450-030944
Concatenation Date: 2023Aug17 11:26:11 AST

DO concentration compensated for salinity: 40.5 (ppt)
Saturation computed at elevation: 0.0 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)"
"                1690450260,           2023-07-27 09:31:00,           2023-07-27 12:31:00,      3.530000,     34.921000,          6.761362,                   120.570382,      0.955000"
"                1690450860,           2023-07-27 09:41:00,           2023-07-27 12:41:00,      3.530000,     35.172000,          7.081272,                   126.752800,      0.955000"
"                1690451460,           2023-07-27 09:51:00,           2023-07-27 12:51:00,      3.530000,     35.244000,          7.066638,                   126.627760,      0.954000"
"                1690452060,           2023-07-27 10:01:00,           2023-07-27 13:01:00,      3.530000,     35.271000,          7.088663,                   127.073947,      0.954000"
"                1690452660,           2023-07-27 10:11:00,           2023-07-27 13:11:00,      3.530000,     35.388000,          7.287339,                   130.865117,      0.954000"
"                1690453260,           2023-07-27 10:21:00,           2023-07-27 13:21:00,      3.530000,     35.468000,          7.336507,                   131.906257,      0.954000"
"                1690453860,           2023-07-27 10:31:00,           2023-07-27 13:31:00,      3.530000,     35.883000,          7.711742,                   139.517010,      0.952000"
"                1690454460,           2023-07-27 10:41:00,           2023-07-27 13:41:00,      3.530000,     36.063000,          7.788641,                   141.287687,      0.951000"
"                1690455060,           2023-07-27 10:51:00,           2023-07-27 13:51:00,      3.530000,     36.117000,          7.861841,                   142.730582,      0.950000"
"                1690455660,           2023-07-27 11:01:00,           2023-07-27 14:01:00,      3.530000,     36.163000,          7.940619,                   144.259773,      0.950000"
"                1690456260,           2023-07-27 11:11:00,           2023-07-27 14:11:00,      3.530000,     36.036000,          7.872300,                   142.747712,      0.951000"
"                1690456860,           2023-07-27 11:21:00,           2023-07-27 14:21:00,      3.530000,     35.865000,          7.613116,                   137.695655,      0.951000"
"                1690457460,           2023-07-27 11:31:00,           2023-07-27 14:31:00,      3.530000,     35.747000,          7.571585,                   136.702988,      0.952000"
"                1690458060,           2023-07-27 11:41:00,           2023-07-27 14:41:00,      3.540000,     35.612000,          7.366955,                   132.739864,      0.952000"
"                1690458660,           2023-07-27 11:51:00,           2023-07-27 14:51:00,      3.530000,     35.379000,          7.149360,                   128.369978,      0.954000"
"                1690459260,           2023-07-27 12:01:00,           2023-07-27 15:01:00,      3.530000,     35.253000,          7.057855,                   126.487468,      0.955000"
"                1690459860,           2023-07-27 12:11:00,           2023-07-27 15:11:00,      3.530000,     35.073000,          6.910254,                   123.507650,      0.955000"
"                1690460460,           2023-07-27 12:21:00,           2023-07-27 15:21:00,      3.530000,     34.867000,          6.797937,                   121.124049,      0.956000"
"                1690461060,           2023-07-27 12:31:00,           2023-07-27 15:31:00,      3.530000,     34.805000,          6.769971,                   120.513133,      0.956000"
"                1690461660,           2023-07-27 12:41:00,           2023-07-27 15:41:00,      3.540000,     34.680000,          6.754325,                   120.008192,      0.958000"
"                1690462260,           2023-07-27 12:51:00,           2023-07-27 15:51:00,      3.540000,     34.671000,          6.738130,                   119.704198,      0.958000"
"                1690462860,           2023-07-27 13:01:00,           2023-07-27 16:01:00,      3.540000,     34.546000,          6.675771,                   118.372811,      0.957000"
"                1690463460,           2023-07-27 13:11:00,           2023-07-27 16:11:00,      3.540000,     34.492000,          6.708303,                   118.852669,      0.958000"
"                1690464060,           2023-07-27 13:21:00,           2023-07-27 16:21:00,      3.540000,     34.412000,          6.630261,                   117.328031,      0.957000"
"                1690464660,           2023-07-27 13:31:00,           2023-07-27 16:31:00,      3.540000,     34.349000,          6.581376,                   116.352067,      0.958000"
"                1690465260,           2023-07-27 13:41:00,           2023-07-27 16:41:00,      3.540000,     34.305000,          6.556019,                   115.826656,      0.959000"
"                1690465860,           2023-07-27 13:51:00,           2023-07-27 16:51:00,      3.540000,     34.278000,          6.570271,                   116.031020,      0.959000"
"                1690466460,           2023-07-27 14:01:00,           2023-07-27 17:01:00,      3.540000,     34.216000,          6.514966,                   114.946402,      0.958000"
"                1690467060,           2023-07-27 14:11:00,           2023-07-27 17:11:00,      3.530000,     34.162000,          6.484698,                   114.318824,      0.960000"
"                1690467660,           2023-07-27 14:21:00,           2023-07-27 17:21:00,      3.530000,     34.136000,          6.465952,                   113.943447,      0.959000"
"                1690468260,           2023-07-27 14:31:00,           2023-07-27 17:31:00,      3.530000,     34.091000,          6.477628,                   114.071376,      0.959000"
"                1690468860,           2023-07-27 14:41:00,           2023-07-27 17:41:00,      3.530000,     34.047000,          6.480457,                   114.045085,      0.959000"
"                1690469460,           2023-07-27 14:51:00,           2023-07-27 17:51:00,      3.530000,     34.011000,          6.463234,                   113.679907,      0.960000"
"                1690470060,           2023-07-27 15:01:00,           2023-07-27 18:01:00,      3.530000,     33.967000,          6.453185,                   113.427419,      0.960000"
"                1690470660,           2023-07-27 15:11:00,           2023-07-27 18:11:00,      3.530000,     33.913000,          6.450292,                   113.283674,      0.960000"
"                1690471260,           2023-07-27 15:21:00,           2023-07-27 18:21:00,      3.540000,     33.842000,          6.407818,                   112.416434,      0.959000"
"                1690471860,           2023-07-27 15:31:00,           2023-07-27 18:31:00,      3.540000,     33.789000,          6.395280,                   112.106163,      0.960000"
"                1690472460,           2023-07-27 15:41:00,           2023-07-27 18:41:00,      3.540000,     33.762000,          6.359639,                   111.435653,      0.961000"
"                1690473060,           2023-07-27 15:51:00,           2023-07-27 18:51:00,      3.540000,     33.665000,          6.291209,                   110.074106,      0.960000"
"                1690473660,           2023-07-27 16:01:00,           2023-07-27 19:01:00,      3.540000,     33.567000,          6.251746,                   109.220593,      0.961000"
"                1690474260,           2023-07-27 16:11:00,           2023-07-27 19:11:00,      3.540000,     33.496000,          6.209307,                   108.361908,      0.960000"
"                1690474860,           2023-07-27 16:21:00,           2023-07-27 19:21:00,      3.540000,     33.399000,          6.128051,                   106.785851,      0.961000"
"                1690475460,           2023-07-27 16:31:00,           2023-07-27 19:31:00,      3.540000,     33.284000,          6.028973,                   104.875177,      0.962000"
"                1690476060,           2023-07-27 16:41:00,           2023-07-27 19:41:00,      3.540000,     33.213000,          5.931094,                   103.060737,      0.961000"
"                1690476660,           2023-07-27 16:51:00,           2023-07-27 19:51:00,      3.540000,     33.143000,          5.846907,                   101.489269,      0.962000"
"                1690477260,           2023-07-27 17:01:00,           2023-07-27 20:01:00,      3.530000,     32.966000,          5.609167,                    97.099360,      0.961000"
"                1690477860,           2023-07-27 17:11:00,           2023-07-27 20:11:00,      3.540000,     32.869000,          5.503131,                    95.122365,      0.963000"
"                1690478460,           2023-07-27 17:21:00,           2023-07-27 20:21:00,      3.540000,     32.816000,          5.410313,                    93.442060,      0.963000"
"                1690479060,           2023-07-27 17:31:00,           2023-07-27 20:31:00,      3.540000,     32.790000,          5.315300,                    91.764487,      0.963000"
"                1690479660,           2023-07-27 17:41:00,           2023-07-27 20:41:00,      3.540000,     32.728000,          5.216816,                    89.978618,      0.963000"
"                1690480260,           2023-07-27 17:51:00,           2023-07-27 20:51:00,      3.540000,     32.728000,          5.019970,                    86.583460,      0.962000"
"                1690480860,           2023-07-27 18:01:00,           2023-07-27 21:01:00,      3.540000,     32.693000,          4.957056,                    85.452432,      0.964000"
"                1690481460,           2023-07-27 18:11:00,           2023-07-27 21:11:00,      3.540000,     32.640000,          4.758258,                    81.958727,      0.963000"
"                1690482060,           2023-07-27 18:21:00,           2023-07-27 21:21:00,      3.540000,     32.614000,          4.677752,                    80.539871,      0.963000"
"                1690482660,           2023-07-27 18:31:00,           2023-07-27 21:31:00,      3.540000,     32.640000,          4.620082,                    79.578700,      0.963000"
"                1690483260,           2023-07-27 18:41:00,           2023-07-27 21:41:00,      3.540000,     32.649000,          4.584792,                    78.981772,      0.963000"
"                1690483860,           2023-07-27 18:51:00,           2023-07-27 21:51:00,      3.540000,     32.658000,          4.514154,                    77.775632,      0.963000"
"                1690484460,           2023-07-27 19:01:00,           2023-07-27 22:01:00,      3.540000,     32.649000,          4.331733,                    74.622343,      0.963000"
"                1690485060,           2023-07-27 19:11:00,           2023-07-27 22:11:00,      3.540000,     32.623000,          4.258471,                    73.330980,      0.963000"
"                1690485660,           2023-07-27 19:21:00,           2023-07-27 22:21:00,      3.540000,     32.711000,          4.386745,                    75.641979,      0.963000"
"                1690486260,           2023-07-27 19:31:00,           2023-07-27 22:31:00,      3.540000,     32.799000,          4.421036,                    76.336247,      0.963000"
"                1690486860,           2023-07-27 19:41:00,           2023-07-27 22:41:00,      3.530000,     32.860000,          4.399717,                    76.039216,      0.962000"
"                1690487460,           2023-07-27 19:51:00,           2023-07-27 22:51:00,      3.530000,     32.966000,          4.475117,                    77.468009,      0.962000"
"                1690488060,           2023-07-27 20:01:00,           2023-07-27 23:01:00,      3.530000,     33.001000,          4.484177,                    77.666455,      0.962000"
"                1690488660,           2023-07-27 20:11:00,           2023-07-27 23:11:00,      3.540000,     33.063000,          4.478136,                    77.635423,      0.962000"
"                1690489260,           2023-07-27 20:21:00,           2023-07-27 23:21:00,      3.540000,     33.099000,          4.493634,                    77.947022,      0.962000"
"                1690489860,           2023-07-27 20:31:00,           2023-07-27 23:31:00,      3.540000,     33.169000,          4.524623,                    78.568589,      0.962000"
"                1690490460,           2023-07-27 20:41:00,           2023-07-27 23:41:00,      3.540000,     33.187000,          4.535993,                    78.787677,      0.961000"
"                1690491060,           2023-07-27 20:51:00,           2023-07-27 23:51:00,      3.540000,     33.160000,          4.502056,                    78.165967,      0.962000"
"                1690491660,           2023-07-27 21:01:00,           2023-07-28 00:01:00,      3.540000,     33.160000,          4.456232,                    77.370349,      0.961000"
"                1690492260,           2023-07-27 21:11:00,           2023-07-28 00:11:00,      3.540000,     33.249000,          4.504223,                    78.309984,      0.961000"
"                1690492860,           2023-07-27 21:21:00,           2023-07-28 00:21:00,      3.540000,     33.390000,          4.595980,                    80.077395,      0.961000"
"                1690493460,           2023-07-27 21:31:00,           2023-07-28 00:31:00,      3.540000,     33.461000,          4.547373,                    79.316297,      0.961000"
"                1690494060,           2023-07-27 21:41:00,           2023-07-28 00:41:00,      3.540000,     33.496000,          4.714086,                    82.268024,      0.960000"
"                1690494660,           2023-07-27 21:51:00,           2023-07-28 00:51:00,      3.540000,     33.470000,          4.520084,                    78.851132,      0.961000"
"                1690495260,           2023-07-27 22:01:00,           2023-07-28 01:01:00,      3.540000,     33.523000,          4.785849,                    83.554762,      0.961000"
"                1690495860,           2023-07-27 22:11:00,           2023-07-28 01:11:00,      3.540000,     33.523000,          4.752871,                    82.979006,      0.961000"
"                1690496460,           2023-07-27 22:21:00,           2023-07-28 01:21:00,      3.540000,     33.514000,          4.669161,                    81.506361,      0.960000"
"                1690497060,           2023-07-27 22:31:00,           2023-07-28 01:31:00,      3.540000,     33.505000,          4.684385,                    81.760903,      0.961000"
"                1690497660,           2023-07-27 22:41:00,           2023-07-28 01:41:00,      3.540000,     33.488000,          4.819398,                    84.095623,      0.961000"
"                1690498260,           2023-07-27 22:51:00,           2023-07-28 01:51:00,      3.540000,     33.488000,          4.923958,                    85.920127,      0.961000"
"                1690498860,           2023-07-27 23:01:00,           2023-07-28 02:01:00,      3.540000,     33.426000,          4.490855,                    78.288727,      0.961000"
"                1690499460,           2023-07-27 23:11:00,           2023-07-28 02:11:00,      3.540000,     33.390000,          4.331400,                    75.467515,      0.962000"
"                1690500060,           2023-07-27 23:21:00,           2023-07-28 02:21:00,      3.540000,     33.311000,          3.937716,                    68.525573,      0.961000"
"                1690500660,           2023-07-27 23:31:00,           2023-07-28 02:31:00,      3.540000,     33.275000,          4.047676,                    70.400440,      0.962000"
"                1690501260,           2023-07-27 23:41:00,           2023-07-28 02:41:00,      3.540000,     33.337000,          4.534528,                    78.942828,      0.962000"
"                1690501860,           2023-07-27 23:51:00,           2023-07-28 02:51:00,      3.540000,     33.355000,          4.557157,                    79.358589,      0.961000"
"                1690502460,           2023-07-28 00:01:00,           2023-07-28 03:01:00,      3.540000,     33.355000,          4.693060,                    81.725203,      0.961000"
"                1690503060,           2023-07-28 00:11:00,           2023-07-28 03:11:00,      3.540000,     33.337000,          4.528094,                    78.830832,      0.962000"
"                1690503660,           2023-07-28 00:21:00,           2023-07-28 03:21:00,      3.540000,     33.390000,          4.788987,                    83.440225,      0.961000"
"                1690504260,           2023-07-28 00:31:00,           2023-07-28 03:31:00,      3.540000,     33.355000,          4.668935,                    81.305094,      0.961000"
"                1690504860,           2023-07-28 00:41:00,           2023-07-28 03:41:00,      3.540000,     33.319000,          4.417817,                    76.889862,      0.961000"
"                1690505460,           2023-07-28 00:51:00,           2023-07-28 03:51:00,      3.540000,     33.311000,          4.397665,                    76.529785,      0.962000"
"                1690506060,           2023-07-28 01:01:00,           2023-07-28 04:01:00,      3.540000,     33.337000,          4.313390,                    75.092983,      0.961000"
"                1690506660,           2023-07-28 01:11:00,           2023-07-28 04:11:00,      3.540000,     33.355000,          4.282940,                    74.583350,      0.961000"
"                1690507260,           2023-07-28 01:21:00,           2023-07-28 04:21:00,      3.540000,     33.337000,          4.355205,                    75.820953,      0.961000"
"                1690507860,           2023-07-28 01:31:00,           2023-07-28 04:31:00,      3.540000,     33.319000,          4.474909,                    77.883524,      0.962000"
"                1690508460,           2023-07-28 01:41:00,           2023-07-28 04:41:00,      3.540000,     33.258000,          4.498651,                    78.223861,      0.962000"
"                1690509060,           2023-07-28 01:51:00,           2023-07-28 04:51:00,      3.540000,     33.178000,          4.584173,                    79.613599,      0.962000"
"                1690509660,           2023-07-28 02:01:00,           2023-07-28 05:01:00,      3.530000,     32.975000,          4.463117,                    77.270932,      0.962000"
"                1690510260,           2023-07-28 02:11:00,           2023-07-28 05:11:00,      3.540000,     32.790000,          4.373572,                    75.506289,      0.963000"
"                1690510860,           2023-07-28 02:21:00,           2023-07-28 05:21:00,      3.540000,     32.640000,          4.280263,                    73.725493,      0.963000"
"                1690511460,           2023-07-28 02:31:00,           2023-07-28 05:31:00,      3.540000,     32.456000,          4.271924,                    73.374049,      0.963000"
"                1690512060,           2023-07-28 02:41:00,           2023-07-28 05:41:00,      3.540000,     32.350000,          4.132360,                    70.861216,      0.964000"
"                1690512660,           2023-07-28 02:51:00,           2023-07-28 05:51:00,      3.540000,     32.210000,          3.948486,                    67.562264,      0.964000"
"                1690513260,           2023-07-28 03:01:00,           2023-07-28 06:01:00,      3.540000,     32.157000,          3.640715,                    62.245110,      0.965000"
"                1690513860,           2023-07-28 03:11:00,           2023-07-28 06:11:00,      3.540000,     32.043000,          3.475576,                    59.317267,      0.965000"
"                1690514460,           2023-07-28 03:21:00,           2023-07-28 06:21:00,      3.540000,     31.973000,          3.484860,                    59.411431,      0.965000"
"                1690515060,           2023-07-28 03:31:00,           2023-07-28 06:31:00,      3.540000,     31.894000,          3.454774,                    58.826619,      0.965000"
"                1690515660,           2023-07-28 03:41:00,           2023-07-28 06:41:00,      3.540000,     31.824000,          3.355731,                    57.078283,      0.965000"
"                1690516260,           2023-07-28 03:51:00,           2023-07-28 06:51:00,      3.540000,     31.789000,          3.188667,                    54.207286,      0.965000"
"                1690516860,           2023-07-28 04:01:00,           2023-07-28 07:01:00,      3.540000,     31.693000,          3.184217,                    54.051194,      0.965000"
"                1690517460,           2023-07-28 04:11:00,           2023-07-28 07:11:00,      3.540000,     31.641000,          3.058834,                    51.881017,      0.966000"
"                1690518060,           2023-07-28 04:21:00,           2023-07-28 07:21:00,      3.540000,     31.606000,          2.891829,                    49.021813,      0.966000"
"                1690518660,           2023-07-28 04:31:00,           2023-07-28 07:31:00,      3.540000,     31.641000,          3.095736,                    52.506909,      0.966000"
"                1690519260,           2023-07-28 04:41:00,           2023-07-28 07:41:00,      3.540000,     31.754000,          3.239857,                    55.047671,      0.966000"
"                1690519860,           2023-07-28 04:51:00,           2023-07-28 07:51:00,      3.530000,     31.886000,          3.443500,                    58.627387,      0.965000"
"                1690520460,           2023-07-28 05:01:00,           2023-07-28 08:01:00,      3.540000,     32.026000,          3.420911,                    58.368982,      0.964000"
"                1690521060,           2023-07-28 05:11:00,           2023-07-28 08:11:00,      3.540000,     32.175000,          3.347777,                    57.252665,      0.965000"
"                1690521660,           2023-07-28 05:21:00,           2023-07-28 08:21:00,      3.540000,     32.394000,          3.513447,                    60.289006,      0.964000"
"                1690522260,           2023-07-28 05:31:00,           2023-07-28 08:31:00,      3.540000,     32.614000,          3.714567,                    63.956099,      0.964000"
"                1690522860,           2023-07-28 05:41:00,           2023-07-28 08:41:00,      3.530000,     32.852000,          4.257432,                    73.571116,      0.962000"
"                1690523460,           2023-07-28 05:51:00,           2023-07-28 08:51:00,      3.530000,     33.019000,          4.453747,                    77.160644,      0.962000"
"                1690524060,           2023-07-28 06:01:00,           2023-07-28 09:01:00,      3.540000,     33.143000,          4.625753,                    80.292761,      0.962000"
"                1690524660,           2023-07-28 06:11:00,           2023-07-28 09:11:00,      3.540000,     33.258000,          4.803385,                    83.522671,      0.961000"
"                1690525260,           2023-07-28 06:21:00,           2023-07-28 09:21:00,      3.540000,     33.390000,          4.990037,                    86.943173,      0.961000"
"                1690525860,           2023-07-28 06:31:00,           2023-07-28 09:31:00,      3.540000,     33.505000,          5.136415,                    89.650606,      0.960000"
"                1690526460,           2023-07-28 06:41:00,           2023-07-28 09:41:00,      3.530000,     33.621000,          5.249864,                    91.792729,      0.960000"
"                1690527060,           2023-07-28 06:51:00,           2023-07-28 09:51:00,      3.530000,     33.771000,          5.374058,                    94.178871,      0.960000"
"                1690527660,           2023-07-28 07:01:00,           2023-07-28 10:01:00,      3.530000,     33.904000,          5.523120,                    96.986900,      0.960000"
"                1690528260,           2023-07-28 07:11:00,           2023-07-28 10:11:00,      3.530000,     34.002000,          5.650229,                    99.366642,      0.960000"
"                1690528860,           2023-07-28 07:21:00,           2023-07-28 10:21:00,      3.530000,     34.100000,          5.687213,                   100.165797,      0.958000"
"                1690529460,           2023-07-28 07:31:00,           2023-07-28 10:31:00,      3.530000,     34.153000,          5.760885,                   101.544865,      0.958000"
"                1690530060,           2023-07-28 07:41:00,           2023-07-28 10:41:00,      3.530000,     34.153000,          5.796307,                   102.169232,      0.959000"
"                1690530660,           2023-07-28 07:51:00,           2023-07-28 10:51:00,      3.530000,     34.180000,          5.876223,                   103.620263,      0.959000"
"                1690531260,           2023-07-28 08:01:00,           2023-07-28 11:01:00,      3.530000,     34.145000,          5.805904,                   102.325989,      0.958000"
"                1690531860,           2023-07-28 08:11:00,           2023-07-28 11:11:00,      3.530000,     34.145000,          5.785778,                   101.971282,      0.959000"
"                1690532460,           2023-07-28 08:21:00,           2023-07-28 11:21:00,      3.530000,     34.225000,          6.019897,                   106.226144,      0.958000"
"                1690533060,           2023-07-28 08:31:00,           2023-07-28 11:31:00,      3.540000,     34.349000,          6.119963,                   108.194752,      0.958000"
"                1690533660,           2023-07-28 08:41:00,           2023-07-28 11:41:00,      3.530000,     34.662000,          6.642181,                   117.983627,      0.958000"
"                1690534260,           2023-07-28 08:51:00,           2023-07-28 11:51:00,      3.530000,     34.787000,          6.824597,                   121.452571,      0.957000"
"                1690534860,           2023-07-28 09:01:00,           2023-07-28 12:01:00,      3.530000,     34.921000,          6.989427,                   124.637297,      0.957000"
"                1690535460,           2023-07-28 09:11:00,           2023-07-28 12:11:00,      3.530000,     35.011000,          7.024932,                   125.440258,      0.957000"
"                1690536060,           2023-07-28 09:21:00,           2023-07-28 12:21:00,      3.530000,     35.056000,          7.025358,                   125.532817,      0.957000"
"                1690536660,           2023-07-28 09:31:00,           2023-07-28 12:31:00,      3.530000,     35.100000,          7.052374,                   126.098977,      0.955000"
"                1690537260,           2023-07-28 09:41:00,           2023-07-28 12:41:00,      3.530000,     35.190000,          7.110466,                   127.309787,      0.956000"
"                1690537860,           2023-07-28 09:51:00,           2023-07-28 12:51:00,      3.530000,     35.280000,          7.186307,                   128.841770,      0.955000"
"                1690538460,           2023-07-28 10:01:00,           2023-07-28 13:01:00,      3.530000,     35.388000,          7.240568,                   130.025217,      0.955000"
"                1690539060,           2023-07-28 10:11:00,           2023-07-28 13:11:00,      3.530000,     35.442000,          7.294317,                   131.096576,      0.954000"
"                1690539660,           2023-07-28 10:21:00,           2023-07-28 13:21:00,      3.540000,     35.442000,          7.306413,                   131.313984,      0.955000"
"                1690540260,           2023-07-28 10:31:00,           2023-07-28 13:31:00,      3.530000,     35.477000,          7.307561,                   131.403569,      0.954000"
"                1690540860,           2023-07-28 10:41:00,           2023-07-28 13:41:00,      3.540000,     35.504000,          7.318310,                   131.650123,      0.953000"
"                1690541460,           2023-07-28 10:51:00,           2023-07-28 13:51:00,      3.540000,     35.513000,          7.342593,                   132.104786,      0.954000"
"                1690542060,           2023-07-28 11:01:00,           2023-07-28 14:01:00,      3.530000,     35.504000,          7.325568,                   131.780699,      0.954000"
"                1690542660,           2023-07-28 11:11:00,           2023-07-28 14:11:00,      3.540000,     35.522000,          7.311227,                   131.558199,      0.954000"
"                1690543260,           2023-07-28 11:21:00,           2023-07-28 14:21:00,      3.540000,     35.567000,          7.303600,                   131.509620,      0.954000"
"                1690543860,           2023-07-28 11:31:00,           2023-07-28 14:31:00,      3.540000,     35.603000,          7.312823,                   131.746736,      0.953000"
"                1690544460,           2023-07-28 11:41:00,           2023-07-28 14:41:00,      3.540000,     35.603000,          7.329762,                   132.051907,      0.954000"
"                1690545060,           2023-07-28 11:51:00,           2023-07-28 14:51:00,      3.540000,     35.576000,          7.317399,                   131.775869,      0.953000"
"                1690545660,           2023-07-28 12:01:00,           2023-07-28 15:01:00,      3.540000,     35.540000,          7.318661,                   131.727510,      0.954000"
"                1690546260,           2023-07-28 12:11:00,           2023-07-28 15:11:00,      3.540000,     35.468000,          7.229246,                   129.977761,      0.954000"
"                1690546860,           2023-07-28 12:21:00,           2023-07-28 15:21:00,      3.530000,     35.361000,          7.064520,                   126.812380,      0.955000"
"                1690547460,           2023-07-28 12:31:00,           2023-07-28 15:31:00,      3.530000,     35.298000,          6.992971,                   125.409367,      0.955000"
"                1690548060,           2023-07-28 12:41:00,           2023-07-28 15:41:00,      3.530000,     35.253000,          6.922406,                   124.060018,      0.956000"
"                1690548660,           2023-07-28 12:51:00,           2023-07-28 15:51:00,      3.530000,     35.226000,          6.959241,                   124.669588,      0.955000"
"                1690549260,           2023-07-28 13:01:00,           2023-07-28 16:01:00,      3.530000,     35.190000,          7.016949,                   125.635418,      0.955000"
"                1690549860,           2023-07-28 13:11:00,           2023-07-28 16:11:00,      3.530000,     35.181000,          7.007190,                   125.443724,      0.955000"
"                1690550460,           2023-07-28 13:21:00,           2023-07-28 16:21:00,      3.530000,     35.109000,          6.948474,                   124.258024,      0.956000"
"                1690551060,           2023-07-28 13:31:00,           2023-07-28 16:31:00,      3.530000,     35.100000,          6.984664,                   124.888289,      0.956000"
"                1690551660,           2023-07-28 13:41:00,           2023-07-28 16:41:00,      3.530000,     35.091000,          7.025689,                   125.604829,      0.957000"
"                1690552260,           2023-07-28 13:51:00,           2023-07-28 16:51:00,      3.530000,     35.065000,          7.017382,                   125.407285,      0.956000"
"                1690552860,           2023-07-28 14:01:00,           2023-07-28 17:01:00,      3.530000,     35.002000,          7.004698,                   125.062004,      0.956000"
"                1690553460,           2023-07-28 14:11:00,           2023-07-28 17:11:00,      3.530000,     34.876000,          6.911642,                   123.166720,      0.957000"
"                1690554060,           2023-07-28 14:21:00,           2023-07-28 17:21:00,      3.540000,     34.698000,          6.903533,                   122.692577,      0.958000"
"                1690554660,           2023-07-28 14:31:00,           2023-07-28 17:31:00,      3.540000,     34.599000,          6.992020,                   124.079706,      0.957000"
"                1690555260,           2023-07-28 14:41:00,           2023-07-28 17:41:00,      3.540000,     34.546000,          6.957687,                   123.371663,      0.958000"
"                1690555860,           2023-07-28 14:51:00,           2023-07-28 17:51:00,      3.540000,     34.456000,          6.905291,                   122.276225,      0.958000"
"                1690556460,           2023-07-28 15:01:00,           2023-07-28 18:01:00,      3.540000,     34.394000,          6.853974,                   121.253814,      0.958000"
"                1690557060,           2023-07-28 15:11:00,           2023-07-28 18:11:00,      3.540000,     34.287000,          6.811909,                   120.314732,      0.958000"
"                1690557660,           2023-07-28 15:21:00,           2023-07-28 18:21:00,      3.530000,     34.189000,          6.757861,                   119.183146,      0.960000"
"                1690558260,           2023-07-28 15:31:00,           2023-07-28 18:31:00,      3.530000,     34.038000,          6.763707,                   119.013567,      0.960000"
"                1690558860,           2023-07-28 15:41:00,           2023-07-28 18:41:00,      3.540000,     33.851000,          6.603441,                   115.864224,      0.960000"
"                1690559460,           2023-07-28 15:51:00,           2023-07-28 18:51:00,      3.540000,     33.665000,          6.474636,                   113.283428,      0.961000"
"                1690560060,           2023-07-28 16:01:00,           2023-07-28 19:01:00,      3.540000,     33.567000,          6.337012,                   110.710220,      0.961000"
"                1690560660,           2023-07-28 16:11:00,           2023-07-28 19:11:00,      3.540000,     33.461000,          6.241176,                   108.860004,      0.962000"
"                1690561260,           2023-07-28 16:21:00,           2023-07-28 19:21:00,      3.540000,     33.293000,          6.085335,                   105.870143,      0.962000"
"                1690561860,           2023-07-28 16:31:00,           2023-07-28 19:31:00,      3.540000,     33.187000,          5.905956,                   102.583176,      0.963000"
"                1690562460,           2023-07-28 16:41:00,           2023-07-28 19:41:00,      3.540000,     33.072000,          5.827839,                   101.048534,      0.963000"
"                1690563060,           2023-07-28 16:51:00,           2023-07-28 19:51:00,      3.540000,     32.984000,          5.647888,                    97.796596,      0.963000"
"                1690563660,           2023-07-28 17:01:00,           2023-07-28 20:01:00,      3.540000,     32.887000,          5.480768,                    94.761954,      0.963000"
"                1690564260,           2023-07-28 17:11:00,           2023-07-28 20:11:00,      3.540000,     32.799000,          5.351526,                    92.402655,      0.964000"
"                1690564860,           2023-07-28 17:21:00,           2023-07-28 20:21:00,      3.540000,     32.693000,          5.232627,                    90.202867,      0.963000"
"                1690565460,           2023-07-28 17:31:00,           2023-07-28 20:31:00,      3.540000,     32.640000,          5.124587,                    88.268567,      0.963000"
"                1690566060,           2023-07-28 17:41:00,           2023-07-28 20:41:00,      3.540000,     32.623000,          5.021638,                    86.472732,      0.965000"
"                1690566660,           2023-07-28 17:51:00,           2023-07-28 20:51:00,      3.540000,     32.570000,          4.895149,                    84.225979,      0.964000"
"                1690567260,           2023-07-28 18:01:00,           2023-07-28 21:01:00,      3.540000,     32.526000,          4.757493,                    81.802143,      0.965000"
"                1690567860,           2023-07-28 18:11:00,           2023-07-28 21:11:00,      3.540000,     32.526000,          4.681990,                    80.503915,      0.964000"
"                1690568460,           2023-07-28 18:21:00,           2023-07-28 21:21:00,      3.540000,     32.508000,          4.637695,                    79.720223,      0.964000"
"                1690569060,           2023-07-28 18:31:00,           2023-07-28 21:31:00,      3.540000,     32.482000,          4.517852,                    77.629120,      0.964000"
"                1690569660,           2023-07-28 18:41:00,           2023-07-28 21:41:00,      3.540000,     32.429000,          4.454870,                    76.484542,      0.964000"
"                1690570260,           2023-07-28 18:51:00,           2023-07-28 21:51:00,      3.540000,     32.412000,          4.365620,                    74.932616,      0.964000"
"                1690570860,           2023-07-28 19:01:00,           2023-07-28 22:01:00,      3.540000,     32.385000,          4.226523,                    72.514982,      0.964000"
"                1690571460,           2023-07-28 19:11:00,           2023-07-28 22:11:00,      3.540000,     32.359000,          4.007942,                    68.737243,      0.965000"
"                1690572060,           2023-07-28 19:21:00,           2023-07-28 22:21:00,      3.540000,     32.350000,          3.963725,                    67.969483,      0.965000"
"                1690572660,           2023-07-28 19:31:00,           2023-07-28 22:31:00,      3.540000,     32.420000,          4.135179,                    70.986003,      0.965000"
