MiniDOT Logger Concatenated Data File
Sensor:             7450-062224
Concatenation Date: 2023Aug09 10:54:11 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1675578120,           2023-02-05 06:22:00,           2023-02-05 09:22:00,      3.530000,     24.659000,          6.415905,                    96.943392,      0.955000
                1675578420,           2023-02-05 06:27:00,           2023-02-05 09:27:00,      3.520000,     25.231000,          6.374836,                    97.254177,      0.956000
                1675578720,           2023-02-05 06:32:00,           2023-02-05 09:32:00,      3.520000,     25.812000,          6.053027,                    93.244573,      0.956000
                1675579020,           2023-02-05 06:37:00,           2023-02-05 09:37:00,      3.530000,     25.686000,          6.297363,                    96.805280,      0.956000
                1675579320,           2023-02-05 06:42:00,           2023-02-05 09:42:00,      3.530000,     25.720000,          6.318433,                    97.184181,      0.956000
                1675579620,           2023-02-05 06:47:00,           2023-02-05 09:47:00,      3.530000,     25.694000,          6.234461,                    95.851095,      0.956000
                1675579920,           2023-02-05 06:52:00,           2023-02-05 09:52:00,      3.530000,     25.720000,          6.330392,                    97.368126,      0.956000
                1675580220,           2023-02-05 06:57:00,           2023-02-05 09:57:00,      3.530000,     25.762000,          6.409751,                    98.657685,      0.956000
                1675580520,           2023-02-05 07:02:00,           2023-02-05 10:02:00,      3.530000,     25.762000,          6.349154,                    97.724984,      0.956000
                1675580820,           2023-02-05 07:07:00,           2023-02-05 10:07:00,      3.530000,     25.770000,          6.266311,                    96.462721,      0.956000
                1675581120,           2023-02-05 07:12:00,           2023-02-05 10:12:00,      3.530000,     25.779000,          6.341352,                    97.632506,      0.957000
                1675581420,           2023-02-05 07:17:00,           2023-02-05 10:17:00,      3.530000,     25.821000,          6.315461,                    97.301816,      0.956000
                1675581720,           2023-02-05 07:22:00,           2023-02-05 10:22:00,      3.530000,     25.829000,          6.262911,                    96.505027,      0.956000
                1675582020,           2023-02-05 07:27:00,           2023-02-05 10:27:00,      3.530000,     25.812000,          6.277893,                    96.708539,      0.956000
                1675582320,           2023-02-05 07:32:00,           2023-02-05 10:32:00,      3.530000,     25.838000,          6.219940,                    95.857218,      0.957000
                1675582620,           2023-02-05 07:37:00,           2023-02-05 10:37:00,      3.530000,     25.863000,          6.190681,                    95.445942,      0.956000
                1675582920,           2023-02-05 07:42:00,           2023-02-05 10:42:00,      3.530000,     25.880000,          6.394205,                    98.611669,      0.956000
                1675583220,           2023-02-05 07:47:00,           2023-02-05 10:47:00,      3.530000,     25.939000,          6.565481,                   101.352328,      0.956000
                1675583520,           2023-02-05 07:52:00,           2023-02-05 10:52:00,      3.520000,     25.956000,          6.587990,                   101.728502,      0.956000
                1675583820,           2023-02-05 07:57:00,           2023-02-05 10:57:00,      3.520000,     26.032000,          6.829680,                   105.593587,      0.957000
                1675584120,           2023-02-05 08:02:00,           2023-02-05 11:02:00,      3.520000,     26.040000,          6.922297,                   107.039743,      0.956000
