MiniDOT Logger Concatenated Data File
Sensor:             7450-106600
Concatenation Date: 2023Aug09 10:54:20 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1690247460,           2023-07-25 01:11:00,           2023-07-25 04:11:00,      3.510000,     19.485000,          6.930525,                    95.635050,      0.970000
                1690248060,           2023-07-25 01:21:00,           2023-07-25 04:21:00,      3.510000,     19.511000,          6.918226,                    95.510597,      0.970000
                1690248660,           2023-07-25 01:31:00,           2023-07-25 04:31:00,      3.510000,     19.485000,          6.919480,                    95.482643,      0.969000
                1690249260,           2023-07-25 01:41:00,           2023-07-25 04:41:00,      3.510000,     19.502000,          6.914169,                    95.438934,      0.969000
                1690249860,           2023-07-25 01:51:00,           2023-07-25 04:51:00,      3.510000,     19.511000,          6.913492,                    95.445246,      0.969000
                1690250460,           2023-07-25 02:01:00,           2023-07-25 05:01:00,      3.510000,     19.485000,          6.924213,                    95.547960,      0.970000
                1690251060,           2023-07-25 02:11:00,           2023-07-25 05:11:00,      3.510000,     19.477000,          6.929636,                    95.608838,      0.970000
                1690251660,           2023-07-25 02:21:00,           2023-07-25 05:21:00,      3.510000,     19.477000,          6.923325,                    95.521762,      0.970000
                1690252260,           2023-07-25 02:31:00,           2023-07-25 05:31:00,      3.510000,     19.494000,          6.922748,                    95.543412,      0.969000
                1690252860,           2023-07-25 02:41:00,           2023-07-25 05:41:00,      3.510000,     19.477000,          6.932003,                    95.641491,      0.970000
                1690253460,           2023-07-25 02:51:00,           2023-07-25 05:51:00,      3.510000,     19.485000,          6.920269,                    95.493529,      0.969000
                1690254060,           2023-07-25 03:01:00,           2023-07-25 06:01:00,      3.510000,     19.477000,          6.920169,                    95.478225,      0.969000
                1690254660,           2023-07-25 03:11:00,           2023-07-25 06:11:00,      3.510000,     19.502000,          6.914169,                    95.438934,      0.969000
                1690255260,           2023-07-25 03:21:00,           2023-07-25 06:21:00,      3.510000,     19.477000,          6.931214,                    95.630607,      0.970000
                1690255860,           2023-07-25 03:31:00,           2023-07-25 06:31:00,      3.510000,     19.469000,          6.927958,                    95.571747,      0.969000
                1690256460,           2023-07-25 03:41:00,           2023-07-25 06:41:00,      3.510000,     19.494000,          6.923537,                    95.554300,      0.970000
                1690257060,           2023-07-25 03:51:00,           2023-07-25 06:51:00,      3.510000,     19.485000,          6.923425,                    95.537074,      0.969000
                1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,      3.510000,     19.485000,          6.920269,                    95.493529,      0.969000
                1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,      3.510000,     19.485000,          6.932103,                    95.656822,      0.970000
                1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,      3.510000,     19.460000,          6.932579,                    95.619795,      0.970000
                1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,      3.510000,     19.485000,          6.929736,                    95.624163,      0.970000
                1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,      3.510000,     19.477000,          6.935947,                    95.695913,      0.970000
                1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,      3.510000,     19.477000,          6.932792,                    95.652376,      0.970000
                1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,      3.510000,     19.477000,          6.930425,                    95.619722,      0.970000
                1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,      3.510000,     19.477000,          6.928058,                    95.587069,      0.969000
                1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,      3.510000,     19.477000,          6.935158,                    95.685029,      0.970000
                1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,      3.510000,     19.485000,          6.925791,                    95.569733,      0.969000
                1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,      3.510000,     19.469000,          6.937425,                    95.702340,      0.970000
                1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,      3.500000,     19.980000,          6.866397,                    95.605884,      0.970000
                1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,      3.500000,     20.967000,          6.754978,                    95.736262,      0.971000
                1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,      3.500000,     21.904000,          6.641563,                    95.702541,      0.971000
                1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,      3.500000,     22.765000,          6.552121,                    95.843699,      0.971000
                1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,      3.500000,     23.620000,          6.463767,                    95.955482,      0.971000
                1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,      3.500000,     24.845000,          6.350964,                    96.263669,      0.972000
                1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,      3.500000,     26.761000,          6.165892,                    96.484359,      0.972000
                1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,      3.490000,     28.225000,          5.972484,                    95.710917,      0.972000
                1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,      3.490000,     29.271000,          5.835162,                    95.090920,      1.006000
                1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,      3.500000,     29.986000,          5.773106,                    95.152733,      1.006000
                1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,      3.490000,     30.540000,          5.715925,                    95.035941,      1.005000
                1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,      3.490000,     31.358000,          5.679229,                    95.641270,      1.006000
                1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,      3.490000,     32.743000,          5.572685,                    95.878405,      1.006000
                1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,      3.490000,     34.930000,          5.552119,                    98.755831,      1.001000
                1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,      3.500000,     34.500000,          6.371048,                   112.588816,      0.999000
                1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,      3.500000,     34.456000,          6.598398,                   116.528929,      1.001000
                1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,      3.500000,     34.608000,          6.660322,                   117.893177,      1.001000
                1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,      3.500000,     34.572000,          6.718960,                   118.866424,      1.001000
                1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,      3.500000,     34.608000,          6.747554,                   119.437254,      1.001000
                1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,      3.500000,     34.733000,          6.869051,                   121.817635,      1.001000
                1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,      3.500000,     34.858000,          6.820912,                   121.192291,      1.001000
                1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,      3.500000,     34.939000,          6.931545,                   123.308486,      1.000000
                1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,      3.510000,     34.581000,          6.607582,                   116.911920,      1.001000
                1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,      3.510000,     34.456000,          6.582247,                   116.243703,      1.002000
                1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,      3.510000,     34.527000,          6.613564,                   116.922272,      1.001000
                1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,      3.510000,     34.465000,          6.546794,                   115.633350,      1.002000
                1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,      3.510000,     34.429000,          6.473802,                   114.281839,      1.001000
                1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,      3.510000,     34.411000,          6.467185,                   114.133938,      1.001000
                1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,      3.510000,     34.411000,          6.335564,                   111.811072,      1.002000
                1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,      3.510000,     34.518000,          6.400276,                   113.136123,      1.002000
                1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,      3.510000,     34.670000,          6.575252,                   116.496431,      1.002000
                1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,      3.510000,     34.840000,          6.745608,                   119.821780,      1.001000
                1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,      3.510000,     35.011000,          6.871599,                   122.374772,      1.000000
                1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,      3.510000,     34.939000,          6.752964,                   120.131618,      1.000000
                1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,      3.510000,     35.244000,          7.194655,                   128.578102,      0.999000
                1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,      3.510000,     35.370000,          7.271856,                   130.204124,      0.999000
                1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,      3.520000,     35.424000,          7.291780,                   130.666816,      0.999000
                1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,      3.520000,     35.586000,          7.527876,                   135.225962,      0.998000
                1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,      3.520000,     35.604000,          7.656649,                   137.576296,      0.999000
                1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,      3.520000,     35.703000,          7.825892,                   140.826145,      0.998000
                1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,      3.520000,     35.830000,          7.872501,                   141.934619,      0.999000
                1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,      3.520000,     35.893000,          7.835124,                   141.394019,      0.997000
                1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,      3.520000,     35.893000,          7.903896,                   142.635086,      0.997000
                1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,      3.520000,     35.839000,          7.823244,                   141.065554,      0.998000
                1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,      3.520000,     35.649000,          7.564088,                   136.004876,      0.999000
                1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,      3.520000,     35.379000,          7.157131,                   128.167273,      0.999000
                1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,      3.520000,     35.136000,          6.918004,                   123.433276,      1.000000
                1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,      3.520000,     35.262000,          7.203719,                   128.774936,      1.000000
                1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,      3.520000,     35.172000,          7.050089,                   125.858142,      1.000000
                1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,      3.520000,     35.136000,          7.014997,                   125.163851,      1.000000
                1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,      3.520000,     35.038000,          6.883160,                   122.630523,      1.001000
                1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,      3.520000,     35.091000,          6.951536,                   123.947583,      1.001000
                1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,      3.520000,     35.109000,          6.980799,                   124.503080,      1.001000
                1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,      3.520000,     35.127000,          7.033503,                   125.477049,      1.001000
                1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,      3.520000,     34.921000,          6.625131,                   117.825573,      1.002000
                1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,      3.520000,     34.769000,          6.380616,                   113.217097,      1.002000
                1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,      3.530000,     34.733000,          6.419085,                   113.837814,      1.002000
                1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,      3.530000,     34.796000,          6.659574,                   118.215059,      1.003000
                1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,      3.530000,     34.867000,          6.808066,                   120.980469,      1.003000
                1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,      3.530000,     34.858000,          6.727995,                   119.541365,      1.003000
                1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,      3.530000,     34.724000,          6.389926,                   113.305302,      1.002000
                1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,      3.530000,     34.679000,          6.216676,                   110.158381,      1.003000
                1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,      3.530000,     34.500000,          6.049629,                   106.908711,      1.004000
                1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,      3.530000,     34.572000,          6.690692,                   118.366325,      1.004000
                1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,      3.530000,     34.447000,          6.250273,                   110.365950,      1.004000
                1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,      3.530000,     34.268000,          6.029979,                   106.187829,      1.004000
                1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,      3.530000,     34.126000,          5.811691,                   102.123665,      1.005000
                1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,      3.530000,     34.001000,          5.388624,                    94.509985,      1.005000
                1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,      3.530000,     33.974000,          5.365023,                    94.057475,      1.005000
                1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,      3.530000,     33.939000,          5.469675,                    95.841212,      1.006000
                1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,      3.530000,     33.956000,          5.874912,                   102.968483,      1.005000
                1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,      3.530000,     33.841000,          5.468946,                    95.685792,      1.006000
                1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,      3.530000,     33.761000,          5.300541,                    92.626531,      1.006000
                1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,      3.530000,     33.708000,          5.007318,                    87.431922,      1.006000
                1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,      3.530000,     33.681000,          4.961959,                    86.604300,      1.006000
                1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,      3.530000,     33.645000,          5.077066,                    88.564768,      1.007000
                1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,      3.530000,     33.708000,          5.371149,                    93.784716,      1.006000
                1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,      3.530000,     33.770000,          5.530541,                    96.658999,      1.006000
                1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,      3.530000,     33.779000,          5.850101,                   102.258058,      1.007000
                1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,      3.530000,     33.770000,          5.746760,                   100.437936,      1.007000
