MiniDOT Logger Concatenated Data File
Sensor:             7450-449637
Concatenation Date: 2023Aug09 10:55:10 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1690187460,           2023-07-24 08:31:00,           2023-07-24 11:31:00,      3.490000,     22.053000,          6.579068,                    95.050267,      0.898000
                1690188060,           2023-07-24 08:41:00,           2023-07-24 11:41:00,      3.500000,     22.421000,          6.552271,                    95.274158,      0.898000
                1690188660,           2023-07-24 08:51:00,           2023-07-24 11:51:00,      3.500000,     23.308000,          6.465178,                    95.463500,      0.899000
                1690189260,           2023-07-24 09:01:00,           2023-07-24 12:01:00,      3.490000,     24.013000,          6.395614,                    95.583515,      0.898000
                1690189860,           2023-07-24 09:11:00,           2023-07-24 12:11:00,      3.500000,     24.651000,          6.335435,                    95.714565,      0.899000
                1690190460,           2023-07-24 09:21:00,           2023-07-24 12:21:00,      3.490000,     25.223000,          6.280750,                    95.805959,      0.899000
                1690191060,           2023-07-24 09:31:00,           2023-07-24 12:31:00,      3.490000,     25.704000,          6.240141,                    95.954400,      0.899000
                1690191660,           2023-07-24 09:41:00,           2023-07-24 12:41:00,      3.490000,     26.185000,          6.197027,                    96.055238,      0.899000
                1690192260,           2023-07-24 09:51:00,           2023-07-24 12:51:00,      3.490000,     27.100000,          6.102824,                    96.029424,      0.898000
                1690192860,           2023-07-24 10:01:00,           2023-07-24 13:01:00,      3.490000,     27.985000,          6.041516,                    96.442671,      0.898000
                1690193460,           2023-07-24 10:11:00,           2023-07-24 13:11:00,      3.490000,     27.729000,          6.059150,                    96.323937,      0.899000
                1690194060,           2023-07-24 10:21:00,           2023-07-24 13:21:00,      3.490000,     26.973000,          6.116001,                    96.036976,      0.899000
                1690194660,           2023-07-24 10:31:00,           2023-07-24 13:31:00,      3.490000,     26.312000,          6.175922,                    95.929297,      0.899000
                1690195260,           2023-07-24 10:41:00,           2023-07-24 13:41:00,      3.500000,     25.619000,          6.226541,                    95.609791,      0.899000
                1690195860,           2023-07-24 10:51:00,           2023-07-24 13:51:00,      3.500000,     25.046000,          6.289314,                    95.652096,      0.899000
                1690196460,           2023-07-24 11:01:00,           2023-07-24 14:01:00,      3.500000,     24.533000,          6.339789,                    95.589480,      0.900000
                1690197060,           2023-07-24 11:11:00,           2023-07-24 14:11:00,      3.500000,     24.071000,          6.385092,                    95.520591,      0.899000
                1690197660,           2023-07-24 11:21:00,           2023-07-24 14:21:00,      3.500000,     23.652000,          6.431532,                    95.529296,      0.900000
                1690198260,           2023-07-24 11:31:00,           2023-07-24 14:31:00,      3.500000,     23.258000,          6.463844,                    95.361665,      0.899000
