Plot Title: 21661334,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661334, SEN S/N: 21661334)","Temp, °C (LGR S/N: 21661334, SEN S/N: 21661334)",Coupler Attached (LGR S/N: 21661334),Host Connected (LGR S/N: 21661334),Stopped (LGR S/N: 21661334),End Of File (LGR S/N: 21661334)
65,7/25/2023 15:20,10.07,35.76,21661334,hand_clean,,
66,7/25/2023 15:25,10.3,35.82,21661334,hand_clean,,
67,7/25/2023 15:30,10.31,35.92,21661334,hand_clean,,
68,7/25/2023 15:35,10.26,35.94,21661334,hand_clean,,
69,7/25/2023 15:40,10.11,35.98,21661334,hand_clean,,
70,7/25/2023 15:45,10.03,35.94,21661334,hand_clean,,
71,7/25/2023 15:50,10.15,36,21661334,hand_clean,,
72,7/25/2023 15:55,10.22,35.94,21661334,hand_clean,,
73,7/25/2023 16:00,10.09,35.94,21661334,hand_clean,,
74,7/25/2023 16:05,10.1,35.86,21661334,hand_clean,,
75,7/25/2023 16:10,9.54,35.74,21661334,hand_clean,,
76,7/25/2023 16:15,9.48,35.62,21661334,hand_clean,,
77,7/25/2023 16:20,9.49,35.54,21661334,hand_clean,,
78,7/25/2023 16:25,9.31,35.48,21661334,hand_clean,,
79,7/25/2023 16:30,9.69,35.52,21661334,hand_clean,,
80,7/25/2023 16:35,9.47,35.46,21661334,hand_clean,,
81,7/25/2023 16:40,9.69,35.48,21661334,hand_clean,,
82,7/25/2023 16:45,9.46,35.48,21661334,hand_clean,,
83,7/25/2023 16:50,9.4,35.42,21661334,hand_clean,,
84,7/25/2023 16:55,9.44,35.4,21661334,hand_clean,,
85,7/25/2023 17:00,9.16,35.32,21661334,hand_clean,,
86,7/25/2023 17:05,9.34,35.3,21661334,hand_clean,,
87,7/25/2023 17:10,9.18,35.26,21661334,hand_clean,,
88,7/25/2023 17:15,9.36,35.3,21661334,hand_clean,,
89,7/25/2023 17:20,9.4,35.34,21661334,hand_clean,,
90,7/25/2023 17:25,9.49,35.32,21661334,hand_clean,,
91,7/25/2023 17:30,9.29,35.34,21661334,hand_clean,,
92,7/25/2023 17:35,9.38,35.34,21661334,hand_clean,,
93,7/25/2023 17:40,9.45,35.32,21661334,hand_clean,,
94,7/25/2023 17:45,9.43,35.32,21661334,hand_clean,,
95,7/25/2023 17:50,9.19,35.26,21661334,hand_clean,,
96,7/25/2023 17:55,8.89,35.16,21661334,hand_clean,,
97,7/25/2023 18:00,8.74,35.06,21661334,hand_clean,,
98,7/25/2023 18:05,8.7,35.02,21661334,hand_clean,,
99,7/25/2023 18:10,8.84,35.06,21661334,hand_clean,,
100,7/25/2023 18:15,8.81,35.04,21661334,hand_clean,,
101,7/25/2023 18:20,8.98,35.04,21661334,hand_clean,,
102,7/25/2023 18:25,8.97,35.02,21661334,hand_clean,,
103,7/25/2023 18:30,8.85,35,21661334,hand_clean,,
104,7/25/2023 18:35,9.19,35,21661334,hand_clean,,
105,7/25/2023 18:40,9.07,35.04,21661334,hand_clean,,
106,7/25/2023 18:45,9.02,35.02,21661334,hand_clean,,
107,7/25/2023 18:50,8.34,34.92,21661334,hand_clean,,
108,7/25/2023 18:55,8.04,34.82,21661334,hand_clean,,
109,7/25/2023 19:00,9.06,34.88,21661334,hand_clean,,
110,7/25/2023 19:05,8.72,34.86,21661334,hand_clean,,
111,7/25/2023 19:10,8.12,34.84,21661334,hand_clean,,
112,7/25/2023 19:15,9.21,34.9,21661334,hand_clean,,
113,7/25/2023 19:20,9.85,34.92,21661334,hand_clean,,
114,7/25/2023 19:25,9.83,34.9,21661334,hand_clean,,
115,7/25/2023 19:30,9.01,34.78,21661334,hand_clean,,
116,7/25/2023 19:35,8.19,34.58,21661334,hand_clean,,
117,7/25/2023 19:40,8.16,34.46,21661334,hand_clean,,
118,7/25/2023 19:45,7.97,34.42,21661334,hand_clean,,
119,7/25/2023 19:50,7.63,34.28,21661334,hand_clean,,
120,7/25/2023 19:55,7.52,34.18,21661334,hand_clean,,
121,7/25/2023 20:00,7.49,34.14,21661334,hand_clean,,
122,7/25/2023 20:05,7.29,34.1,21661334,hand_clean,,
123,7/25/2023 20:10,7.45,34.1,21661334,hand_clean,,
124,7/25/2023 20:15,7.22,34.06,21661334,hand_clean,,
125,7/25/2023 20:20,7.21,34.02,21661334,hand_clean,,
126,7/25/2023 20:25,7.64,34.02,21661334,hand_clean,,
127,7/25/2023 20:30,7.69,34.08,21661334,hand_clean,,
128,7/25/2023 20:35,7.48,34.06,21661334,hand_clean,,
129,7/25/2023 20:40,7.44,34.02,21661334,hand_clean,,
130,7/25/2023 20:45,7.11,33.96,21661334,hand_clean,,
131,7/25/2023 20:50,6.9,33.88,21661334,hand_clean,,
132,7/25/2023 20:55,6.9,33.82,21661334,hand_clean,,
133,7/25/2023 21:00,6.55,33.8,21661334,hand_clean,,
134,7/25/2023 21:05,6.58,33.76,21661334,hand_clean,,
135,7/25/2023 21:10,6.35,33.74,21661334,hand_clean,,
136,7/25/2023 21:15,6.58,33.74,21661334,hand_clean,,
137,7/25/2023 21:20,6.66,33.74,21661334,hand_clean,,
138,7/25/2023 21:25,6.8,33.74,21661334,hand_clean,,
139,7/25/2023 21:30,7.1,33.8,21661334,hand_clean,,
140,7/25/2023 21:35,7.25,33.84,21661334,hand_clean,,
141,7/25/2023 21:40,7.35,33.86,21661334,hand_clean,,
142,7/25/2023 21:45,7.29,33.84,21661334,hand_clean,,
143,7/25/2023 21:50,7.84,33.82,21661334,hand_clean,,
144,7/25/2023 21:55,7.39,33.84,21661334,hand_clean,,
145,7/25/2023 22:00,7.28,33.82,21661334,hand_clean,,
146,7/25/2023 22:05,7.44,33.82,21661334,hand_clean,,
147,7/25/2023 22:10,7.61,33.82,21661334,hand_clean,,
148,7/25/2023 22:15,7.55,33.82,21661334,hand_clean,,
149,7/25/2023 22:20,7.62,33.8,21661334,hand_clean,,
150,7/25/2023 22:25,7.69,33.78,21661334,hand_clean,,
151,7/25/2023 22:30,7.6,33.76,21661334,hand_clean,,
152,7/25/2023 22:35,7.71,33.74,21661334,hand_clean,,
153,7/25/2023 22:40,7.53,33.72,21661334,hand_clean,,
154,7/25/2023 22:45,7.63,33.72,21661334,hand_clean,,
155,7/25/2023 22:50,7.63,33.7,21661334,hand_clean,,
156,7/25/2023 22:55,7.63,33.68,21661334,hand_clean,,
157,7/25/2023 23:00,7.62,33.66,21661334,hand_clean,,
158,7/25/2023 23:05,7.56,33.66,21661334,hand_clean,,
159,7/25/2023 23:10,7.52,33.64,21661334,hand_clean,,
160,7/25/2023 23:15,7.47,33.64,21661334,hand_clean,,
161,7/25/2023 23:20,7.35,33.66,21661334,hand_clean,,
162,7/25/2023 23:25,6.93,33.66,21661334,hand_clean,,
163,7/25/2023 23:30,6.9,33.7,21661334,hand_clean,,
164,7/25/2023 23:35,6.88,33.72,21661334,hand_clean,,
165,7/25/2023 23:40,7.09,33.76,21661334,hand_clean,,
166,7/25/2023 23:45,7.38,33.78,21661334,hand_clean,,
167,7/25/2023 23:50,7.22,33.8,21661334,hand_clean,,
168,7/25/2023 23:55,7.44,33.8,21661334,hand_clean,,
169,7/26/2023 0:00,7.53,33.8,21661334,hand_clean,,
170,7/26/2023 0:05,7.46,33.8,21661334,hand_clean,,
171,7/26/2023 0:10,7.3,33.82,21661334,hand_clean,,
172,7/26/2023 0:15,7.09,33.86,21661334,hand_clean,,
173,7/26/2023 0:20,6.83,33.9,21661334,hand_clean,,
174,7/26/2023 0:25,6.78,33.9,21661334,hand_clean,,
175,7/26/2023 0:30,6.54,33.88,21661334,hand_clean,,
176,7/26/2023 0:35,6.64,33.8,21661334,hand_clean,,
177,7/26/2023 0:40,6.63,33.72,21661334,hand_clean,,
178,7/26/2023 0:45,6.65,33.66,21661334,hand_clean,,
179,7/26/2023 0:50,6.9,33.62,21661334,hand_clean,,
180,7/26/2023 0:55,6.94,33.62,21661334,hand_clean,,
181,7/26/2023 1:00,6.94,33.62,21661334,hand_clean,,
182,7/26/2023 1:05,7.09,33.64,21661334,hand_clean,,
183,7/26/2023 1:10,7.15,33.62,21661334,hand_clean,,
184,7/26/2023 1:15,7.17,33.62,21661334,hand_clean,,
185,7/26/2023 1:20,7.18,33.62,21661334,hand_clean,,
186,7/26/2023 1:25,7.15,33.6,21661334,hand_clean,,
187,7/26/2023 1:30,7.11,33.58,21661334,hand_clean,,
188,7/26/2023 1:35,7.13,33.56,21661334,hand_clean,,
189,7/26/2023 1:40,7.12,33.56,21661334,hand_clean,,
190,7/26/2023 1:45,6.83,33.56,21661334,hand_clean,,
191,7/26/2023 1:50,6.67,33.56,21661334,hand_clean,,
192,7/26/2023 1:55,6.29,33.54,21661334,hand_clean,,
193,7/26/2023 2:00,6.47,33.48,21661334,hand_clean,,
194,7/26/2023 2:05,6.62,33.38,21661334,hand_clean,,
195,7/26/2023 2:10,6.56,33.28,21661334,hand_clean,,
196,7/26/2023 2:15,6.52,33.18,21661334,hand_clean,,
197,7/26/2023 2:20,6.42,33.12,21661334,hand_clean,,
198,7/26/2023 2:25,6.35,33.08,21661334,hand_clean,,
199,7/26/2023 2:30,6.17,33.04,21661334,hand_clean,,
200,7/26/2023 2:35,6.13,33.02,21661334,hand_clean,,
201,7/26/2023 2:40,6.11,33,21661334,hand_clean,,
202,7/26/2023 2:45,6.03,32.98,21661334,hand_clean,,
203,7/26/2023 2:50,5.88,32.96,21661334,hand_clean,,
204,7/26/2023 2:55,5.79,32.94,21661334,hand_clean,,
205,7/26/2023 3:00,5.69,32.94,21661334,hand_clean,,
206,7/26/2023 3:05,5.65,32.92,21661334,hand_clean,,
207,7/26/2023 3:10,5.61,32.92,21661334,hand_clean,,
208,7/26/2023 3:15,5.61,32.92,21661334,hand_clean,,
209,7/26/2023 3:20,5.57,32.92,21661334,hand_clean,,
210,7/26/2023 3:25,5.51,32.94,21661334,hand_clean,,
211,7/26/2023 3:30,5.43,32.94,21661334,hand_clean,,
212,7/26/2023 3:35,5.44,32.94,21661334,hand_clean,,
213,7/26/2023 3:40,5.42,32.94,21661334,hand_clean,,
214,7/26/2023 3:45,5.62,32.94,21661334,hand_clean,,
215,7/26/2023 3:50,5.73,32.94,21661334,hand_clean,,
216,7/26/2023 3:55,5.69,32.94,21661334,hand_clean,,
217,7/26/2023 4:00,5.7,32.94,21661334,hand_clean,,
218,7/26/2023 4:05,5.36,32.92,21661334,hand_clean,,
219,7/26/2023 4:10,5.4,32.92,21661334,hand_clean,,
220,7/26/2023 4:15,5.21,32.92,21661334,hand_clean,,
221,7/26/2023 4:20,5.48,32.92,21661334,hand_clean,,
222,7/26/2023 4:25,5.67,32.92,21661334,hand_clean,,
223,7/26/2023 4:30,5.73,32.92,21661334,hand_clean,,
224,7/26/2023 4:35,5.69,32.92,21661334,hand_clean,,
225,7/26/2023 4:40,5.69,32.9,21661334,hand_clean,,
226,7/26/2023 4:45,5.73,32.88,21661334,hand_clean,,
227,7/26/2023 4:50,5.66,32.88,21661334,hand_clean,,
228,7/26/2023 4:55,5.61,32.86,21661334,hand_clean,,
229,7/26/2023 5:00,5.58,32.86,21661334,hand_clean,,
230,7/26/2023 5:05,5.61,32.86,21661334,hand_clean,,
231,7/26/2023 5:10,5.65,32.86,21661334,hand_clean,,
232,7/26/2023 5:15,5.65,32.88,21661334,hand_clean,,
233,7/26/2023 5:20,5.8,32.9,21661334,hand_clean,,
234,7/26/2023 5:25,5.82,32.92,21661334,hand_clean,,
235,7/26/2023 5:30,5.86,32.92,21661334,hand_clean,,
236,7/26/2023 5:35,6.01,32.94,21661334,hand_clean,,
237,7/26/2023 5:40,5.95,32.94,21661334,hand_clean,,
238,7/26/2023 5:45,5.93,32.94,21661334,hand_clean,,
239,7/26/2023 5:50,5.89,32.94,21661334,hand_clean,,
240,7/26/2023 5:55,5.98,32.92,21661334,hand_clean,,
241,7/26/2023 6:00,5.97,32.9,21661334,hand_clean,,
242,7/26/2023 6:05,5.91,32.88,21661334,hand_clean,,
243,7/26/2023 6:10,5.92,32.88,21661334,hand_clean,,
244,7/26/2023 6:15,6.01,32.88,21661334,hand_clean,,
245,7/26/2023 6:20,5.97,32.9,21661334,hand_clean,,
246,7/26/2023 6:25,5.89,32.92,21661334,hand_clean,,
247,7/26/2023 6:30,5.9,32.88,21661334,hand_clean,,
248,7/26/2023 6:35,5.92,32.9,21661334,hand_clean,,
249,7/26/2023 6:40,5.83,32.9,21661334,hand_clean,,
250,7/26/2023 6:45,5.84,32.9,21661334,hand_clean,,
251,7/26/2023 6:50,5.86,32.9,21661334,hand_clean,,
252,7/26/2023 6:55,5.94,32.9,21661334,hand_clean,,
253,7/26/2023 7:00,5.92,32.9,21661334,hand_clean,,
254,7/26/2023 7:05,5.92,32.92,21661334,hand_clean,,
255,7/26/2023 7:10,6,32.94,21661334,hand_clean,,
256,7/26/2023 7:15,6.01,32.94,21661334,hand_clean,,
257,7/26/2023 7:20,6.03,32.96,21661334,hand_clean,,
258,7/26/2023 7:25,6.02,32.96,21661334,hand_clean,,
259,7/26/2023 7:30,5.98,32.96,21661334,hand_clean,,
260,7/26/2023 7:35,5.99,32.98,21661334,hand_clean,,
261,7/26/2023 7:40,5.99,33,21661334,hand_clean,,
262,7/26/2023 7:45,6,33.02,21661334,hand_clean,,
263,7/26/2023 7:50,6.01,33.06,21661334,hand_clean,,
264,7/26/2023 7:55,5.99,33.06,21661334,hand_clean,,
265,7/26/2023 8:00,5.97,33.12,21661334,hand_clean,,
266,7/26/2023 8:05,5.97,33.16,21661334,hand_clean,,
267,7/26/2023 8:10,5.94,33.2,21661334,hand_clean,,
268,7/26/2023 8:15,5.93,33.22,21661334,hand_clean,,
269,7/26/2023 8:20,5.95,33.24,21661334,hand_clean,,
270,7/26/2023 8:25,5.97,33.22,21661334,hand_clean,,
271,7/26/2023 8:30,6.02,33.22,21661334,hand_clean,,
272,7/26/2023 8:35,6.02,33.22,21661334,hand_clean,,
273,7/26/2023 8:40,6.04,33.24,21661334,hand_clean,,
274,7/26/2023 8:45,6.04,33.28,21661334,hand_clean,,
275,7/26/2023 8:50,6.09,33.28,21661334,hand_clean,,
276,7/26/2023 8:55,6.1,33.34,21661334,hand_clean,,
277,7/26/2023 9:00,6.11,33.42,21661334,hand_clean,,
278,7/26/2023 9:05,6.17,33.48,21661334,hand_clean,,
279,7/26/2023 9:10,6.22,33.52,21661334,hand_clean,,
280,7/26/2023 9:15,6.21,33.5,21661334,hand_clean,,
281,7/26/2023 9:20,6.25,33.54,21661334,hand_clean,,
282,7/26/2023 9:25,6.27,33.62,21661334,hand_clean,,
283,7/26/2023 9:30,6.33,33.64,21661334,hand_clean,,
284,7/26/2023 9:35,6.33,33.66,21661334,hand_clean,,
285,7/26/2023 9:40,6.36,33.68,21661334,hand_clean,,
286,7/26/2023 9:45,6.4,33.68,21661334,hand_clean,,
287,7/26/2023 9:50,6.44,33.72,21661334,hand_clean,,
288,7/26/2023 9:55,6.57,33.74,21661334,hand_clean,,
289,7/26/2023 10:00,6.6,33.8,21661334,hand_clean,,
290,7/26/2023 10:05,6.65,33.84,21661334,hand_clean,,
291,7/26/2023 10:10,6.63,33.86,21661334,hand_clean,,
292,7/26/2023 10:15,6.69,33.94,21661334,hand_clean,,
293,7/26/2023 10:20,6.71,34,21661334,hand_clean,,
294,7/26/2023 10:25,6.74,34,21661334,hand_clean,,
295,7/26/2023 10:30,6.75,34.04,21661334,hand_clean,,
296,7/26/2023 10:35,6.8,34,21661334,hand_clean,,
297,7/26/2023 10:40,6.85,34.1,21661334,hand_clean,,
298,7/26/2023 10:45,6.88,34.22,21661334,hand_clean,,
299,7/26/2023 10:50,7.02,34.24,21661334,hand_clean,,
300,7/26/2023 10:55,7.07,34.3,21661334,hand_clean,,
301,7/26/2023 11:00,7.11,34.34,21661334,hand_clean,,
302,7/26/2023 11:05,7.18,34.34,21661334,hand_clean,,
303,7/26/2023 11:10,7.2,34.34,21661334,hand_clean,,
304,7/26/2023 11:15,7.27,34.4,21661334,hand_clean,,
305,7/26/2023 11:20,7.34,34.4,21661334,hand_clean,,
306,7/26/2023 11:25,7.43,34.48,21661334,hand_clean,,
307,7/26/2023 11:30,7.45,34.54,21661334,hand_clean,,
308,7/26/2023 11:35,7.53,34.6,21661334,hand_clean,,
309,7/26/2023 11:40,7.58,34.6,21661334,hand_clean,,
310,7/26/2023 11:45,7.85,34.54,21661334,hand_clean,,
311,7/26/2023 11:50,8.13,34.48,21661334,hand_clean,,
312,7/26/2023 11:55,8.13,34.46,21661334,hand_clean,,
313,7/26/2023 12:00,8.11,34.46,21661334,hand_clean,,
314,7/26/2023 12:05,8.19,34.48,21661334,hand_clean,,
315,7/26/2023 12:10,8.21,34.48,21661334,hand_clean,,
316,7/26/2023 12:15,8.25,34.5,21661334,hand_clean,,
317,7/26/2023 12:20,8.3,34.54,21661334,hand_clean,,
318,7/26/2023 12:25,8.31,34.56,21661334,hand_clean,,
319,7/26/2023 12:30,8.35,34.58,21661334,hand_clean,,
320,7/26/2023 12:35,8.37,34.62,21661334,hand_clean,,
321,7/26/2023 12:40,8.64,34.66,21661334,hand_clean,,
322,7/26/2023 12:45,8.75,34.72,21661334,hand_clean,,
323,7/26/2023 12:50,8.97,34.84,21661334,hand_clean,,
324,7/26/2023 12:55,9.16,34.94,21661334,hand_clean,,
325,7/26/2023 13:00,9.35,35.02,21661334,hand_clean,,
326,7/26/2023 13:05,9.63,35.12,21661334,hand_clean,,
327,7/26/2023 13:10,9.79,35.2,21661334,hand_clean,,
328,7/26/2023 13:15,9.88,35.26,21661334,hand_clean,,
329,7/26/2023 13:20,9.91,35.32,21661334,hand_clean,,
330,7/26/2023 13:25,10.01,35.38,21661334,hand_clean,,
331,7/26/2023 13:30,10.16,35.46,21661334,hand_clean,,
332,7/26/2023 13:35,10.1,35.54,21661334,hand_clean,,
333,7/26/2023 13:40,10.04,35.5,21661334,hand_clean,,
334,7/26/2023 13:45,10.11,35.6,21661334,hand_clean,,
335,7/26/2023 13:50,10.22,35.7,21661334,hand_clean,,
336,7/26/2023 13:55,10.2,35.76,21661334,hand_clean,,
337,7/26/2023 14:00,10.13,35.76,21661334,hand_clean,,
338,7/26/2023 14:05,10.19,35.78,21661334,hand_clean,,
339,7/26/2023 14:10,10.21,35.84,21661334,hand_clean,,
340,7/26/2023 14:15,10.25,35.84,21661334,hand_clean,,
341,7/26/2023 14:20,10.37,35.88,21661334,hand_clean,,
342,7/26/2023 14:25,9.94,35.88,21661334,hand_clean,,
343,7/26/2023 14:30,10.15,35.84,21661334,hand_clean,,
344,7/26/2023 14:35,10.19,35.84,21661334,hand_clean,,
345,7/26/2023 14:40,10.19,35.9,21661334,hand_clean,,
346,7/26/2023 14:45,10.09,35.94,21661334,hand_clean,,
347,7/26/2023 14:50,10.33,35.98,21661334,hand_clean,,
348,7/26/2023 14:55,10.09,36,21661334,hand_clean,,
349,7/26/2023 15:00,10.28,36.04,21661334,hand_clean,,
350,7/26/2023 15:05,10.28,36.06,21661334,hand_clean,,
351,7/26/2023 15:10,10.19,36.08,21661334,hand_clean,,
352,7/26/2023 15:15,10.12,36.1,21661334,hand_clean,,
353,7/26/2023 15:20,10.12,36.06,21661334,hand_clean,,
354,7/26/2023 15:25,10,36.04,21661334,hand_clean,,
355,7/26/2023 15:30,10.01,36.04,21661334,hand_clean,,
356,7/26/2023 15:35,10,35.98,21661334,hand_clean,,
357,7/26/2023 15:40,10.06,35.98,21661334,hand_clean,,
358,7/26/2023 15:45,9.99,35.98,21661334,hand_clean,,
359,7/26/2023 15:50,9.98,35.98,21661334,hand_clean,,
360,7/26/2023 15:55,10.02,35.96,21661334,hand_clean,,
361,7/26/2023 16:00,10.01,35.96,21661334,hand_clean,,
362,7/26/2023 16:05,10,35.96,21661334,hand_clean,,
363,7/26/2023 16:10,9.99,35.92,21661334,hand_clean,,
364,7/26/2023 16:15,10.01,35.9,21661334,hand_clean,,
365,7/26/2023 16:20,9.94,35.86,21661334,hand_clean,,
366,7/26/2023 16:25,9.88,35.78,21661334,hand_clean,,
367,7/26/2023 16:30,9.88,35.76,21661334,hand_clean,,
368,7/26/2023 16:35,9.91,35.72,21661334,hand_clean,,
369,7/26/2023 16:40,9.88,35.66,21661334,hand_clean,,
370,7/26/2023 16:45,9.85,35.58,21661334,hand_clean,,
371,7/26/2023 16:50,9.84,35.52,21661334,hand_clean,,
372,7/26/2023 16:55,9.8,35.46,21661334,hand_clean,,
373,7/26/2023 17:00,9.82,35.4,21661334,hand_clean,,
374,7/26/2023 17:05,9.91,35.38,21661334,hand_clean,,
375,7/26/2023 17:10,10.01,35.34,21661334,hand_clean,,
376,7/26/2023 17:15,10.03,35.38,21661334,hand_clean,,
377,7/26/2023 17:20,10.06,35.42,21661334,hand_clean,,
378,7/26/2023 17:25,10.02,35.44,21661334,hand_clean,,
379,7/26/2023 17:30,9.83,35.38,21661334,hand_clean,,
380,7/26/2023 17:35,9.83,35.3,21661334,hand_clean,,
381,7/26/2023 17:40,9.86,35.24,21661334,hand_clean,,
382,7/26/2023 17:45,9.8,35.14,21661334,hand_clean,,
383,7/26/2023 17:50,9.71,35.02,21661334,hand_clean,,
384,7/26/2023 17:55,9.6,34.92,21661334,hand_clean,,
385,7/26/2023 18:00,9.56,34.8,21661334,hand_clean,,
386,7/26/2023 18:05,9.55,34.72,21661334,hand_clean,,
387,7/26/2023 18:10,9.54,34.66,21661334,hand_clean,,
388,7/26/2023 18:15,9.54,34.58,21661334,hand_clean,,
389,7/26/2023 18:20,9.55,34.54,21661334,hand_clean,,
390,7/26/2023 18:25,9.55,34.52,21661334,hand_clean,,
391,7/26/2023 18:30,9.44,34.5,21661334,hand_clean,,
392,7/26/2023 18:35,9.4,34.46,21661334,hand_clean,,
393,7/26/2023 18:40,9.38,34.4,21661334,hand_clean,,
394,7/26/2023 18:45,9.35,34.36,21661334,hand_clean,,
395,7/26/2023 18:50,9.33,34.32,21661334,hand_clean,,
396,7/26/2023 18:55,9.28,34.3,21661334,hand_clean,,
397,7/26/2023 19:00,9.25,34.22,21661334,hand_clean,,
398,7/26/2023 19:05,9.16,34.16,21661334,hand_clean,,
399,7/26/2023 19:10,9.1,34.1,21661334,hand_clean,,
400,7/26/2023 19:15,9.03,34.02,21661334,hand_clean,,
401,7/26/2023 19:20,9.01,33.96,21661334,hand_clean,,
402,7/26/2023 19:25,8.93,33.9,21661334,hand_clean,,
403,7/26/2023 19:30,8.83,33.84,21661334,hand_clean,,
404,7/26/2023 19:35,8.75,33.78,21661334,hand_clean,,
405,7/26/2023 19:40,8.7,33.7,21661334,hand_clean,,
406,7/26/2023 19:45,8.65,33.66,21661334,hand_clean,,
407,7/26/2023 19:50,8.58,33.62,21661334,hand_clean,,
408,7/26/2023 19:55,8.54,33.58,21661334,hand_clean,,
409,7/26/2023 20:00,8.52,33.54,21661334,hand_clean,,
410,7/26/2023 20:05,8.44,33.52,21661334,hand_clean,,
411,7/26/2023 20:10,8.42,33.5,21661334,hand_clean,,
412,7/26/2023 20:15,8.35,33.46,21661334,hand_clean,,
413,7/26/2023 20:20,8.33,33.42,21661334,hand_clean,,
414,7/26/2023 20:25,8.3,33.4,21661334,hand_clean,,
