data2,data1,loggerUid,logDateTime,dateTime
26.25,25440,F4E392E44540,1692696960,22-08-2023 12:36:00
26.38,25440,F4E392E44540,1692697020,22-08-2023 12:37:00
26.44,25440,F4E392E44540,1692697080,22-08-2023 12:38:00
26.56,25430,F4E392E44540,1692697140,22-08-2023 12:39:00
26.63,25430,F4E392E44540,1692697200,22-08-2023 12:40:00
26.75,25140,F4E392E44540,1692697260,22-08-2023 12:41:00
26.81,24570,F4E392E44540,1692697320,22-08-2023 12:42:00
26.94,23980,F4E392E44540,1692697380,22-08-2023 12:43:00
27,23380,F4E392E44540,1692697440,22-08-2023 12:44:00
27.06,22790,F4E392E44540,1692697500,22-08-2023 12:45:00
27.13,22210,F4E392E44540,1692697560,22-08-2023 12:46:00
27.19,21610,F4E392E44540,1692697620,22-08-2023 12:47:00
27.25,21030,F4E392E44540,1692697680,22-08-2023 12:48:00
27.31,20400,F4E392E44540,1692697740,22-08-2023 12:49:00
27.38,19790,F4E392E44540,1692697800,22-08-2023 12:50:00
27.38,19190,F4E392E44540,1692697860,22-08-2023 12:51:00
27.38,18540,F4E392E44540,1692697920,22-08-2023 12:52:00
27.44,17940,F4E392E44540,1692697980,22-08-2023 12:53:00
27.44,17300,F4E392E44540,1692698040,22-08-2023 12:54:00
27.44,16660,F4E392E44540,1692698100,22-08-2023 12:55:00
27.44,16020,F4E392E44540,1692698160,22-08-2023 12:56:00
27.38,15360,F4E392E44540,1692698220,22-08-2023 12:57:00
27.38,14710,F4E392E44540,1692698280,22-08-2023 12:58:00
27.38,14030,F4E392E44540,1692698340,22-08-2023 12:59:00
27.31,13380,F4E392E44540,1692698400,22-08-2023 13:00:00
27.25,12690,F4E392E44540,1692698460,22-08-2023 13:01:00
27.25,12020,F4E392E44540,1692698520,22-08-2023 13:02:00
27.19,11310,F4E392E44540,1692698580,22-08-2023 13:03:00
27.13,10620,F4E392E44540,1692698640,22-08-2023 13:04:00
27.06,9910,F4E392E44540,1692698700,22-08-2023 13:05:00
27,9190,F4E392E44540,1692698760,22-08-2023 13:06:00
26.94,8490,F4E392E44540,1692698820,22-08-2023 13:07:00
26.81,7780,F4E392E44540,1692698880,22-08-2023 13:08:00
26.75,7040,F4E392E44540,1692698940,22-08-2023 13:09:00
26.63,6270,F4E392E44540,1692699000,22-08-2023 13:10:00
26.5,5530,F4E392E44540,1692699060,22-08-2023 13:11:00
26.38,4770,F4E392E44540,1692699120,22-08-2023 13:12:00
26.25,3970,F4E392E44540,1692699180,22-08-2023 13:13:00
26.13,3240,F4E392E44540,1692699240,22-08-2023 13:14:00
26,2600,F4E392E44540,1692699300,22-08-2023 13:15:00
25.88,2120,F4E392E44540,1692699360,22-08-2023 13:16:00
25.75,1630,F4E392E44540,1692699420,22-08-2023 13:17:00
25.56,1180,F4E392E44540,1692699480,22-08-2023 13:18:00
25.44,880,F4E392E44540,1692699540,22-08-2023 13:19:00
25.31,320,F4E392E44540,1692699600,22-08-2023 13:20:00
25.19,0,F4E392E44540,1692699660,22-08-2023 13:21:00
25.06,0,F4E392E44540,1692699720,22-08-2023 13:22:00
24.94,0,F4E392E44540,1692699780,22-08-2023 13:23:00
24.81,0,F4E392E44540,1692699840,22-08-2023 13:24:00
24.75,0,F4E392E44540,1692699900,22-08-2023 13:25:00
24.63,0,F4E392E44540,1692699960,22-08-2023 13:26:00
24.5,0,F4E392E44540,1692700020,22-08-2023 13:27:00
24.44,0,F4E392E44540,1692700080,22-08-2023 13:28:00
24.31,0,F4E392E44540,1692700140,22-08-2023 13:29:00
24.25,0,F4E392E44540,1692700200,22-08-2023 13:30:00
