data2,data1,loggerUid,logDateTime,dateTime
25.13,26360,CAD4A7D9D5D4,1692696240,22-08-2023 12:24:00
25.31,26350,CAD4A7D9D5D4,1692696300,22-08-2023 12:25:00
25.44,26350,CAD4A7D9D5D4,1692696360,22-08-2023 12:26:00
25.63,26340,CAD4A7D9D5D4,1692696420,22-08-2023 12:27:00
25.75,26330,CAD4A7D9D5D4,1692696480,22-08-2023 12:28:00
25.88,26330,CAD4A7D9D5D4,1692696540,22-08-2023 12:29:00
26.06,26320,CAD4A7D9D5D4,1692696600,22-08-2023 12:30:00
26.19,26310,CAD4A7D9D5D4,1692696660,22-08-2023 12:31:00
26.31,26310,CAD4A7D9D5D4,1692696720,22-08-2023 12:32:00
26.44,26310,CAD4A7D9D5D4,1692696780,22-08-2023 12:33:00
26.56,26310,CAD4A7D9D5D4,1692696840,22-08-2023 12:34:00
26.69,26300,CAD4A7D9D5D4,1692696900,22-08-2023 12:35:00
26.81,26290,CAD4A7D9D5D4,1692696960,22-08-2023 12:36:00
26.88,26300,CAD4A7D9D5D4,1692697020,22-08-2023 12:37:00
27,26290,CAD4A7D9D5D4,1692697080,22-08-2023 12:38:00
27.13,26280,CAD4A7D9D5D4,1692697140,22-08-2023 12:39:00
27.19,26290,CAD4A7D9D5D4,1692697200,22-08-2023 12:40:00
27.31,25990,CAD4A7D9D5D4,1692697260,22-08-2023 12:41:00
27.38,25390,CAD4A7D9D5D4,1692697320,22-08-2023 12:42:00
27.5,24790,CAD4A7D9D5D4,1692697380,22-08-2023 12:43:00
27.56,24170,CAD4A7D9D5D4,1692697440,22-08-2023 12:44:00
27.63,23570,CAD4A7D9D5D4,1692697500,22-08-2023 12:45:00
27.69,22960,CAD4A7D9D5D4,1692697560,22-08-2023 12:46:00
27.75,22350,CAD4A7D9D5D4,1692697620,22-08-2023 12:47:00
27.81,21730,CAD4A7D9D5D4,1692697680,22-08-2023 12:48:00
27.88,21100,CAD4A7D9D5D4,1692697740,22-08-2023 12:49:00
27.88,20460,CAD4A7D9D5D4,1692697800,22-08-2023 12:50:00
