data2,data1,loggerUid,logDateTime,dateTime,PAR,control
34.63,10887,CDFB19377155,1690296000,25-07-2023 17:40:00,207.4732,
34.56,9477,CDFB19377155,1690296600,25-07-2023 17:50:00,181.2472,
34.56,7965,CDFB19377155,1690297200,25-07-2023 18:00:00,153.124,
34.44,6268,CDFB19377155,1690297800,25-07-2023 18:10:00,121.5598,
34.38,4686,CDFB19377155,1690298400,25-07-2023 18:20:00,92.1346,
34.31,3440,CDFB19377155,1690299000,25-07-2023 18:30:00,68.959,
34.38,2423,CDFB19377155,1690299600,25-07-2023 18:40:00,50.0428,
34.38,1475,CDFB19377155,1690300200,25-07-2023 18:50:00,32.41,
34.19,714,CDFB19377155,1690300800,25-07-2023 19:00:00,18.2554,
34.13,235,CDFB19377155,1690301400,25-07-2023 19:10:00,9.346,
34.13,63,CDFB19377155,1690302000,25-07-2023 19:20:00,6.1468,
34.06,8,CDFB19377155,1690302600,25-07-2023 19:30:00,5.1238,
33.75,1,CDFB19377155,1690303200,25-07-2023 19:40:00,4.9936,
33.63,0,CDFB19377155,1690303800,25-07-2023 19:50:00,4.975,
33.5,0,CDFB19377155,1690304400,25-07-2023 20:00:00,4.975,
33.44,0,CDFB19377155,1690305000,25-07-2023 20:10:00,4.975,
33.44,0,CDFB19377155,1690305600,25-07-2023 20:20:00,4.975,
33.38,0,CDFB19377155,1690306200,25-07-2023 20:30:00,4.975,
33.38,0,CDFB19377155,1690306800,25-07-2023 20:40:00,4.975,
33.25,0,CDFB19377155,1690307400,25-07-2023 20:50:00,4.975,
33.19,0,CDFB19377155,1690308000,25-07-2023 21:00:00,4.975,
33.19,0,CDFB19377155,1690308600,25-07-2023 21:10:00,4.975,
33.19,0,CDFB19377155,1690309200,25-07-2023 21:20:00,4.975,
33.13,0,CDFB19377155,1690309800,25-07-2023 21:30:00,4.975,
33.19,0,CDFB19377155,1690310400,25-07-2023 21:40:00,4.975,
33.25,0,CDFB19377155,1690311000,25-07-2023 21:50:00,4.975,
33.25,0,CDFB19377155,1690311600,25-07-2023 22:00:00,4.975,
33.25,0,CDFB19377155,1690312200,25-07-2023 22:10:00,4.975,
33.19,0,CDFB19377155,1690312800,25-07-2023 22:20:00,4.975,
33.19,0,CDFB19377155,1690313400,25-07-2023 22:30:00,4.975,
33.19,0,CDFB19377155,1690314000,25-07-2023 22:40:00,4.975,
33.13,0,CDFB19377155,1690314600,25-07-2023 22:50:00,4.975,
33.13,0,CDFB19377155,1690315200,25-07-2023 23:00:00,4.975,
33.06,0,CDFB19377155,1690315800,25-07-2023 23:10:00,4.975,
33.13,0,CDFB19377155,1690316400,25-07-2023 23:20:00,4.975,
33.13,0,CDFB19377155,1690317000,25-07-2023 23:30:00,4.975,
33.19,0,CDFB19377155,1690317600,25-07-2023 23:40:00,4.975,
33.19,0,CDFB19377155,1690318200,25-07-2023 23:50:00,4.975,
33.19,0,CDFB19377155,1690318800,26-07-2023 00:00:00,4.975,
33.25,0,CDFB19377155,1690319400,26-07-2023 00:10:00,4.975,
33.31,0,CDFB19377155,1690320000,26-07-2023 00:20:00,4.975,
33.31,0,CDFB19377155,1690320600,26-07-2023 00:30:00,4.975,
33.13,0,CDFB19377155,1690321200,26-07-2023 00:40:00,4.975,
33,0,CDFB19377155,1690321800,26-07-2023 00:50:00,4.975,
33,0,CDFB19377155,1690322400,26-07-2023 01:00:00,4.975,
33.06,0,CDFB19377155,1690323000,26-07-2023 01:10:00,4.975,
33,0,CDFB19377155,1690323600,26-07-2023 01:20:00,4.975,
33,0,CDFB19377155,1690324200,26-07-2023 01:30:00,4.975,
33,0,CDFB19377155,1690324800,26-07-2023 01:40:00,4.975,
32.94,0,CDFB19377155,1690325400,26-07-2023 01:50:00,4.975,
32.94,0,CDFB19377155,1690326000,26-07-2023 02:00:00,4.975,
32.75,0,CDFB19377155,1690326600,26-07-2023 02:10:00,4.975,
32.63,0,CDFB19377155,1690327200,26-07-2023 02:20:00,4.975,
32.5,0,CDFB19377155,1690327800,26-07-2023 02:30:00,4.975,
32.44,0,CDFB19377155,1690328400,26-07-2023 02:40:00,4.975,
32.44,0,CDFB19377155,1690329000,26-07-2023 02:50:00,4.975,
32.38,0,CDFB19377155,1690329600,26-07-2023 03:00:00,4.975,
32.38,0,CDFB19377155,1690330200,26-07-2023 03:10:00,4.975,
32.38,0,CDFB19377155,1690330800,26-07-2023 03:20:00,4.975,
32.38,0,CDFB19377155,1690331400,26-07-2023 03:30:00,4.975,
32.38,0,CDFB19377155,1690332000,26-07-2023 03:40:00,4.975,
32.38,0,CDFB19377155,1690332600,26-07-2023 03:50:00,4.975,
32.38,0,CDFB19377155,1690333200,26-07-2023 04:00:00,4.975,
32.38,0,CDFB19377155,1690333800,26-07-2023 04:10:00,4.975,
32.38,0,CDFB19377155,1690334400,26-07-2023 04:20:00,4.975,
32.38,0,CDFB19377155,1690335000,26-07-2023 04:30:00,4.975,
32.38,0,CDFB19377155,1690335600,26-07-2023 04:40:00,4.975,
32.31,0,CDFB19377155,1690336200,26-07-2023 04:50:00,4.975,
32.31,0,CDFB19377155,1690336800,26-07-2023 05:00:00,4.975,
32.31,0,CDFB19377155,1690337400,26-07-2023 05:10:00,4.975,
32.31,0,CDFB19377155,1690338000,26-07-2023 05:20:00,4.975,
32.31,0,CDFB19377155,1690338600,26-07-2023 05:30:00,4.975,
32.38,5,CDFB19377155,1690339200,26-07-2023 05:40:00,5.068,
32.38,61,CDFB19377155,1690339800,26-07-2023 05:50:00,6.1096,
32.38,240,CDFB19377155,1690340400,26-07-2023 06:00:00,9.439,
32.38,754,CDFB19377155,1690341000,26-07-2023 06:10:00,18.9994,
32.38,1531,CDFB19377155,1690341600,26-07-2023 06:20:00,33.4516,
32.38,2466,CDFB19377155,1690342200,26-07-2023 06:30:00,50.8426,
32.31,3497,CDFB19377155,1690342800,26-07-2023 06:40:00,70.0192,
32.31,4603,CDFB19377155,1690343400,26-07-2023 06:50:00,90.5908,
32.38,5954,CDFB19377155,1690344000,26-07-2023 07:00:00,115.7194,
32.38,7410,CDFB19377155,1690344600,26-07-2023 07:10:00,142.801,
32.38,8892,CDFB19377155,1690345200,26-07-2023 07:20:00,170.3662,
32.44,10952,CDFB19377155,1690345800,26-07-2023 07:30:00,208.6822,
32.44,12640,CDFB19377155,1690346400,26-07-2023 07:40:00,240.079,
32.5,14365,CDFB19377155,1690347000,26-07-2023 07:50:00,272.164,
32.56,17229,CDFB19377155,1690347600,26-07-2023 08:00:00,325.4344,
32.63,19989,CDFB19377155,1690348200,26-07-2023 08:10:00,376.7704,
32.63,22315,CDFB19377155,1690348800,26-07-2023 08:20:00,420.034,
32.63,24409,CDFB19377155,1690349400,26-07-2023 08:30:00,458.9824,
32.63,26393,CDFB19377155,1690350000,26-07-2023 08:40:00,495.8848,
32.69,28249,CDFB19377155,1690350600,26-07-2023 08:50:00,530.4064,
32.81,31279,CDFB19377155,1690351200,26-07-2023 09:00:00,586.7644,
32.88,33927,CDFB19377155,1690351800,26-07-2023 09:10:00,636.0172,
32.94,35191,CDFB19377155,1690352400,26-07-2023 09:20:00,659.5276,
33,37193,CDFB19377155,1690353000,26-07-2023 09:30:00,696.7648,
33.06,37453,CDFB19377155,1690353600,26-07-2023 09:40:00,701.6008,
33.06,39658,CDFB19377155,1690354200,26-07-2023 09:50:00,742.6138,
33.19,41106,CDFB19377155,1690354800,26-07-2023 10:00:00,769.5466,
33.31,42882,CDFB19377155,1690355400,26-07-2023 10:10:00,802.5802,
33.44,44863,CDFB19377155,1690356000,26-07-2023 10:20:00,839.4268,
33.44,43129,CDFB19377155,1690356600,26-07-2023 10:30:00,807.1744,
33.5,44075,CDFB19377155,1690357200,26-07-2023 10:40:00,824.77,
33.69,50093,CDFB19377155,1690357800,26-07-2023 10:50:00,936.7048,
33.75,50348,CDFB19377155,1690358400,26-07-2023 11:00:00,941.4478,
33.75,50919,CDFB19377155,1690359000,26-07-2023 11:10:00,952.0684,
33.81,51771,CDFB19377155,1690359600,26-07-2023 11:20:00,967.9156,
33.94,52267,CDFB19377155,1690360200,26-07-2023 11:30:00,977.1412,
34,52264,CDFB19377155,1690360800,26-07-2023 11:40:00,977.0854,
34,50120,CDFB19377155,1690361400,26-07-2023 11:50:00,937.207,
34,52399,CDFB19377155,1690362000,26-07-2023 12:00:00,979.5964,
33.94,52047,CDFB19377155,1690362600,26-07-2023 12:10:00,973.0492,
34,52147,CDFB19377155,1690363200,26-07-2023 12:20:00,974.9092,
34.06,51781,CDFB19377155,1690363800,26-07-2023 12:30:00,968.1016,
34.13,51953,CDFB19377155,1690364400,26-07-2023 12:40:00,971.3008,
34.31,52360,CDFB19377155,1690365000,26-07-2023 12:50:00,978.871,
34.5,51783,CDFB19377155,1690365600,26-07-2023 13:00:00,968.1388,
34.69,50779,CDFB19377155,1690366200,26-07-2023 13:10:00,949.4644,
34.81,49933,CDFB19377155,1690366800,26-07-2023 13:20:00,933.7288,
34.88,49573,CDFB19377155,1690367400,26-07-2023 13:30:00,927.0328,
35.06,49171,CDFB19377155,1690368000,26-07-2023 13:40:00,919.5556,
35.19,47822,CDFB19377155,1690368600,26-07-2023 13:50:00,894.4642,
35.31,47182,CDFB19377155,1690369200,26-07-2023 14:00:00,882.5602,
35.38,45856,CDFB19377155,1690369800,26-07-2023 14:10:00,857.8966,
35.38,44507,CDFB19377155,1690370400,26-07-2023 14:20:00,832.8052,
35.38,43183,CDFB19377155,1690371000,26-07-2023 14:30:00,808.1788,
35.44,41886,CDFB19377155,1690371600,26-07-2023 14:40:00,784.0546,
35.5,40430,CDFB19377155,1690372200,26-07-2023 14:50:00,756.973,
35.5,38872,CDFB19377155,1690372800,26-07-2023 15:00:00,727.9942,
35.56,37104,CDFB19377155,1690373400,26-07-2023 15:10:00,695.1094,
35.56,35512,CDFB19377155,1690374000,26-07-2023 15:20:00,665.4982,
35.5,33965,CDFB19377155,1690374600,26-07-2023 15:30:00,636.724,
35.5,31920,CDFB19377155,1690375200,26-07-2023 15:40:00,598.687,
35.44,30676,CDFB19377155,1690375800,26-07-2023 15:50:00,575.5486,
35.5,28119,CDFB19377155,1690376400,26-07-2023 16:00:00,527.9884,
35.38,25976,CDFB19377155,1690377000,26-07-2023 16:10:00,488.1286,
35.38,24022,CDFB19377155,1690377600,26-07-2023 16:20:00,451.7842,
35.25,21232,CDFB19377155,1690378200,26-07-2023 16:30:00,399.8902,
35.13,18496,CDFB19377155,1690378800,26-07-2023 16:40:00,349.0006,
35,16422,CDFB19377155,1690379400,26-07-2023 16:50:00,310.4242,
34.88,13937,CDFB19377155,1690380000,26-07-2023 17:00:00,264.2032,
34.81,12068,CDFB19377155,1690380600,26-07-2023 17:10:00,229.4398,
34.88,12217,CDFB19377155,1690381200,26-07-2023 17:20:00,232.2112,
34.88,11282,CDFB19377155,1690381800,26-07-2023 17:30:00,214.8202,
34.63,9818,CDFB19377155,1690382400,26-07-2023 17:40:00,187.5898,
34.5,8274,CDFB19377155,1690383000,26-07-2023 17:50:00,158.8714,
34.25,6770,CDFB19377155,1690383600,26-07-2023 18:00:00,130.897,
34.13,5425,CDFB19377155,1690384200,26-07-2023 18:10:00,105.88,
34,4062,CDFB19377155,1690384800,26-07-2023 18:20:00,80.5282,
33.94,2687,CDFB19377155,1690385400,26-07-2023 18:30:00,54.9532,
33.81,1705,CDFB19377155,1690386000,26-07-2023 18:40:00,36.688,
33.81,954,CDFB19377155,1690386600,26-07-2023 18:50:00,22.7194,
33.69,561,CDFB19377155,1690387200,26-07-2023 19:00:00,15.4096,
33.56,228,CDFB19377155,1690387800,26-07-2023 19:10:00,9.2158,
33.44,46,CDFB19377155,1690388400,26-07-2023 19:20:00,5.8306,
33.31,5,CDFB19377155,1690389000,26-07-2023 19:30:00,5.068,
33.19,0,CDFB19377155,1690389600,26-07-2023 19:40:00,4.975,
33.13,0,CDFB19377155,1690390200,26-07-2023 19:50:00,4.975,
33,0,CDFB19377155,1690390800,26-07-2023 20:00:00,4.975,
32.94,0,CDFB19377155,1690391400,26-07-2023 20:10:00,4.975,
32.88,0,CDFB19377155,1690392000,26-07-2023 20:20:00,4.975,
32.81,0,CDFB19377155,1690392600,26-07-2023 20:30:00,4.975,
32.81,0,CDFB19377155,1690393200,26-07-2023 20:40:00,4.975,
32.63,0,CDFB19377155,1690393800,26-07-2023 20:50:00,4.975,
32.56,0,CDFB19377155,1690394400,26-07-2023 21:00:00,4.975,
32.5,0,CDFB19377155,1690395000,26-07-2023 21:10:00,4.975,
32.44,0,CDFB19377155,1690395600,26-07-2023 21:20:00,4.975,
32.44,0,CDFB19377155,1690396200,26-07-2023 21:30:00,4.975,
32.38,0,CDFB19377155,1690396800,26-07-2023 21:40:00,4.975,
32.44,0,CDFB19377155,1690397400,26-07-2023 21:50:00,4.975,
32.44,0,CDFB19377155,1690398000,26-07-2023 22:00:00,4.975,
32.44,0,CDFB19377155,1690398600,26-07-2023 22:10:00,4.975,
32.5,0,CDFB19377155,1690399200,26-07-2023 22:20:00,4.975,
32.56,0,CDFB19377155,1690399800,26-07-2023 22:30:00,4.975,
32.63,0,CDFB19377155,1690400400,26-07-2023 22:40:00,4.975,
32.69,0,CDFB19377155,1690401000,26-07-2023 22:50:00,4.975,
32.63,0,CDFB19377155,1690401600,26-07-2023 23:00:00,4.975,
32.63,0,CDFB19377155,1690402200,26-07-2023 23:10:00,4.975,
32.63,0,CDFB19377155,1690402800,26-07-2023 23:20:00,4.975,
32.69,0,CDFB19377155,1690403400,26-07-2023 23:30:00,4.975,
32.75,0,CDFB19377155,1690404000,26-07-2023 23:40:00,4.975,
32.81,0,CDFB19377155,1690404600,26-07-2023 23:50:00,4.975,
32.81,0,CDFB19377155,1690405200,27-07-2023 00:00:00,4.975,
32.81,0,CDFB19377155,1690405800,27-07-2023 00:10:00,4.975,
32.75,0,CDFB19377155,1690406400,27-07-2023 00:20:00,4.975,
32.75,0,CDFB19377155,1690407000,27-07-2023 00:30:00,4.975,
32.75,0,CDFB19377155,1690407600,27-07-2023 00:40:00,4.975,
32.69,0,CDFB19377155,1690408200,27-07-2023 00:50:00,4.975,
32.69,0,CDFB19377155,1690408800,27-07-2023 01:00:00,4.975,
32.69,0,CDFB19377155,1690409400,27-07-2023 01:10:00,4.975,
32.69,0,CDFB19377155,1690410000,27-07-2023 01:20:00,4.975,
32.69,0,CDFB19377155,1690410600,27-07-2023 01:30:00,4.975,
32.69,0,CDFB19377155,1690411200,27-07-2023 01:40:00,4.975,
32.69,0,CDFB19377155,1690411800,27-07-2023 01:50:00,4.975,
32.63,0,CDFB19377155,1690412400,27-07-2023 02:00:00,4.975,
32.63,0,CDFB19377155,1690413000,27-07-2023 02:10:00,4.975,
32.69,0,CDFB19377155,1690413600,27-07-2023 02:20:00,4.975,
32.69,0,CDFB19377155,1690414200,27-07-2023 02:30:00,4.975,
32.69,0,CDFB19377155,1690414800,27-07-2023 02:40:00,4.975,
32.75,0,CDFB19377155,1690415400,27-07-2023 02:50:00,4.975,
32.81,0,CDFB19377155,1690416000,27-07-2023 03:00:00,4.975,
32.81,0,CDFB19377155,1690416600,27-07-2023 03:10:00,4.975,
32.81,0,CDFB19377155,1690417200,27-07-2023 03:20:00,4.975,
32.81,0,CDFB19377155,1690417800,27-07-2023 03:30:00,4.975,
32.81,0,CDFB19377155,1690418400,27-07-2023 03:40:00,4.975,
32.81,0,CDFB19377155,1690419000,27-07-2023 03:50:00,4.975,
32.81,0,CDFB19377155,1690419600,27-07-2023 04:00:00,4.975,
32.81,0,CDFB19377155,1690420200,27-07-2023 04:10:00,4.975,
32.75,0,CDFB19377155,1690420800,27-07-2023 04:20:00,4.975,
32.69,0,CDFB19377155,1690421400,27-07-2023 04:30:00,4.975,
32.63,0,CDFB19377155,1690422000,27-07-2023 04:40:00,4.975,
32.5,0,CDFB19377155,1690422600,27-07-2023 04:50:00,4.975,
32.38,0,CDFB19377155,1690423200,27-07-2023 05:00:00,4.975,
32.25,0,CDFB19377155,1690423800,27-07-2023 05:10:00,4.975,
32.19,0,CDFB19377155,1690424400,27-07-2023 05:20:00,4.975,
32.13,0,CDFB19377155,1690425000,27-07-2023 05:30:00,4.975,
32.06,7,CDFB19377155,1690425600,27-07-2023 05:40:00,5.1052,
31.88,70,CDFB19377155,1690426200,27-07-2023 05:50:00,6.277,
31.69,274,CDFB19377155,1690426800,27-07-2023 06:00:00,10.0714,
31.56,698,CDFB19377155,1690427400,27-07-2023 06:10:00,17.9578,
31.44,1337,CDFB19377155,1690428000,27-07-2023 06:20:00,29.8432,
31.31,2151,CDFB19377155,1690428600,27-07-2023 06:30:00,44.9836,
31.25,3114,CDFB19377155,1690429200,27-07-2023 06:40:00,62.8954,
31.19,4291,CDFB19377155,1690429800,27-07-2023 06:50:00,84.7876,
31.13,5625,CDFB19377155,1690430400,27-07-2023 07:00:00,109.6,
31.06,7193,CDFB19377155,1690431000,27-07-2023 07:10:00,138.7648,
31.13,8919,CDFB19377155,1690431600,27-07-2023 07:20:00,170.8684,
31.25,10853,CDFB19377155,1690432200,27-07-2023 07:30:00,206.8408,
31.44,13109,CDFB19377155,1690432800,27-07-2023 07:40:00,248.8024,
31.69,15257,CDFB19377155,1690433400,27-07-2023 07:50:00,288.7552,
31.88,16946,CDFB19377155,1690434000,27-07-2023 08:00:00,320.1706,
32,18959,CDFB19377155,1690434600,27-07-2023 08:10:00,357.6124,
32.19,20673,CDFB19377155,1690435200,27-07-2023 08:20:00,389.4928,
32.31,22940,CDFB19377155,1690435800,27-07-2023 08:30:00,431.659,
32.5,24878,CDFB19377155,1690436400,27-07-2023 08:40:00,467.7058,
32.63,26913,CDFB19377155,1690437000,27-07-2023 08:50:00,505.5568,
32.75,29016,CDFB19377155,1690437600,27-07-2023 09:00:00,544.6726,
32.88,30791,CDFB19377155,1690438200,27-07-2023 09:10:00,577.6876,
33,32773,CDFB19377155,1690438800,27-07-2023 09:20:00,614.5528,
33.13,34888,CDFB19377155,1690439400,27-07-2023 09:30:00,653.8918,
33.25,36488,CDFB19377155,1690440000,27-07-2023 09:40:00,683.6518,
33.38,38209,CDFB19377155,1690440600,27-07-2023 09:50:00,715.6624,
33.5,39681,CDFB19377155,1690441200,27-07-2023 10:00:00,743.0416,
33.56,41176,CDFB19377155,1690441800,27-07-2023 10:10:00,770.8486,
33.69,42451,CDFB19377155,1690442400,27-07-2023 10:20:00,794.5636,
33.81,43576,CDFB19377155,1690443000,27-07-2023 10:30:00,815.4886,
33.88,44660,CDFB19377155,1690443600,27-07-2023 10:40:00,835.651,
33.94,45555,CDFB19377155,1690444200,27-07-2023 10:50:00,852.298,
33.94,46819,CDFB19377155,1690444800,27-07-2023 11:00:00,875.8084,
34,47400,CDFB19377155,1690445400,27-07-2023 11:10:00,886.615,
34.13,48001,CDFB19377155,1690446000,27-07-2023 11:20:00,897.7936,
34.25,47665,CDFB19377155,1690446600,27-07-2023 11:30:00,891.544,
34.38,48486,CDFB19377155,1690447200,27-07-2023 11:40:00,906.8146,
34.31,48845,CDFB19377155,1690447800,27-07-2023 11:50:00,913.492,
34.19,49204,CDFB19377155,1690448400,27-07-2023 12:00:00,920.1694,
34.19,49189,CDFB19377155,1690449000,27-07-2023 12:10:00,919.8904,
34.38,49136,CDFB19377155,1690449600,27-07-2023 12:20:00,918.9046,
34.5,49167,CDFB19377155,1690450200,27-07-2023 12:30:00,919.4812,
34.69,49197,CDFB19377155,1690450800,27-07-2023 12:40:00,920.0392,
34.81,48973,CDFB19377155,1690451400,27-07-2023 12:50:00,915.8728,
34.81,48491,CDFB19377155,1690452000,27-07-2023 13:00:00,906.9076,
35,47375,CDFB19377155,1690452600,27-07-2023 13:10:00,886.15,
35.13,47026,CDFB19377155,1690453200,27-07-2023 13:20:00,879.6586,
35.44,45878,CDFB19377155,1690453800,27-07-2023 13:30:00,858.3058,
35.69,44857,CDFB19377155,1690454400,27-07-2023 13:40:00,839.3152,
35.69,43809,CDFB19377155,1690455000,27-07-2023 13:50:00,819.8224,
35.81,42871,CDFB19377155,1690455600,27-07-2023 14:00:00,802.3756,
35.75,41531,CDFB19377155,1690456200,27-07-2023 14:10:00,777.4516,
35.56,40334,CDFB19377155,1690456800,27-07-2023 14:20:00,755.1874,
35.44,39576,CDFB19377155,1690457400,27-07-2023 14:30:00,741.0886,
35.31,38288,CDFB19377155,1690458000,27-07-2023 14:40:00,717.1318,
35.06,37023,CDFB19377155,1690458600,27-07-2023 14:50:00,693.6028,
34.94,35228,CDFB19377155,1690459200,27-07-2023 15:00:00,660.2158,
34.69,33882,CDFB19377155,1690459800,27-07-2023 15:10:00,635.1802,
34.5,32303,CDFB19377155,1690460400,27-07-2023 15:20:00,605.8108,
34.38,30648,CDFB19377155,1690461000,27-07-2023 15:30:00,575.0278,
34.38,28777,CDFB19377155,1690461600,27-07-2023 15:40:00,540.2272,
34.25,26936,CDFB19377155,1690462200,27-07-2023 15:50:00,505.9846,
34.19,25187,CDFB19377155,1690462800,27-07-2023 16:00:00,473.4532,
34.13,23323,CDFB19377155,1690463400,27-07-2023 16:10:00,438.7828,
34,21526,CDFB19377155,1690464000,27-07-2023 16:20:00,405.3586,
33.94,19813,CDFB19377155,1690464600,27-07-2023 16:30:00,373.4968,
33.88,18157,CDFB19377155,1690465200,27-07-2023 16:40:00,342.6952,
33.88,16339,CDFB19377155,1690465800,27-07-2023 16:50:00,308.8804,
33.75,14628,CDFB19377155,1690466400,27-07-2023 17:00:00,277.0558,
33.75,12976,CDFB19377155,1690467000,27-07-2023 17:10:00,246.3286,
33.69,11423,CDFB19377155,1690467600,27-07-2023 17:20:00,217.4428,
33.63,9951,CDFB19377155,1690468200,27-07-2023 17:30:00,190.0636,
33.56,8504,CDFB19377155,1690468800,27-07-2023 17:40:00,163.1494,
33.5,7198,CDFB19377155,1690469400,27-07-2023 17:50:00,138.8578,
33.5,5891,CDFB19377155,1690470000,27-07-2023 18:00:00,114.5476,
33.44,4715,CDFB19377155,1690470600,27-07-2023 18:10:00,92.674,
33.38,3647,CDFB19377155,1690471200,27-07-2023 18:20:00,72.8092,
33.31,2689,CDFB19377155,1690471800,27-07-2023 18:30:00,54.9904,
33.25,1854,CDFB19377155,1690472400,27-07-2023 18:40:00,39.4594,
33.19,1139,CDFB19377155,1690473000,27-07-2023 18:50:00,26.1604,
33.06,590,CDFB19377155,1690473600,27-07-2023 19:00:00,15.949,
33,237,CDFB19377155,1690474200,27-07-2023 19:10:00,9.3832,
32.94,65,CDFB19377155,1690474800,27-07-2023 19:20:00,6.184,
32.81,8,CDFB19377155,1690475400,27-07-2023 19:30:00,5.1238,
32.75,1,CDFB19377155,1690476000,27-07-2023 19:40:00,4.9936,
32.63,0,CDFB19377155,1690476600,27-07-2023 19:50:00,4.975,
32.5,0,CDFB19377155,1690477200,27-07-2023 20:00:00,4.975,
32.38,0,CDFB19377155,1690477800,27-07-2023 20:10:00,4.975,
32.31,0,CDFB19377155,1690478400,27-07-2023 20:20:00,4.975,
32.25,0,CDFB19377155,1690479000,27-07-2023 20:30:00,4.975,
32.19,0,CDFB19377155,1690479600,27-07-2023 20:40:00,4.975,
32.19,0,CDFB19377155,1690480200,27-07-2023 20:50:00,4.975,
32.19,0,CDFB19377155,1690480800,27-07-2023 21:00:00,4.975,
32.19,0,CDFB19377155,1690481400,27-07-2023 21:10:00,4.975,
