MiniDOT Logger Concatenated Data File
Sensor:             7450-296666
Concatenation Date: 2023Aug09 10:54:55 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1690187460,           2023-07-24 08:31:00,           2023-07-24 11:31:00,      3.480000,     22.120000,          6.523550,                    94.358894,      0.914000
                1690188060,           2023-07-24 08:41:00,           2023-07-24 11:41:00,      3.490000,     22.521000,          6.473280,                    94.289722,      0.914000
                1690188660,           2023-07-24 08:51:00,           2023-07-24 11:51:00,      3.490000,     23.786000,          6.349506,                    94.527464,      0.914000
                1690189260,           2023-07-24 09:01:00,           2023-07-24 12:01:00,      3.490000,     24.642000,          6.268487,                    94.688731,      0.914000
                1690189860,           2023-07-24 09:11:00,           2023-07-24 12:11:00,      3.480000,     25.240000,          6.220375,                    94.912037,      0.915000
                1690190460,           2023-07-24 09:21:00,           2023-07-24 12:21:00,      3.490000,     25.754000,          6.167284,                    94.913038,      0.914000
                1690191060,           2023-07-24 09:31:00,           2023-07-24 12:31:00,      3.480000,     26.193000,          6.131679,                    95.054915,      0.914000
                1690191660,           2023-07-24 09:41:00,           2023-07-24 12:41:00,      3.490000,     26.599000,          6.098864,                    95.181690,      0.915000
                1690192260,           2023-07-24 09:51:00,           2023-07-24 12:51:00,      3.490000,     27.652000,          6.008855,                    95.405076,      0.915000
                1690192860,           2023-07-24 10:01:00,           2023-07-24 13:01:00,      3.480000,     29.742000,          5.807138,                    95.344889,      0.914000
                1690193460,           2023-07-24 10:11:00,           2023-07-24 13:11:00,      3.480000,     28.437000,          5.950380,                    95.682803,      0.915000
                1690194060,           2023-07-24 10:21:00,           2023-07-24 13:21:00,      3.480000,     27.108000,          6.077331,                    95.640796,      0.915000
                1690194660,           2023-07-24 10:31:00,           2023-07-24 13:31:00,      3.490000,     26.058000,          6.179032,                    95.575116,      0.916000
                1690195260,           2023-07-24 10:41:00,           2023-07-24 13:41:00,      3.490000,     25.290000,          6.245573,                    95.376356,      0.915000
                1690195860,           2023-07-24 10:51:00,           2023-07-24 13:51:00,      3.490000,     24.525000,          6.326974,                    95.383355,      0.916000
                1690196460,           2023-07-24 11:01:00,           2023-07-24 14:01:00,      3.490000,     24.012000,          6.372546,                    95.237141,      0.916000
                1690197060,           2023-07-24 11:11:00,           2023-07-24 14:11:00,      3.500000,     23.451000,          6.425413,                    95.109928,      0.916000
                1690197660,           2023-07-24 11:21:00,           2023-07-24 14:21:00,      3.490000,     23.074000,          6.461060,                    95.018550,      0.916000
                1690198260,           2023-07-24 11:31:00,           2023-07-24 14:31:00,      3.490000,     22.647000,          6.501632,                    94.910494,      0.916000
                1690198860,           2023-07-24 11:41:00,           2023-07-24 14:41:00,      3.500000,     22.371000,          6.527135,                    94.825918,      0.916000
                1690199460,           2023-07-24 11:51:00,           2023-07-24 14:51:00,      3.490000,     22.011000,          6.561955,                    94.733218,      0.915000
                1690200060,           2023-07-24 12:01:00,           2023-07-24 15:01:00,      3.490000,     21.794000,          6.581691,                    94.656538,      0.915000
                1690200660,           2023-07-24 12:11:00,           2023-07-24 15:11:00,      3.500000,     21.534000,          6.611204,                    94.646052,      0.916000
                1690201260,           2023-07-24 12:21:00,           2023-07-24 15:21:00,      3.500000,     21.300000,          6.635433,                    94.600303,      0.915000
                1690201860,           2023-07-24 12:31:00,           2023-07-24 15:31:00,      3.500000,     21.133000,          6.647748,                    94.495298,      0.915000
                1690202460,           2023-07-24 12:41:00,           2023-07-24 15:41:00,      3.490000,     20.940000,          6.673982,                    94.542833,      0.916000
                1690203060,           2023-07-24 12:51:00,           2023-07-24 15:51:00,      3.500000,     20.840000,          6.675977,                    94.402514,      0.915000
                1690203660,           2023-07-24 13:01:00,           2023-07-24 16:01:00,      3.500000,     20.639000,          6.700499,                    94.409318,      0.915000
                1690204260,           2023-07-24 13:11:00,           2023-07-24 16:11:00,      3.500000,     20.547000,          6.715222,                    94.460872,      0.916000
                1690204860,           2023-07-24 13:21:00,           2023-07-24 16:21:00,      3.500000,     20.421000,          6.729533,                    94.448297,      0.916000
                1690205460,           2023-07-24 13:31:00,           2023-07-24 16:31:00,      3.500000,     20.120000,          6.762275,                    94.394664,      0.916000
                1690206060,           2023-07-24 13:41:00,           2023-07-24 16:41:00,      3.500000,     20.036000,          6.766793,                    94.314488,      0.915000
                1690206660,           2023-07-24 13:51:00,           2023-07-24 16:51:00,      3.500000,     19.902000,          6.784124,                    94.327037,      0.916000
                1690207260,           2023-07-24 14:01:00,           2023-07-24 17:01:00,      3.500000,     19.860000,          6.784405,                    94.259171,      0.915000
                1690207860,           2023-07-24 14:11:00,           2023-07-24 17:11:00,      3.500000,     19.718000,          6.798466,                    94.211442,      0.915000
                1690208460,           2023-07-24 14:21:00,           2023-07-24 17:21:00,      3.500000,     19.693000,          6.800529,                    94.197229,      0.915000
                1690209060,           2023-07-24 14:31:00,           2023-07-24 17:31:00,      3.500000,     19.600000,          6.808074,                    94.142366,      0.915000
                1690209660,           2023-07-24 14:41:00,           2023-07-24 17:41:00,      3.500000,     19.634000,          6.809279,                    94.217296,      0.916000
                1690210260,           2023-07-24 14:51:00,           2023-07-24 17:51:00,      3.500000,     19.625000,          6.807591,                    94.178515,      0.915000
                1690210860,           2023-07-24 15:01:00,           2023-07-24 18:01:00,      3.500000,     19.600000,          6.812809,                    94.207833,      0.916000
                1690211460,           2023-07-24 15:11:00,           2023-07-24 18:11:00,      3.500000,     19.617000,          6.801969,                    94.087050,      0.916000
                1690212060,           2023-07-24 15:21:00,           2023-07-24 18:21:00,      3.500000,     19.667000,          6.797055,                    94.104626,      0.916000
                1690212660,           2023-07-24 15:31:00,           2023-07-24 18:31:00,      3.500000,     19.667000,          6.800212,                    94.148329,      0.916000
                1690213260,           2023-07-24 15:41:00,           2023-07-24 18:41:00,      3.500000,     19.693000,          6.796583,                    94.142571,      0.916000
                1690213860,           2023-07-24 15:51:00,           2023-07-24 18:51:00,      3.500000,     19.667000,          6.799423,                    94.137403,      0.916000
                1690214460,           2023-07-24 16:01:00,           2023-07-24 19:01:00,      3.500000,     19.651000,          6.792915,                    94.019938,      0.915000
                1690215060,           2023-07-24 16:11:00,           2023-07-24 19:11:00,      3.500000,     19.625000,          6.813114,                    94.254932,      0.916000
                1690215660,           2023-07-24 16:21:00,           2023-07-24 19:21:00,      3.500000,     19.617000,          6.807493,                    94.163455,      0.916000
                1690216260,           2023-07-24 16:31:00,           2023-07-24 19:31:00,      3.500000,     19.609000,          6.808973,                    94.170222,      0.916000
                1690216860,           2023-07-24 16:41:00,           2023-07-24 19:41:00,      3.500000,     19.609000,          6.808184,                    94.159309,      0.916000
                1690217460,           2023-07-24 16:51:00,           2023-07-24 19:51:00,      3.500000,     19.600000,          6.805707,                    94.109632,      0.916000
                1690218060,           2023-07-24 17:01:00,           2023-07-24 20:01:00,      3.500000,     19.617000,          6.809860,                    94.196200,      0.916000
                1690218660,           2023-07-24 17:11:00,           2023-07-24 20:11:00,      3.500000,     19.550000,          6.822454,                    94.255353,      0.916000
                1690219260,           2023-07-24 17:21:00,           2023-07-24 20:21:00,      3.500000,     19.516000,          6.827559,                    94.267473,      0.916000
                1690219860,           2023-07-24 17:31:00,           2023-07-24 20:31:00,      3.500000,     19.516000,          6.817303,                    94.125865,      0.916000
                1690220460,           2023-07-24 17:41:00,           2023-07-24 20:41:00,      3.500000,     19.491000,          6.827252,                    94.220285,      0.916000
                1690221060,           2023-07-24 17:51:00,           2023-07-24 20:51:00,      3.500000,     19.475000,          6.823900,                    94.146551,      0.916000
                1690221660,           2023-07-24 18:01:00,           2023-07-24 21:01:00,      3.500000,     19.433000,          6.824961,                    94.089077,      0.915000
                1690222260,           2023-07-24 18:11:00,           2023-07-24 21:11:00,      3.500000,     19.433000,          6.824172,                    94.078203,      0.915000
                1690222860,           2023-07-24 18:21:00,           2023-07-24 21:21:00,      3.500000,     19.424000,          6.830372,                    94.148209,      0.916000
                1690223460,           2023-07-24 18:31:00,           2023-07-24 21:31:00,      3.500000,     19.391000,          6.836276,                    94.172834,      0.916000
                1690224060,           2023-07-24 18:41:00,           2023-07-24 21:41:00,      3.500000,     19.349000,          6.838124,                    94.126051,      0.916000
                1690224660,           2023-07-24 18:51:00,           2023-07-24 21:51:00,      3.500000,     19.365000,          6.828068,                    94.015109,      0.915000
                1690225260,           2023-07-24 19:01:00,           2023-07-24 22:01:00,      3.500000,     19.332000,          6.839492,                    94.115630,      0.916000
                1690225860,           2023-07-24 19:11:00,           2023-07-24 22:11:00,      3.500000,     19.307000,          6.841549,                    94.100921,      0.916000
                1690226460,           2023-07-24 19:21:00,           2023-07-24 22:21:00,      3.500000,     19.290000,          6.846859,                    94.144687,      0.916000
                1690227060,           2023-07-24 19:31:00,           2023-07-24 22:31:00,      3.500000,     19.307000,          6.838394,                    94.057531,      0.916000
                1690227660,           2023-07-24 19:41:00,           2023-07-24 22:41:00,      3.500000,     19.307000,          6.842338,                    94.111768,      0.916000
                1690228260,           2023-07-24 19:51:00,           2023-07-24 22:51:00,      3.500000,     19.282000,          6.847549,                    94.140393,      0.916000
                1690228860,           2023-07-24 20:01:00,           2023-07-24 23:01:00,      3.500000,     19.307000,          6.839183,                    94.068378,      0.916000
                1690229460,           2023-07-24 20:11:00,           2023-07-24 23:11:00,      3.500000,     19.273000,          6.838763,                    94.004124,      0.916000
                1690230060,           2023-07-24 20:21:00,           2023-07-24 23:21:00,      3.500000,     19.298000,          6.831974,                    93.953760,      0.915000
                1690230660,           2023-07-24 20:31:00,           2023-07-24 23:31:00,      3.500000,     19.290000,          6.846859,                    94.144687,      0.916000
                1690231260,           2023-07-24 20:41:00,           2023-07-24 23:41:00,      3.500000,     19.282000,          6.842817,                    94.075341,      0.916000
                1690231860,           2023-07-24 20:51:00,           2023-07-24 23:51:00,      3.500000,     19.282000,          6.832565,                    93.934396,      0.915000
                1690232460,           2023-07-24 21:01:00,           2023-07-25 00:01:00,      3.500000,     19.273000,          6.836397,                    93.971604,      0.916000
                1690233060,           2023-07-24 21:11:00,           2023-07-25 00:11:00,      3.500000,     19.298000,          6.841438,                    94.083905,      0.916000
                1690233660,           2023-07-24 21:21:00,           2023-07-25 00:21:00,      3.500000,     19.282000,          6.829411,                    93.891028,      0.915000
                1690234260,           2023-07-24 21:31:00,           2023-07-25 00:31:00,      3.500000,     19.265000,          6.844184,                    94.064874,      0.916000
                1690234860,           2023-07-24 21:41:00,           2023-07-25 00:41:00,      3.500000,     19.298000,          6.836706,                    94.018833,      0.916000
                1690235460,           2023-07-24 21:51:00,           2023-07-25 00:51:00,      3.500000,     19.282000,          6.842817,                    94.075341,      0.916000
                1690236060,           2023-07-24 22:01:00,           2023-07-25 01:01:00,      3.500000,     19.315000,          6.831395,                    93.975007,      0.916000
                1690236660,           2023-07-24 22:11:00,           2023-07-25 01:11:00,      3.500000,     19.282000,          6.830988,                    93.912712,      0.915000
                1690237260,           2023-07-24 22:21:00,           2023-07-25 01:21:00,      3.500000,     19.323000,          6.831494,                    93.990110,      0.916000
                1690237860,           2023-07-24 22:31:00,           2023-07-25 01:31:00,      3.500000,     19.256000,          6.845650,                    94.069526,      0.916000
                1690238460,           2023-07-24 22:41:00,           2023-07-25 01:41:00,      3.500000,     19.290000,          6.835030,                    93.982032,      0.916000
